ts_code,stock_name,industry,trade_date,open,close,high,low,vol,amount,amplitude,pct_chg,change,turnover_rate,pre_close,price_type,source,adj_factor
600519.SH,贵州茅台,食品饮料,2020-04-02,844.74,885.74,885.74,844.62,45206,5095167488.0,4.87,4.98,42.0,0.36,843.74,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-04-03,879.77,880.53,888.7,872.72,27618,3148421872.0,1.8,-0.59,-5.21,0.22,885.74,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-04-07,902.69,900.69,907.24,889.63,43488,5041525504.0,2.0,2.29,20.16,0.35,880.53,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-04-08,892.74,900.5,907.05,892.74,24224,2809422096.0,1.59,-0.02,-0.19,0.19,900.69,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-04-09,906.74,899.24,909.74,888.7,22817,2640230496.0,2.34,-0.14,-1.26,0.18,900.5,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-04-10,898.62,905.74,922.24,894.24,27804,3252600672.0,3.11,0.72,6.5,0.22,899.24,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-04-13,905.74,903.04,910.72,889.24,15981,1854563728.0,2.37,-0.3,-2.7,0.13,905.74,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-04-14,916.74,925.84,932.29,906.74,36800,4340858624.0,2.83,2.52,22.8,0.29,903.04,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-04-15,932.74,930.34,944.73,927.84,29332,3501318256.0,1.82,0.49,4.5,0.23,925.84,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-04-16,933.71,937.84,937.84,924.84,21728,2588431840.0,1.4,0.81,7.5,0.17,930.34,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-04-17,950.74,966.74,975.3,945.75,38246,4676618240.0,3.15,3.08,28.9,0.3,937.84,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-04-20,961.74,968.04,972.24,957.54,24239,2963483328.0,1.52,0.13,1.3,0.19,966.74,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-04-21,961.76,940.74,964.73,933.74,29224,3517018480.0,3.2,-2.82,-27.3,0.23,968.04,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-04-22,946.74,985.24,990.24,942.96,44035,5430377728.0,5.03,4.73,44.5,0.35,940.74,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-04-23,990.74,993.0,1006.42,988.51,26899,3377042464.0,1.82,0.79,7.76,0.21,985.24,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-04-24,988.74,991.3,1000.63,975.92,19122,2390444032.0,2.49,-0.17,-1.7,0.15,993.0,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-04-27,997.74,1016.74,1018.91,991.7,25904,3284513344.0,2.74,2.57,25.44,0.21,991.3,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-04-28,1026.05,1019.87,1040.68,1012.62,34662,4458549504.0,2.76,0.31,3.13,0.28,1016.74,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-04-29,1018.54,1015.64,1028.84,998.74,23444,2976724960.0,2.95,-0.41,-4.23,0.19,1019.87,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-04-30,1011.74,1006.44,1025.75,999.62,24661,3134408880.0,2.57,-0.91,-9.2,0.2,1015.64,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-05-06,991.74,1040.74,1040.74,990.74,35835,4598589696.0,4.97,3.41,34.3,0.29,1006.44,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-05-07,1040.14,1052.74,1055.73,1033.74,27935,3647628304.0,2.11,1.15,12.0,0.22,1040.74,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-05-08,1057.74,1055.35,1078.74,1049.25,29079,3839218032.0,2.8,0.25,2.61,0.23,1052.74,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-05-11,1060.74,1063.75,1075.74,1054.41,23671,3135990960.0,2.02,0.8,8.4,0.19,1055.35,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-05-12,1058.74,1073.74,1075.73,1056.74,19722,2621824688.0,1.79,0.94,9.99,0.16,1063.75,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-05-13,1073.74,1076.69,1078.73,1063.62,22014,2931464944.0,1.41,0.27,2.95,0.18,1073.74,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-05-14,1070.74,1067.33,1075.62,1065.85,18575,2467976352.0,0.91,-0.87,-9.36,0.15,1076.69,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-05-15,1069.74,1053.74,1074.24,1042.62,26398,3469736816.0,2.96,-1.27,-13.59,0.21,1067.33,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-05-18,1046.74,1086.95,1092.24,1045.87,34362,4587989760.0,4.4,3.15,33.21,0.27,1053.74,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-05-19,1104.74,1086.85,1104.74,1078.74,24787,3342210480.0,2.39,-0.01,-0.1,0.2,1086.95,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-05-20,1086.85,1091.74,1099.92,1077.55,21183,2859455104.0,2.06,0.45,4.89,0.17,1086.85,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-05-21,1095.74,1106.84,1112.7,1093.6,23052,3147105456.0,1.75,1.38,15.1,0.18,1091.74,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-05-22,1106.74,1068.94,1106.84,1063.62,34427,4608696064.0,3.9,-3.42,-37.9,0.27,1106.84,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-05-25,1070.74,1103.64,1107.32,1061.74,31561,4260387680.0,4.26,3.25,34.7,0.25,1068.94,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-05-26,1110.62,1098.74,1110.69,1095.74,22470,3056188320.0,1.35,-0.44,-4.9,0.18,1103.64,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-05-27,1099.74,1078.74,1100.74,1073.74,26777,3596654304.0,2.46,-1.82,-20.0,0.21,1098.74,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-05-28,1078.71,1084.74,1087.68,1061.87,26486,3536546896.0,2.39,0.56,6.0,0.21,1078.74,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-05-29,1072.84,1107.34,1110.72,1072.84,30444,4144247216.0,3.49,2.08,22.6,0.24,1084.74,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-06-01,1121.74,1160.24,1160.84,1121.74,35480,4986178816.0,3.53,4.78,52.9,0.28,1107.34,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-06-02,1156.75,1151.45,1168.64,1147.4,25960,3679210592.0,1.83,-0.76,-8.79,0.21,1160.24,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-06-03,1155.74,1140.04,1158.24,1136.51,23557,3308382800.0,1.89,-0.99,-11.41,0.19,1151.45,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-06-04,1136.74,1148.73,1151.74,1136.74,18037,2534459744.0,1.32,0.76,8.69,0.14,1140.04,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-06-05,1145.99,1165.74,1169.62,1141.82,18347,2597524608.0,2.42,1.48,17.01,0.15,1148.73,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-06-08,1165.74,1146.84,1175.74,1142.75,29300,4145298448.0,2.83,-1.62,-18.9,0.23,1165.74,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-06-09,1148.74,1157.29,1165.74,1141.42,22612,3199849664.0,2.12,0.91,10.45,0.18,1146.84,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-06-10,1165.74,1164.4,1174.07,1157.74,22701,3234843856.0,1.41,0.61,7.11,0.18,1157.29,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-06-11,1151.75,1141.2,1158.73,1137.73,30712,4314846208.0,1.8,-1.99,-23.2,0.24,1164.4,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-06-12,1127.91,1157.11,1157.11,1124.05,28427,3992323392.0,2.9,1.39,15.91,0.23,1141.2,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-06-15,1142.74,1123.74,1152.34,1121.74,34615,4819512320.0,2.64,-2.88,-33.37,0.28,1157.11,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-06-16,1139.24,1144.62,1154.74,1133.87,29207,4099718928.0,1.86,1.86,20.88,0.23,1123.74,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-06-17,1152.6,1145.74,1152.64,1135.76,19453,2730097120.0,1.47,0.1,1.12,0.15,1144.62,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-06-18,1145.64,1153.74,1153.94,1140.84,21010,2956800080.0,1.14,0.7,8.0,0.17,1145.74,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-06-19,1160.74,1180.58,1185.94,1155.84,38958,5603232768.0,2.61,2.33,26.84,0.31,1153.74,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-06-22,1175.84,1179.74,1184.63,1173.94,23247,3343536640.0,0.91,-0.07,-0.84,0.19,1180.58,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-06-23,1175.74,1215.24,1222.74,1174.26,33934,4963194624.0,4.11,3.01,35.5,0.27,1179.74,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-06-24,1221.37,1217.78,1223.48,1202.77,25139,3663537120.0,1.7,0.21,2.54,0.2,1215.24,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-06-29,1205.77,1220.94,1223.77,1194.78,28081,4064048240.0,2.38,0.26,3.16,0.22,1217.78,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-06-30,1220.89,1220.65,1226.75,1212.89,22446,3281641200.0,1.14,-0.02,-0.29,0.18,1220.94,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-07-01,1225.77,1252.04,1263.87,1221.79,38682,5759640320.0,3.45,2.57,31.39,0.31,1220.65,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-07-02,1256.77,1301.77,1308.67,1252.77,45884,7014289664.0,4.46,3.97,49.73,0.37,1252.04,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-07-03,1307.77,1299.56,1310.27,1274.65,35126,5395636992.0,2.74,-0.17,-2.21,0.28,1301.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-07-06,1295.77,1357.77,1373.77,1289.58,51822,8228069120.0,6.48,4.48,58.21,0.41,1299.56,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-07-07,1360.86,1445.77,1502.59,1358.77,66664,11219852032.0,10.59,6.48,88.0,0.53,1357.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-07-08,1437.77,1439.11,1476.77,1417.77,53170,8963188992.0,4.08,-0.46,-6.66,0.42,1445.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-07-09,1448.77,1463.77,1469.77,1439.77,35033,5951732736.0,2.08,1.71,24.66,0.28,1439.11,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-07-10,1446.77,1471.62,1494.37,1446.71,37100,6352507392.0,3.26,0.54,7.85,0.3,1463.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-07-13,1472.45,1539.76,1544.77,1472.45,60727,10679460352.0,4.91,4.63,68.14,0.48,1471.62,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-07-14,1539.76,1519.77,1539.8,1506.17,46094,8135834880.0,2.18,-1.3,-19.99,0.37,1539.76,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-07-15,1502.65,1510.3,1540.37,1502.48,40713,7176560640.0,2.49,-0.62,-9.47,0.32,1519.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-07-16,1487.68,1371.77,1487.68,1357.77,102242,16901373184.0,8.6,-9.17,-138.53,0.81,1510.3,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-07-17,1377.77,1405.82,1430.36,1377.77,65902,10863420160.0,3.83,2.48,34.05,0.52,1371.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-07-20,1410.27,1394.73,1421.76,1346.65,45280,7363823104.0,5.34,-0.79,-11.09,0.36,1405.82,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-07-21,1404.41,1425.77,1460.57,1388.76,41970,7026353152.0,5.15,2.23,31.04,0.33,1394.73,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-07-22,1415.77,1435.85,1467.77,1415.77,39201,6637265408.0,3.65,0.71,10.08,0.31,1425.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-07-23,1429.77,1433.77,1448.77,1407.77,34321,5739050240.0,2.86,-0.14,-2.08,0.27,1435.85,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-07-24,1412.62,1353.07,1423.77,1342.77,78752,12705942016.0,5.65,-5.63,-80.7,0.63,1433.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-07-27,1373.78,1380.32,1387.57,1357.77,38788,6279664384.0,2.2,2.01,27.25,0.31,1353.07,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-07-28,1387.77,1427.77,1437.77,1387.77,54912,9133721856.0,3.62,3.44,47.45,0.44,1380.32,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-07-29,1447.77,1429.77,1447.77,1390.77,50748,8411790080.0,3.99,0.14,2.0,0.4,1427.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-07-30,1428.97,1437.77,1458.36,1428.27,38373,6486855424.0,2.1,0.56,8.0,0.31,1429.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-07-31,1442.77,1435.95,1462.77,1403.77,40685,6846747392.0,4.1,-0.13,-1.82,0.32,1437.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-08-03,1444.65,1425.77,1454.35,1417.77,34661,5790041344.0,2.55,-0.71,-10.18,0.28,1435.95,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-08-04,1432.77,1427.76,1440.76,1417.77,31941,5337185792.0,1.61,0.14,1.99,0.25,1425.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-08-05,1419.86,1425.77,1430.86,1401.08,25522,4236612464.0,2.09,-0.14,-1.99,0.2,1427.76,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-08-06,1427.77,1395.73,1431.8,1387.77,32649,5372942592.0,3.09,-2.11,-30.04,0.26,1425.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-08-07,1402.54,1388.77,1407.44,1356.27,34242,5560065792.0,3.67,-0.5,-6.96,0.27,1395.73,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-08-10,1385.74,1391.76,1402.73,1365.88,23624,3857721120.0,2.65,0.22,2.99,0.19,1388.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-08-11,1397.77,1400.28,1424.2,1397.77,35818,5936904960.0,1.9,0.61,8.52,0.29,1391.76,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-08-12,1390.77,1384.72,1398.77,1363.02,27934,4529267456.0,2.55,-1.11,-15.56,0.22,1400.28,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-08-13,1387.77,1392.77,1396.65,1366.77,20541,3341652192.0,2.16,0.58,8.05,0.16,1384.72,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-08-14,1397.67,1418.77,1423.47,1388.77,37653,6230475520.0,2.49,1.87,26.0,0.3,1392.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-08-17,1431.77,1447.77,1462.12,1427.77,43572,7363610880.0,2.42,2.04,29.0,0.35,1418.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-08-18,1455.15,1462.77,1477.77,1448.77,30423,5192751872.0,2.0,1.04,15.0,0.24,1447.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-08-19,1457.77,1444.77,1474.77,1440.76,26915,4578143744.0,2.33,-1.23,-18.0,0.21,1462.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-08-20,1431.77,1421.77,1436.77,1413.77,22382,3727183936.0,1.59,-1.59,-23.0,0.18,1444.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-08-21,1430.77,1433.77,1455.77,1428.77,25082,4217048416.0,1.9,0.84,12.0,0.2,1421.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-08-24,1457.77,1454.12,1465.77,1448.78,30933,5260286464.0,1.18,1.42,20.35,0.25,1433.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-08-25,1462.57,1484.77,1504.55,1456.4,41872,7227309824.0,3.31,2.11,30.65,0.33,1454.12,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-08-26,1491.77,1484.77,1502.77,1472.79,26216,4530374144.0,2.02,0.0,0.0,0.21,1484.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-08-27,1489.76,1488.77,1491.75,1462.77,22636,3896759440.0,1.95,0.27,4.0,0.18,1484.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-08-28,1488.77,1514.77,1521.77,1479.27,42300,7389242368.0,2.85,1.75,26.0,0.34,1488.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-08-31,1528.35,1544.27,1573.77,1528.35,47810,8608932608.0,3.0,1.95,29.5,0.38,1514.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-09-01,1549.77,1559.75,1559.77,1532.78,31640,5661594368.0,1.75,1.0,15.48,0.25,1544.27,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-09-02,1582.77,1552.77,1585.77,1527.77,32009,5746351872.0,3.72,-0.45,-6.98,0.25,1559.75,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-09-03,1552.77,1550.77,1569.77,1537.47,30437,5471333888.0,2.08,-0.13,-2.0,0.24,1552.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-09-04,1523.77,1527.77,1534.76,1503.77,30858,5433479424.0,2.0,-1.48,-23.0,0.25,1550.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-09-07,1517.77,1481.27,1535.76,1461.74,31112,5446354688.0,4.84,-3.04,-46.5,0.25,1527.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-09-08,1489.77,1469.17,1495.57,1434.84,34472,5865962752.0,4.1,-0.82,-12.1,0.27,1481.27,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-09-09,1457.44,1445.77,1468.77,1437.81,25964,4401806080.0,2.11,-1.59,-23.4,0.21,1469.17,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-09-10,1461.51,1463.57,1477.77,1457.77,24778,4236694400.0,1.38,1.23,17.8,0.2,1445.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-09-11,1445.77,1490.77,1493.77,1445.77,31088,5339883520.0,3.28,1.86,27.2,0.25,1463.57,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-09-14,1502.77,1523.77,1526.77,1488.35,31056,5448188928.0,2.58,2.21,33.0,0.25,1490.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-09-15,1527.76,1517.77,1527.76,1505.52,20821,3654872016.0,1.46,-0.39,-6.0,0.17,1523.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-09-16,1517.77,1482.87,1522.58,1476.77,22516,3916457760.0,3.02,-2.3,-34.9,0.18,1517.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-09-17,1457.77,1428.29,1457.77,1415.77,63680,10683350272.0,2.83,-3.68,-54.58,0.51,1482.87,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-09-18,1422.77,1452.77,1452.77,1392.78,47201,7853673216.0,4.2,1.71,24.48,0.38,1428.29,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-09-21,1450.53,1424.57,1450.53,1424.43,22444,3756765104.0,1.8,-1.94,-28.2,0.18,1452.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-09-22,1407.77,1423.46,1444.75,1407.77,23265,3890070208.0,2.6,-0.08,-1.11,0.19,1424.57,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-09-23,1392.77,1407.75,1423.78,1378.79,35726,5878691072.0,3.16,-1.1,-15.71,0.28,1423.46,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-09-24,1393.74,1387.09,1416.65,1384.57,30051,4915392256.0,2.28,-1.47,-20.66,0.24,1407.75,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-09-25,1387.77,1392.88,1407.77,1382.77,22583,3700843488.0,1.8,0.42,5.79,0.18,1387.09,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-09-28,1392.96,1418.77,1426.27,1392.96,24232,4019640144.0,2.39,1.86,25.89,0.19,1392.88,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-09-29,1427.1,1410.07,1427.17,1410.07,17431,2895081360.0,1.21,-0.61,-8.7,0.14,1418.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-09-30,1417.77,1426.27,1449.67,1417.77,27088,4536012544.0,2.26,1.15,16.2,0.22,1410.07,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-10-09,1449.77,1453.77,1464.19,1445.77,34240,5817280512.0,1.29,1.93,27.5,0.27,1426.27,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-10-12,1457.77,1508.38,1508.38,1457.77,43729,7597987840.0,3.48,3.76,54.61,0.35,1453.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
600519.SH,贵州茅台,食品饮料,2020-10-13,1508.39,1496.77,1508.39,1492.77,22944,3995560512.0,1.04,-0.77,-11.61,0.18,1508.38,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
