ts_code,stock_name,industry,trade_date,open,close,high,low,pre_close,change,pct_chg,vol,amount,amplitude,turnover_rate,adj_factor,price_type,source,short_ma,long_ma,target_position,signal,position,execution,market_return,gross_strategy_return,turnover,transaction_cost,strategy_return,strategy_equity,benchmark_equity,drawdown,short_window,long_window
000001.SZ,平安银行,银行,2020-04-29,10.586466332872927,11.010553263121546,11.073380956491713,10.562905947859116,10.61788017955801,0.392673083563535,3.698224852071008,1108722.39,1541638.203,4.807692307692322,,109.1694,前复权,TuShare Pro: daily + adj_factor,10.603743948549724,10.293270430478822,1,HOLD,1,HOLD,0.03698224852071008,0.03698224852071008,0.0,0.0,0.03698224852071008,119470.89466828917,154164.73099764806,-0.06326467491357124,5,15
000001.SZ,平安银行,银行,2020-04-30,11.010553263121546,10.93987210808011,11.246157113259668,10.900604799723755,11.010553263121546,-0.0706811550414361,-0.6419400855920077,819540.43,1155968.238,3.138373751783183,,109.1694,前复权,TuShare Pro: daily + adj_factor,10.713692411947514,10.355574559737567,1,HOLD,1,HOLD,-0.006419400855920077,-0.006419400855920077,0.0,0.0,-0.006419400855920077,118703.96310479802,153175.08579152907,-0.06927795446120155,5,15
000001.SZ,平安银行,银行,2020-05-06,10.806363259668506,10.814216721339776,10.908458261395026,10.688561334599443,10.93987210808011,-0.1256553867403322,-1.1486001435750293,1008998.02,1382727.481,2.01005025125629,,109.1694,前复权,TuShare Pro: daily + adj_factor,10.796939105662982,10.406883842656537,1,HOLD,1,HOLD,-0.011486001435750404,-0.011486001435750404,0.0,0.0,-0.011486001435750404,117340.52921414706,151415.71653620637,-0.07996822921254476,5,15
000001.SZ,平安银行,银行,2020-05-07,10.806363259668506,10.75138902796961,10.806363259668506,10.680707872928176,10.814216721339776,-0.062827693370167,-0.5809731299927456,662749.23,904349.531,1.1619462599854666,,109.1694,前复权,TuShare Pro: daily + adj_factor,10.826782260013811,10.464475894912521,1,HOLD,1,HOLD,-0.005809731299927345,-0.005809731299927345,0.0,0.0,-0.005809731299927345,116658.8122688216,150536.03190854506,-0.08531336658821609,5,15
000001.SZ,平安银行,银行,2020-05-08,10.806363259668506,10.955579031422651,11.010553263121546,10.74353556629834,10.75138902796961,0.204190003453041,1.899196493791111,934781.7,1297924.588,2.4835646457268097,,109.1694,前复权,TuShare Pro: daily + adj_factor,10.89432203038674,10.521544383057089,1,HOLD,1,HOLD,0.01899196493791111,0.01899196493791111,0.0,0.0,0.01899196493791111,118874.39234112942,153395.0069484444,-0.06794167011728347,5,15
000001.SZ,平安银行,银行,2020-05-11,10.93201864640884,10.994846339779004,11.096941341505524,10.916311723066295,10.955579031422651,0.0392673083563526,0.3584229390680926,612862.29,859156.594,1.648745519713279,,109.1694,前复权,TuShare Pro: daily + adj_factor,10.891180645718231,10.580707127647331,1,HOLD,1,HOLD,0.0035842293906809264,0.0035842293906809264,0.0,0.0,0.0035842293906809264,119300.46543195783,153944.80984073272,-0.06460095925748899,5,15
000001.SZ,平安银行,银行,2020-05-12,10.955579031422651,10.82992364468232,11.034113648135358,10.774949412983425,10.994846339779004,-0.1649226950966849,-1.500000000000001,558511.14,772109.502,2.3571428571428568,,109.1694,前复权,TuShare Pro: daily + adj_factor,10.869190953038673,10.638822744014732,1,HOLD,1,HOLD,-0.014999999999999791,-0.014999999999999791,0.0,0.0,-0.014999999999999791,117510.95845047847,151635.6376931218,-0.07863194486862646,5,15
000001.SZ,平安银行,银行,2020-05-13,10.798509797997236,10.704268257941989,10.822070183011048,10.62573364122928,10.82992364468232,-0.1256553867403305,-1.16026105873821,640358.79,871062.043,1.812907904278467,,109.1694,前复权,TuShare Pro: daily + adj_factor,10.847201260359116,10.677566488259666,1,HOLD,1,HOLD,-0.011602610587382212,-0.011602610587382212,0.0,0.0,-0.011602610587382212,116147.52455982754,149876.2684377991,-0.08932221961996945,5,15
000001.SZ,平安银行,银行,2020-05-14,10.641440564571823,10.445104022790051,10.672854411256903,10.38227632941989,10.704268257941989,-0.2591642351519354,-2.421129860601634,944672.09,1259440.848,2.714600146735132,,109.1694,前复权,TuShare Pro: daily + adj_factor,10.785944259323204,10.693796975713626,1,HOLD,1,HOLD,-0.02421129860601645,-0.02421129860601645,0.0,0.0,-0.02421129860601645,113335.44216035992,146247.56934869607,-0.11137091129461463,5,15
000001.SZ,平安银行,银行,2020-05-15,10.515785177831493,10.39012979109116,10.547199024516573,10.319448636049724,10.445104022790051,-0.0549742316988943,-0.5263157894736747,756794.47,1004313.267,2.1804511278195258,,109.1694,前复权,TuShare Pro: daily + adj_factor,10.672854411256903,10.682278565262429,0,SELL,1,HOLD,-0.005263157894736414,-0.005263157894736414,0.0,0.0,-0.005263157894736414,112738.93983320019,145477.84529949247,-0.11604790649832675,5,15
000001.SZ,平安银行,银行,2020-05-18,10.366569406077346,10.366569406077346,10.476517869475137,10.30374171270718,10.39012979109116,-0.0235603850138126,-0.2267573696145164,637208.57,843479.669,1.6628873771730914,,109.1694,前复权,TuShare Pro: daily + adj_factor,10.547199024516573,10.680707872928176,0,HOLD,0,SELL,-0.0022675736961453863,-0.0,1.0,0.001,-0.001,112626.20089336699,145147.96356411945,-0.11693185859182842,5,15
000001.SZ,平安银行,银行,2020-05-19,10.531492101174033,10.492224792817678,10.562905947859116,10.42154363777624,10.366569406077346,0.1256553867403322,1.21212121212122,600368.64,801755.671,1.3636363636363744,,109.1694,前复权,TuShare Pro: daily + adj_factor,10.479659254143645,10.68751420637661,0,HOLD,0,HOLD,0.0121212121212122,0.0,0.0,0.0,0.0,112626.20089336699,146907.33281944212,-0.11693185859182842,5,15
000001.SZ,平安银行,银行,2020-05-20,10.50793171616022,10.61002671788674,10.696414796270716,10.42154363777624,10.492224792817678,0.1178019250690614,1.1227544910179743,690851.07,929928.885,2.6197604790419198,,109.1694,前复权,TuShare Pro: daily + adj_factor,10.460810946132595,10.701650437384897,0,HOLD,0,HOLD,0.011227544910179743,0.0,0.0,0.0,0.0,112626.20089336699,148556.74149630714,-0.11693185859182842,5,15
000001.SZ,平安银行,银行,2020-05-21,10.61788017955801,10.523638639502762,10.657147487914363,10.492224792817678,10.61002671788674,-0.0863880783839778,-0.8142116950407119,552312.0,742797.057,1.5544041450777184,,109.1694,前复权,TuShare Pro: daily + adj_factor,10.476517869475137,10.696414796270718,0,HOLD,0,HOLD,-0.008142116950407119,-0.0,0.0,0.0,-0.0,112626.20089336699,147347.1751332728,-0.11693185859182842,5,15
000001.SZ,平安银行,银行,2020-05-22,10.468664407803868,10.146672479281769,10.476517869475137,10.146672479281769,10.523638639502762,-0.376966160220995,-3.5820895522388096,856237.33,1119433.491,3.1343283582089514,,109.1694,前复权,TuShare Pro: daily + adj_factor,10.42782640711326,10.665000949585634,0,HOLD,0,HOLD,-0.035820895522387985,-0.0,0.0,0.0,-0.0,112626.20089336699,142069.06736730481,-0.11693185859182842,5,15
000001.SZ,平安银行,银行,2020-05-25,10.18593978763812,10.17808632596685,10.193793249309392,10.021017092541436,10.146672479281769,0.0314138466850835,0.3095975232198178,410170.78,528769.352,1.7027863777089782,,109.1694,前复权,TuShare Pro: daily + adj_factor,10.390129791091159,10.60950315377532,0,HOLD,0,HOLD,0.003095975232197956,0.0,0.0,0.0,0.0,112626.20089336699,142508.90968113547,-0.11693185859182842,5,15
000001.SZ,平安银行,银行,2020-05-26,10.225207095994474,10.240914019337014,10.264474404350826,10.162379402624309,10.17808632596685,0.0628276933701634,0.6172839506172645,396212.4,515451.849,1.003086419753072,,109.1694,前复权,TuShare Pro: daily + adj_factor,10.339867636395027,10.562905947859115,0,HOLD,0,HOLD,0.006172839506172645,0.0,0.0,0.0,0.0,112626.20089336699,143388.59430879675,-0.11693185859182842,5,15
000001.SZ,平安银行,银行,2020-05-27,10.248767481008286,10.209500172651932,10.358715944406075,10.17808632596685,10.240914019337014,-0.0314138466850817,-0.3067484662576558,482962.94,630305.864,1.7638036809815794,,109.1694,前复权,TuShare Pro: daily + adj_factor,10.259762327348065,10.522591511279925,0,HOLD,0,HOLD,-0.0030674846625765584,-0.0,0.0,0.0,-0.0,112626.20089336699,142948.7519949661,-0.11693185859182842,5,15
000001.SZ,平安银行,银行,2020-05-28,10.281399408667124,10.44117251525092,10.529047723872006,10.233467476691988,10.209500172651932,0.231672342598987,2.2691839823810955,960760.31,1255226.999,2.8951490492334315,,111.0487,前复权,TuShare Pro: daily + adj_factor,10.243269102497697,10.501910410432012,0,HOLD,0,HOLD,0.022691839823810955,0.0,0.0,0.0,0.0,112626.20089336699,146192.52217824955,-0.11693185859182842,5,15
000001.SZ,平安银行,银行,2020-05-29,10.393240583275782,10.385251927946593,10.41720654926335,10.321342685313075,10.44117251525092,-0.0559205873043264,-0.535577658760511,457808.22,594502.123,0.918133129303732,,111.0487,前复权,TuShare Pro: daily + adj_factor,10.290984992230662,10.46388860353361,0,HOLD,0,HOLD,-0.00535577658760511,-0.0,0.0,0.0,-0.0,112626.20089336699,145409.54769068435,-0.11693185859182842,5,15
000001.SZ,平安银行,银行,2020-06-01,10.465138481238489,10.640888898480664,10.696809485784993,10.44916117058011,10.385251927946593,0.25563697053407,2.4615384615384706,882960.55,1173619.006,2.384615384615389,,111.0487,前复权,TuShare Pro: daily + adj_factor,10.383545506733423,10.440291440780385,0,HOLD,0,HOLD,0.024615384615384706,0.0,0.0,0.0,0.0,112626.20089336699,148988.8596338397,-0.11693185859182842,5,15
000001.SZ,平安银行,银行,2020-06-02,10.616922932493091,10.824627971052024,10.888537213685543,10.608934277163902,10.640888898480664,0.1837390725713614,1.7267267267267128,883458.88,1194375.822,2.6276276276276485,,111.0487,前复权,TuShare Pro: daily + adj_factor,10.500288297076427,10.4399383958717,1,BUY,0,HOLD,0.017267267267266906,0.0,0.0,0.0,0.0,112626.20089336699,151561.4900929825,-0.11693185859182842,5,15
000001.SZ,平安银行,银行,2020-06-03,10.896525869014733,10.816639315722837,11.088253596915283,10.784684694406076,10.824627971052024,-0.0079886553291892,-0.073800738007379,956803.08,1308782.294,2.8044280442804514,,111.0487,前复权,TuShare Pro: daily + adj_factor,10.621716125690607,10.447429799723757,1,HOLD,1,BUY,-0.0007380073800735687,-0.0007380073800735687,1.0,0.001,-0.0017380073800735687,112430.45572502469,151449.63659475895,-0.11846663753870346,5,15
000001.SZ,平安银行,银行,2020-06-04,10.808650660393646,10.840605281710404,10.896525869014733,10.71278679644337,10.816639315722837,0.0239659659875695,0.2215657311669172,583066.33,788707.63,1.6986706056130028,,111.0487,前复权,TuShare Pro: daily + adj_factor,10.701602678982503,10.473796550318447,1,HOLD,1,HOLD,0.0022156573116689504,0.0022156573116689504,0.0,0.0,0.0022156573116689504,112679.56308630611,151785.1970894297,-0.11651346169868604,5,15
000001.SZ,平安银行,银行,2020-06-05,10.864571247697972,10.856582592368785,10.880548558356352,10.72876410710175,10.840605281710404,0.0159773106583784,0.1473839351510575,383026.9,517232.135,1.4001473839351388,,111.0487,前复权,TuShare Pro: daily + adj_factor,10.795868811866942,10.504893403736954,1,HOLD,1,HOLD,0.0014738393515107973,0.0014738393515107973,0.0,0.0,0.0014738393515107973,112845.63466049376,152008.90408587694,-0.11521134447200743,5,15
000001.SZ,平安银行,银行,2020-06-08,10.92848049033149,10.880548558356352,11.064287630927716,10.848593937039594,10.856582592368785,0.0239659659875695,0.2207505518763808,585971.9,802115.792,1.9867549668874211,,111.0487,前复权,TuShare Pro: daily + adj_factor,10.843800743842081,10.539158680555554,1,HOLD,1,HOLD,0.002207505518763586,0.002207505518763586,0.0,0.0,0.002207505518763586,113094.74202177516,152344.46458054773,-0.11325816863199012,5,15
000001.SZ,平安银行,银行,2020-06-09,10.896525869014733,10.9204918350023,10.96842376697744,10.808650660393646,10.880548558356352,0.0399432766459479,0.3671071953010196,474300.07,646895.834,1.4684287812041117,,111.0487,前复权,TuShare Pro: daily + adj_factor,10.862973516632135,10.567709816701198,1,HOLD,1,HOLD,0.0036710719530101965,0.0036710719530101965,0.0,0.0,0.0036710719530101965,113509.92095724422,152903.73207166576,-0.11000287556529409,5,15
000001.SZ,平安银行,银行,2020-06-10,10.95244645631906,10.776696039076889,10.95244645631906,10.70479814111418,10.9204918350023,-0.1437957959254134,-1.3167520117044584,580476.2,781995.749,2.267739575713245,,111.0487,前复权,TuShare Pro: daily + adj_factor,10.854984861302947,10.57882110478054,1,HOLD,1,HOLD,-0.013167520117044362,-0.013167520117044362,0.0,0.0,-0.013167520117044362,112015.27678955559,150890.36910364093,-0.12172193060539982,5,15
000001.SZ,平安银行,银行,2020-06-11,10.6888208304558,10.44916117058011,10.696809485784993,10.385251927946593,10.776696039076889,-0.3275348684967767,-3.039288361749437,1349039.82,1774199.978,2.891030392883622,,111.0487,前复权,TuShare Pro: daily + adj_factor,10.776696039076887,10.573855940185696,1,HOLD,1,HOLD,-0.030392883617494593,-0.030392883617494593,0.0,0.0,-0.030392883617494593,108610.80951870918,146304.37567647317,-0.14841533375230764,5,15
000001.SZ,平安银行,银行,2020-06-12,10.305365374654697,10.377263272617403,10.401229238604971,10.281399408667124,10.44916117058011,-0.0718978979627067,-0.6880733944954032,1030550.57,1331618.728,1.1467889908256923,,111.0487,前复权,TuShare Pro: daily + adj_factor,10.68083217512661,10.589228659741405,1,HOLD,1,HOLD,-0.006880733944954032,-0.006880733944954032,0.0,0.0,-0.006880733944954032,107863.48743486487,145297.69419246074,-0.15427486127236045,5,15
000001.SZ,平安银行,银行,2020-06-15,10.265422098008743,10.24145613202118,10.361285961959023,10.2254788213628,10.377263272617403,-0.1358071405962242,-1.3086989992301734,660313.07,850767.506,1.3086989992301727,,111.0487,前复权,TuShare Pro: daily + adj_factor,10.553013689859576,10.59345331347836,0,SELL,1,HOLD,-0.013086989992301734,-0.013086989992301734,0.0,0.0,-0.013086989992301734,106451.87905427003,143396.1847226595,-0.16534285769912704,5,15
000001.SZ,平安银行,银行,2020-06-16,10.305365374654697,10.297376719325506,10.377263272617403,10.273410753337936,10.24145613202118,0.0559205873043264,0.5460218408736228,718059.1,927043.687,1.0140405616224777,,111.0487,前复权,TuShare Pro: daily + adj_factor,10.428390666724216,10.597217493477594,0,HOLD,0,SELL,0.005460218408736228,0.0,1.0,0.001,-0.001,106345.42717521575,144179.1592102247,-0.16617751484142806,5,15
000001.SZ,平安银行,银行,2020-06-17,10.297376719325506,10.265422098008743,10.321342685313075,10.193524200046038,10.297376719325506,-0.0319546213167605,-0.3103180760279489,716468.24,918251.153,1.2412723041117315,,111.0487,前复权,TuShare Pro: daily + adj_factor,10.326135878510588,10.600945621834713,0,HOLD,0,HOLD,-0.0031031807602796,-0.0,0.0,0.0,-0.0,106345.42717521575,143731.74521733026,-0.16617751484142806,5,15
000001.SZ,平安银行,银行,2020-06-18,10.193524200046038,10.193524200046038,10.2254788213628,10.057717059449814,10.265422098008743,-0.0718978979627067,-0.7003891050583633,1119647.8,1419972.017,1.6342412451362,,111.0487,前复权,TuShare Pro: daily + adj_factor,10.275008484403774,10.58443573415439,0,HOLD,0,HOLD,-0.007003891050583411,-0.0,0.0,0.0,-0.0,106345.42717521575,142725.06373331786,-0.16617751484142806,5,15
000001.SZ,平安银行,银行,2020-06-19,10.16955823405847,10.2254788213628,10.257433442679556,10.073694370108194,10.193524200046038,0.0319546213167605,0.3134796238244641,1539521.78,1954584.919,1.802507836990583,,111.0487,前复权,TuShare Pro: daily + adj_factor,10.244651594152852,10.57378419371547,0,HOLD,0,HOLD,0.0031347962382448635,0.0,0.0,0.0,0.0,106345.42717521575,143172.47772621232,-0.16617751484142806,5,15
000001.SZ,平安银行,银行,2020-06-22,10.17754688938766,10.097660336095764,10.193524200046038,10.081683025437384,10.2254788213628,-0.127818485267035,-1.2499999999999956,1319079.79,1671023.278,1.0937499999999911,,111.0487,前复权,TuShare Pro: daily + adj_factor,10.21589243496777,10.537568956223142,0,HOLD,0,HOLD,-0.012500000000000178,-0.0,0.0,0.0,-0.0,106345.42717521575,141382.82175463467,-0.16617751484142806,5,15
000001.SZ,平安银行,银行,2020-06-23,10.105648991424951,10.065705714779003,10.137603612741712,10.001796472145488,10.097660336095764,-0.0319546213167587,-0.3164556962025333,990806.73,1248046.646,1.3449367088607551,,111.0487,前复权,TuShare Pro: daily + adj_factor,10.16955823405847,10.486974139138274,0,HOLD,0,HOLD,-0.0031645569620254443,-0.0,0.0,0.0,-0.0,106345.42717521575,140935.40776174024,-0.16617751484142806,5,15
000001.SZ,平安银行,银行,2020-06-24,10.097660336095764,10.2254788213628,10.289388063996316,10.065705714779003,10.065705714779003,0.1597731065837937,1.5873015873015817,1523220.48,1946329.095,2.2222222222222223,,111.0487,前复权,TuShare Pro: daily + adj_factor,10.161569578729281,10.447563439514273,0,HOLD,0,HOLD,0.01587301587301626,0.0,0.0,0.0,0.0,106345.42717521575,143172.47772621235,-0.16617751484142806,5,15
000001.SZ,平安银行,银行,2020-06-29,10.321342685313075,10.2254788213628,10.361285961959023,10.153580923400092,10.2254788213628,0.0,0.0,1038480.06,1330678.288,2.031249999999992,,111.0487,前复权,TuShare Pro: daily + adj_factor,10.167960502992633,10.406555008824432,0,HOLD,0,HOLD,0.0,0.0,0.0,0.0,0.0,106345.42717521575,143172.47772621235,-0.16617751484142806,5,15
000001.SZ,平安银行,银行,2020-06-30,10.249444787350368,10.2254788213628,10.289388063996316,10.16156957872928,10.2254788213628,0.0,0.0,937940.22,1199181.601,1.25,,111.0487,前复权,TuShare Pro: daily + adj_factor,10.167960502992633,10.364481424090702,0,HOLD,0,HOLD,0.0,0.0,0.0,0.0,0.0,106345.42717521575,143172.47772621235,-0.16617751484142806,5,15
000001.SZ,平安银行,银行,2020-07-01,10.217490166033608,10.481115791896867,10.505081757884437,10.17754688938766,10.2254788213628,0.25563697053407,2.499999999999991,1697390.01,2202800.843,3.203124999999996,,111.0487,前复权,TuShare Pro: daily + adj_factor,10.244651594152854,10.3378525729934,0,HOLD,0,HOLD,0.02499999999999969,0.0,0.0,0.0,0.0,106345.42717521575,146751.78966936763,-0.16617751484142806,5,15
000001.SZ,平安银行,银行,2020-07-02,10.44916117058011,10.72876410710175,10.776696039076889,10.361285961959023,10.481115791896867,0.2476483152048807,2.3628048780487854,2590501.19,3433511.084,3.963414634146341,,111.0487,前复权,TuShare Pro: daily + adj_factor,10.377263272617403,10.325070724466695,1,BUY,0,HOLD,0.023628048780488076,0.0,0.0,0.0,0.0,106345.42717521575,150219.24811429938,-0.16617751484142806,5,15
000001.SZ,平安银行,银行,2020-07-03,10.840605281710404,11.383833844095305,11.439754431399631,10.832616626381212,10.72876410710175,0.6550697369935534,6.105733432613536,3768333.63,5280918.011,5.658972449739406,,111.0487,前复权,TuShare Pro: daily + adj_factor,10.608934277163906,10.365546578134591,1,HOLD,1,BUY,0.06105733432613558,0.06105733432613558,1.0,0.001,0.06005733432613558,112732.2500491334,159391.23496863485,-0.11610035908161032,5,15
000001.SZ,平安银行,银行,2020-07-06,11.66343678061694,12.526211556169429,12.526211556169429,11.655448125287752,11.383833844095305,1.1423777120741256,10.03508771929824,4711460.78,7168653.356,7.649122807017555,,111.0487,前复权,TuShare Pro: daily + adj_factor,11.069080824125232,10.504016603840546,1,HOLD,1,HOLD,0.10035087719298241,0.10035087719298241,0.0,0.0,0.10035087719298241,124045.03022950258,175386.28521461014,-0.02740025476488772,5,15
000001.SZ,平安银行,银行,2020-07-07,13.02150818657919,12.366438449585637,13.285133812442446,12.006948959772098,12.526211556169429,-0.1597731065837937,-1.2755102040816313,3964427.47,6267919.683,10.204081632653049,,111.0487,前复权,TuShare Pro: daily + adj_factor,11.497272749769797,10.636628282305095,1,HOLD,1,HOLD,-0.012755102040816202,-0.012755102040816202,0.0,0.0,-0.012755102040816202,122462.82321126913,173149.21525013808,-0.03980586376023354,5,15
000001.SZ,平安银行,银行,2020-07-08,12.166722066355891,12.590120798802946,12.781848526703495,12.166722066355891,12.366438449585637,0.2236823492173112,1.8087855297157729,2631339.16,4095447.757,4.974160206718343,,111.0487,前复权,TuShare Pro: daily + adj_factor,11.919073751151014,10.793205926757214,1,HOLD,1,HOLD,0.018087855297157507,0.018087855297157507,0.0,0.0,0.018087855297157507,124677.91303679596,176281.11320039898,-0.022438011166749372,5,15
000001.SZ,平安银行,银行,2020-07-09,12.510234245511048,12.40638172623158,12.510234245511048,12.230631308989407,12.590120798802946,-0.183739072571365,-1.4593908629441763,2243994.4,3469517.329,2.2208121827411205,,111.0487,前复权,TuShare Pro: daily + adj_factor,12.254597274976978,10.93380626055095,1,HOLD,1,HOLD,-0.014593908629441987,-0.014593908629441987,0.0,0.0,-0.014593908629441987,122858.37496582746,173708.48274125604,-0.03670446151139728,5,15
000001.SZ,平安银行,银行,2020-07-10,12.262585930306168,11.871141819175874,12.366438449585637,11.791255265883978,12.40638172623158,-0.5352399070557077,-4.3142305215711385,2158773.26,3254272.377,4.6361880231809405,,111.0487,前复权,TuShare Pro: daily + adj_factor,12.352058869993092,11.040854241962093,1,HOLD,1,HOLD,-0.043142305215711274,-0.043142305215711274,0.0,0.0,-0.043142305215711274,117557.98145474543,166214.29836027467,-0.07826325164580561,5,15
000001.SZ,平安银行,银行,2020-07-13,11.743323333908837,11.895107785163445,12.046892236418046,11.583550227325045,11.871141819175874,0.0239659659875695,0.2018842530282727,1937160.12,2871414.844,3.903095558546426,,111.0487,前复权,TuShare Pro: daily + adj_factor,12.225838115791896,11.154293147636587,1,HOLD,1,HOLD,0.0020188425302827273,0.0020188425302827273,0.0,0.0,0.0020188425302827273,117795.31250748046,166549.8588549455,-0.07640241029650363,5,15
000001.SZ,平安银行,银行,2020-07-14,11.903096440492632,11.727346023250458,12.134767445039133,11.623493503970996,11.895107785163445,-0.1677617619129847,-1.41034251175286,1953566.27,2891773.817,4.298186702484874,,111.0487,前复权,TuShare Pro: daily + adj_factor,12.098019630524862,11.254417627762429,1,HOLD,1,HOLD,-0.014103425117528823,-0.014103425117528823,0.0,0.0,-0.014103425117528823,116133.99513833529,164200.93539224975,-0.08942829974161715,5,15
000001.SZ,平安银行,银行,2020-07-15,11.807232576542354,11.399811154753682,11.871141819175874,11.367856533436925,11.727346023250458,-0.3275348684967767,-2.792915531335149,2042562.83,2947173.149,4.291553133514976,,111.0487,前复权,TuShare Pro: daily + adj_factor,11.859957701715008,11.341227682339625,1,HOLD,1,HOLD,-0.027929155313351495,-0.027929155313351495,0.0,0.0,-0.027929155313351495,112890.47075095671,159614.94196508202,-0.11485979818207603,5,15
000001.SZ,平安银行,银行,2020-07-16,11.423777120741253,11.303947290803409,11.623493503970996,11.279981324815836,11.399811154753682,-0.0958638639502744,-0.8409250175192562,1930891.29,2771496.391,3.0133146461107416,,111.0487,前复权,TuShare Pro: daily + adj_factor,11.639470814629373,11.423777120741253,1,HOLD,1,HOLD,-0.008409250175192451,-0.008409250175192451,0.0,0.0,-0.008409250175192451,111941.14654001665,158272.6999863988,-0.1223031635792835,5,15
000001.SZ,平安银行,银行,2020-07-17,11.319924601461784,11.295958635474218,11.40779981008287,11.144174184219612,11.303947290803409,-0.0079886553291892,-0.0706713780918688,1291346.77,1821043.927,2.3321554770317983,,111.0487,前复权,TuShare Pro: daily + adj_factor,11.524434177889042,11.495142441682015,1,HOLD,1,HOLD,-0.0007067137809187996,-0.0007067137809187996,0.0,0.0,-0.0007067137809187996,111862.03618910497,158160.8464881752,-0.12292344402905087,5,15
000001.SZ,平安银行,银行,2020-07-20,11.367856533436925,11.767289299896408,11.799243921213169,11.264004014157456,11.295958635474218,0.4713306644221902,4.172560113154167,1979632.0,2872758.056,4.738330975954741,,111.0487,前复权,TuShare Pro: daily + adj_factor,11.498870480835636,11.597929806917586,0,SELL,1,HOLD,0.04172560113154167,0.04172560113154167,0.0,0.0,0.04172560113154167,116529.54689289366,164760.20288336778,-0.08632689749278055,5,15
000001.SZ,平安银行,银行,2020-07-21,11.727346023250458,11.575561571995856,11.727346023250458,11.503663674033149,11.767289299896408,-0.1917277279005524,-1.6293279022403295,1252865.69,1815570.3,1.9008825526136983,,111.0487,前复权,TuShare Pro: daily + adj_factor,11.468513590584715,11.687935323626457,0,HOLD,0,SELL,-0.016293279022403295,-0.0,1.0,0.001,-0.001,116413.01734600076,162075.7189260013,-0.08724057059528778,5,15
000001.SZ,平安银行,银行,2020-07-22,11.575561571995856,11.511652329362338,11.70338005726289,11.399811154753682,11.575561571995856,-0.0639092426335175,-0.552104899930983,1312951.59,1895447.229,2.6224982746721954,,111.0487,前复权,TuShare Pro: daily + adj_factor,11.490881825506445,11.756637759457488,0,HOLD,0,HOLD,-0.00552104899930983,-0.0,0.0,0.0,-0.0,116413.01734600076,161180.89094021247,-0.08724057059528778,5,15
000001.SZ,平安银行,银行,2020-07-23,11.375845188766114,11.19210611619475,11.41578846541206,11.032333009610957,11.511652329362338,-0.3195462131675874,-2.7758501040943795,2027525.87,2838535.21,3.3310201249132394,,111.0487,前复权,TuShare Pro: daily + adj_factor,11.468513590584713,11.787527226730356,0,HOLD,0,HOLD,-0.027758501040943795,-0.0,0.0,0.0,-0.0,116413.01734600076,156706.75101126835,-0.08724057059528778,5,15
000001.SZ,平安银行,银行,2020-07-24,11.160151494877992,10.784684694406076,11.17612880553637,10.72077545177256,11.19210611619475,-0.4074214217886744,-3.640256959314781,1830881.83,2504647.111,4.068522483940039,,111.0487,前复权,TuShare Pro: daily + adj_factor,11.366258802371087,11.747583950084408,0,HOLD,0,HOLD,-0.036402569593147804,-0.0,0.0,0.0,-0.0,116413.01734600076,151002.22260186455,-0.08724057059528778,5,15
000001.SZ,平安银行,银行,2020-07-27,10.9204918350023,10.576979655847143,10.92848049033149,10.465138481238489,10.784684694406076,-0.2077050385589327,-1.925925925925931,1880653.35,2497551.472,4.296296296296289,,111.0487,前复权,TuShare Pro: daily + adj_factor,11.128196873561233,11.617635156729587,0,HOLD,0,HOLD,-0.01925925925925931,-0.0,0.0,0.0,-0.0,116413.01734600076,148094.03164805085,-0.08724057059528778,5,15
000001.SZ,平安银行,银行,2020-07-28,10.65686620913904,10.65686620913904,10.72876410710175,10.529047723872006,10.576979655847143,0.0798865532918977,0.7552870090634434,1217005.99,1618089.558,1.8882175226586235,,111.0487,前复权,TuShare Pro: daily + adj_factor,10.94445780098987,11.503663674033147,0,HOLD,0,HOLD,0.007552870090634434,0.0,0.0,0.0,0.0,116413.01734600076,149212.5666302869,-0.08724057059528778,5,15
000001.SZ,平安银行,银行,2020-07-29,10.66485486446823,10.816639315722837,10.888537213685543,10.553013689859576,10.65686620913904,0.1597731065837937,1.4992503748125996,1519580.25,2043847.472,3.148425787106456,,111.0487,前复权,TuShare Pro: daily + adj_factor,10.80545519826197,11.38543157516114,0,HOLD,0,HOLD,0.014992503748126218,0.0,0.0,0.0,0.0,116413.01734600076,151449.636594759,-0.08724057059528778,5,15
000001.SZ,平安银行,银行,2020-07-30,10.784684694406076,10.680832175126609,10.792673349735264,10.680832175126609,10.816639315722837,-0.135807140596226,-1.255539143279183,964067.63,1294444.933,1.0339734121122683,,111.0487,前复权,TuShare Pro: daily + adj_factor,10.703200410048343,11.27039493842081,0,HOLD,0,HOLD,-0.012555391432792051,-0.0,0.0,0.0,-0.0,116413.01734600076,149548.1271249577,-0.08724057059528778,5,15
000001.SZ,平安银行,银行,2020-07-31,10.608934277163902,10.65686620913904,10.808650660393646,10.584968311176333,10.680832175126609,-0.0239659659875677,-0.224382946896029,1165821.91,1559068.291,2.0942408376963524,,111.0487,前复权,TuShare Pro: daily + adj_factor,10.677636712994934,11.18944323108502,0,HOLD,0,HOLD,-0.002243829468960401,-0.0,0.0,0.0,-0.0,116413.01734600076,149212.5666302869,-0.08724057059528778,5,15
