ts_code,stock_name,industry,trade_date,open,close,high,low,vol,amount,pre_close,change,pct_chg,amplitude,turnover_rate,price_type,source,adj_factor,short_ma,long_ma,target_position,signal,position,execution,market_return,gross_strategy_return,turnover,transaction_cost,strategy_return,strategy_equity,benchmark_equity,drawdown,short_window,long_window
000425.SZ,徐工机械,工程机械,2019-02-14,2.396,2.486,2.506,2.376,1626210.44,586745.239,2.386,0.1,4.191114836546528,5.448449287510472,,前复权,TuShare Pro daily + TuShare legacy qfq,,2.342,2.1933333333333334,1,HOLD,1,HOLD,0.04191114836546528,0.04191114836546528,0.0,0.0,0.04191114836546528,105462.55769590435,120329.13843175219,0.0,5,15
000425.SZ,徐工机械,工程机械,2019-02-15,2.466,2.406,2.466,2.396,870639.53,311911.305,2.486,-0.08,-3.2180209171359664,2.8157683024939777,,前复权,TuShare Pro daily + TuShare legacy qfq,,2.3899999999999997,2.21,1,HOLD,1,HOLD,-0.032180209171359664,-0.032180209171359664,0.0,0.0,-0.032180209171359664,102068.75052950357,116456.92158760891,-0.032180209171359664,5,15
000425.SZ,徐工机械,工程机械,2019-02-18,2.416,2.546,2.606,2.416,1458171.6,536342.597,2.406,0.1399999999999996,5.818786367414774,7.896924355777221,,前复权,TuShare Pro daily + TuShare legacy qfq,,2.438,2.2359999999999998,1,HOLD,1,HOLD,0.058187863674147744,0.058187863674147744,0.0,0.0,0.058187863674147744,108007.91307070492,123233.30106485961,0.0,5,15
000425.SZ,徐工机械,工程机械,2019-02-19,2.566,2.506,2.586,2.466,903864.16,331746.154,2.546,-0.04,-1.5710919088766762,4.713275726629995,,前复权,TuShare Pro daily + TuShare legacy qfq,,2.466,2.2613333333333334,1,HOLD,1,HOLD,-0.01571091908876676,-0.01571091908876676,0.0,0.0,-0.01571091908876676,106311.00948750452,121297.19264278798,-0.01571091908876676,5,15
000425.SZ,徐工机械,工程机械,2019-02-20,2.516,2.516,2.556,2.486,540951.54,198436.046,2.506,0.0100000000000002,0.3990422984836428,2.7932960893854686,,前复权,TuShare Pro daily + TuShare legacy qfq,,2.492,2.288,1,HOLD,1,HOLD,0.003990422984836428,0.003990422984836428,0.0,0.0,0.003990422984836428,106735.23538330462,121781.21974830588,-0.011783189316575071,5,15
000425.SZ,徐工机械,工程机械,2019-02-21,2.506,2.456,2.536,2.446,778365.87,282986.886,2.516,-0.06,-2.384737678855331,3.5771065182829838,,前复权,TuShare Pro daily + TuShare legacy qfq,,2.4859999999999998,2.312666666666667,1,HOLD,1,HOLD,-0.02384737678855331,-0.02384737678855331,0.0,0.0,-0.02384737678855331,104189.88000850404,118877.05711519842,-0.03534956794972499,5,15
000425.SZ,徐工机械,工程机械,2019-02-22,2.446,2.576,2.616,2.436,1300088.01,479396.187,2.456,0.1200000000000001,4.885993485342022,7.328990228013035,,前复权,TuShare Pro daily + TuShare legacy qfq,,2.5200000000000005,2.3453333333333335,1,HOLD,1,HOLD,0.04885993485342022,0.04885993485342022,0.0,0.0,0.04885993485342022,109280.59075810522,124685.38238141334,0.0,5,15
000425.SZ,徐工机械,工程机械,2019-02-25,2.596,2.826,2.896,2.586,2175991.37,847951.674,2.576,0.25,9.70496894409938,12.034161490683232,,前复权,TuShare Pro daily + TuShare legacy qfq,,2.5759999999999996,2.3933333333333335,1,HOLD,1,HOLD,0.09704968944099379,0.09704968944099379,0.0,0.0,0.09704968944099379,119886.23815310765,136786.06001936106,0.0,5,15
000425.SZ,徐工机械,工程机械,2019-02-26,2.846,2.796,2.966,2.796,1724390.47,694511.739,2.826,-0.0300000000000002,-1.0615711252654036,6.015569709837239,,前复权,TuShare Pro daily + TuShare legacy qfq,,2.6339999999999995,2.4393333333333334,1,HOLD,1,HOLD,-0.010615711252654036,-0.010615711252654036,0.0,0.0,-0.010615711252654036,118613.56046570734,135333.97870280733,-0.010615711252654036,5,15
000425.SZ,徐工机械,工程机械,2019-02-27,2.786,2.756,2.866,2.706,1073778.48,423958.389,2.796,-0.04,-1.4306151645207432,5.722460658082981,,前复权,TuShare Pro daily + TuShare legacy qfq,,2.682,2.48,1,HOLD,1,HOLD,-0.014306151645207432,-0.014306151645207432,0.0,0.0,-0.014306151645207432,116916.65688250697,133397.8702807357,-0.024769992922859196,5,15
