ts_code,trade_date,date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor,qfq_open,qfq_high,qfq_low,qfq_close,qfq_pre_close,qfq_change,qfq_pct_chg
688256.SH,2026-01-21,2026-01-21,1335.35,1388.0,1334.92,1353.87,1343.04,10.83,0.8064,75750.12,10345072.403,1.0,895.4868562231759,930.7939914163089,895.1984978540772,907.9063841201715,900.6437768240343,7.262607296137276,0.8063795568262975
688256.SH,2026-01-22,2026-01-22,1344.0,1368.0,1333.0,1353.0,1353.87,-0.87,-0.0643,59350.32,8030782.537,1.0,901.2875536480686,917.381974248927,893.9109442060085,907.3229613733905,907.9063841201715,-0.5834227467810251,-0.06426023177999844
688256.SH,2026-01-23,2026-01-23,1337.0,1353.0,1320.0,1334.99,1353.0,-18.01,-1.3311,63511.27,8480917.29,1.0,896.5933476394849,907.3229613733905,885.1931330472103,895.2454399141631,907.3229613733905,-12.077521459227455,-1.3311160384331102
688256.SH,2026-01-26,2026-01-26,1325.0,1329.92,1296.0,1300.0,1334.99,-34.99,-2.621,67870.46,8871288.504,1.0,888.5461373390557,891.8454935622318,869.0987124463519,871.7811158798282,895.2454399141631,-23.464324034334822,-2.620993415681023
688256.SH,2026-01-27,2026-01-27,1300.0,1317.88,1276.55,1300.89,1300.0,0.89,0.0685,63383.8,8235075.32,1.0,871.7811158798282,883.7714592274679,856.0555257510729,872.3779506437769,871.7811158798282,0.5968347639486637,0.0684615384615575
688256.SH,2026-01-28,2026-01-28,1309.88,1310.0,1279.0,1282.78,1300.89,-18.11,-1.3921,69812.86,9013149.13,1.0,878.4066523605151,878.4871244635193,857.6984978540772,860.2333690987124,872.3779506437769,-12.144581545064511,-1.392123853669426
688256.SH,2026-01-29,2026-01-29,1282.12,1292.12,1250.01,1252.01,1282.78,-30.77,-2.3987,71581.57,9051850.983,1.0,859.7907725321887,866.4967811158797,838.257778969957,839.5989806866952,860.2333690987124,-20.634388412017188,-2.3986965808634397
688256.SH,2026-01-30,2026-01-30,1252.0,1277.87,1240.1,1258.89,1252.01,6.88,0.5495,63495.43,8018391.889,1.0,839.5922746781115,856.9407188841201,831.6121244635192,844.2127145922747,839.5989806866952,4.6137339055794655,0.549516377664723
688256.SH,2026-02-02,2026-02-02,1249.0,1273.6,1233.0,1242.0,1258.89,-16.89,-1.3417,66690.29,8357731.143,1.0,837.5804721030042,854.077253218884,826.8508583690987,832.8862660944205,844.2127145922747,-11.32644849785413,-1.3416581273979522
688256.SH,2026-02-03,2026-02-03,1255.0,1257.78,1063.0,1128.0,1242.0,-114.0,-9.1787,226144.55,25622515.727,1.0,841.6040772532189,843.4683476394849,712.8487124463519,756.4377682403433,832.8862660944205,-76.44849785407723,-9.178743961352655
688256.SH,2026-02-04,2026-02-04,1100.0,1108.6,1063.97,1068.0,1128.0,-60.0,-5.3191,117351.29,12657885.6,1.0,737.6609442060086,743.4281115879827,713.49919527897,716.2017167381974,756.4377682403433,-40.23605150214587,-5.319148936170206
688256.SH,2026-02-05,2026-02-05,1050.01,1072.98,1037.04,1058.33,1068.0,-9.67,-0.9054,79421.15,8357564.076,1.0,704.1376072961373,719.5413090128756,695.4399141630901,709.7170064377682,716.2017167381974,-6.484710300429242,-0.9054307116104949
688256.SH,2026-02-06,2026-02-06,1042.55,1062.68,1015.56,1036.99,1058.33,-21.34,-2.0164,79813.48,8272185.155,1.0,699.1349248927038,712.6341201716738,681.0354077253218,695.4063841201717,709.7170064377682,-14.31062231759654,-2.016384303572606
688256.SH,2026-02-09,2026-02-09,1060.0,1105.94,1056.0,1086.8,1036.99,49.81,4.8033,96536.39,10462460.032,1.0,710.8369098712446,741.644313304721,708.1545064377682,728.8090128755364,695.4063841201717,33.40262875536473,4.803325007955707
688256.SH,2026-02-10,2026-02-10,1105.0,1148.0,1091.58,1100.9,1086.8,14.1,1.2974,96601.2,10796371.349,1.0,741.013948497854,769.8497854077253,732.0144849785407,738.2644849785408,728.8090128755364,9.455472103004467,1.2973868237026374
688256.SH,2026-02-11,2026-02-11,1088.88,1103.0,1073.0,1078.9,1100.9,-22.0,-1.9984,55273.11,5983828.108,1.0,730.2038626609442,739.6727467811158,719.5547210300429,723.5112660944206,738.2644849785408,-14.753218884120201,-1.998364974112094
688256.SH,2026-02-12,2026-02-12,1079.98,1120.0,1061.33,1112.5,1078.9,33.6,3.1143,86857.14,9502364.159,1.0,724.2355150214592,751.0729613733905,711.7288090128754,746.0434549356223,723.5112660944206,22.532188841201673,3.114283066085822
688256.SH,2026-02-13,2026-02-13,1100.0,1143.0,1093.11,1120.68,1112.5,8.18,0.7353,70569.45,7918250.312,1.0,737.6609442060086,766.4967811158798,733.0405042918454,751.5289699570816,746.0434549356223,5.485515021459264,0.7352808988764094
688256.SH,2026-02-24,2026-02-24,1136.26,1142.0,1070.2,1071.55,1120.68,-49.13,-4.3839,81877.09,8894584.851,1.0,761.9769313304721,765.8261802575107,717.6770386266095,718.5823497854077,751.5289699570816,-32.946620171673885,-4.383945461683987
688256.SH,2026-02-25,2026-02-25,1079.99,1109.0,1074.0,1082.65,1071.55,11.1,1.0359,57606.23,6266293.048,1.0,724.2422210300429,743.6963519313305,720.2253218884119,726.0260193133047,718.5823497854077,7.443669527896986,1.0358825999720018
688256.SH,2026-02-26,2026-02-26,1095.15,1188.88,1068.74,1168.8,1082.65,86.15,7.9573,140838.47,16034677.283,1.0,734.4085300429185,797.2639484978541,716.6979613733905,783.7982832618025,726.0260193133047,57.772263948497766,7.957326929293851
688256.SH,2026-02-27,2026-02-27,1145.02,1212.12,1141.33,1178.0,1168.8,9.2,0.7871,121511.65,14322223.946,1.0,767.8513948497854,812.8487124463518,765.3768776824033,789.9678111587982,783.7982832618025,6.16952789699576,0.7871321013004858
688256.SH,2026-03-02,2026-03-02,1150.0,1208.55,1143.06,1191.9,1178.0,13.9,1.18,88219.75,10389211.104,1.0,771.1909871244635,810.4546673819742,766.5370171673819,799.2891630901288,789.9678111587982,9.321351931330582,1.1799660441426285
688256.SH,2026-03-03,2026-03-03,1197.0,1198.88,1129.99,1133.05,1191.9,-58.85,-4.9375,75371.16,8732618.337,1.0,802.7092274678112,803.9699570815451,757.7722639484978,759.8243025751073,799.2891630901288,-39.46486051502154,-4.9374947562715095
688256.SH,2026-03-04,2026-03-04,1122.0,1158.01,1110.0,1117.08,1133.05,-15.97,-1.4095,58986.95,6656512.148,1.0,752.4141630901287,776.5625,744.3669527896996,749.1148068669527,759.8243025751073,-10.709495708154577,-1.4094700145624737
688256.SH,2026-03-05,2026-03-05,1148.68,1196.02,1122.02,1168.0,1117.08,50.92,4.5583,85399.45,9922297.387,1.0,770.3057939914163,802.0520386266094,752.4275751072961,783.2618025751073,749.1148068669527,34.14699570815458,4.558312743939567
688256.SH,2026-03-06,2026-03-06,1160.0,1173.34,1148.06,1154.88,1168.0,-13.12,-1.1233,45234.67,5238659.046,1.0,777.8969957081545,786.8428111587982,769.8900214592273,774.4635193133048,783.2618025751073,-8.798283261802453,-1.1232876712328612
688256.SH,2026-03-09,2026-03-09,1120.0,1133.75,1092.99,1125.99,1154.88,-28.89,-2.5016,60258.4,6690959.588,1.0,751.0729613733905,760.2937231759656,732.9600321888412,755.0898605150214,774.4635193133048,-19.373658798283373,-2.501558603491286
688256.SH,2026-03-10,2026-03-10,1148.98,1160.0,1135.01,1147.1,1125.99,21.11,1.8748,50202.93,5750878.845,1.0,770.506974248927,777.8969957081545,761.1386802575107,769.2462446351931,755.0898605150214,14.156384120171651,1.8747946251742882
688256.SH,2026-03-11,2026-03-11,1155.0,1159.0,1093.35,1099.0,1147.1,-48.1,-4.1932,76210.59,8594431.103,1.0,774.5439914163089,777.2263948497854,733.201448497854,736.9903433476394,769.2462446351931,-32.255901287553684,-4.193182808822252
688256.SH,2026-03-12,2026-03-12,1099.0,1121.2,1077.86,1099.0,1099.0,0.0,0.0,62625.27,6863561.917,1.0,736.9903433476394,751.8776824034335,722.8138412017166,736.9903433476394,736.9903433476394,0.0,0.0
688256.SH,2026-03-13,2026-03-13,1111.11,1127.05,1084.97,1096.1,1099.0,-2.9,-0.2639,92906.21,10301354.225,1.0,745.1113197424892,755.8006974248926,727.581813304721,735.045600858369,736.9903433476394,-1.9447424892704248,-0.2638762511374029
688256.SH,2026-03-16,2026-03-16,1088.06,1093.11,1046.96,1089.97,1096.1,-6.13,-0.5593,66956.72,7211654.65,1.0,729.6539699570815,733.0405042918454,702.0922746781116,730.9348175965665,735.045600858369,-4.110783261802453,-0.5592555423775039
688256.SH,2026-03-17,2026-03-17,1089.87,1119.99,1071.01,1079.99,1089.97,-9.98,-0.9156,55320.89,6045178.216,1.0,730.8677575107295,751.0662553648068,718.2202253218884,724.2422210300429,730.9348175965665,-6.692596566523662,-0.9156215308678298
688256.SH,2026-03-18,2026-03-18,1083.24,1088.0,1048.16,1066.0,1079.99,-13.99,-1.2954,68393.17,7258997.345,1.0,726.4216738197424,729.6137339055794,702.8969957081546,714.8605150214592,724.2422210300429,-9.381706008583706,-1.2953823646515266
688256.SH,2026-03-19,2026-03-19,1045.01,1052.78,1032.18,1037.02,1066.0,-28.98,-2.7186,48852.75,5089266.821,1.0,700.7846030042919,705.9951716738196,692.1807939914163,695.4265021459227,714.8605150214592,-19.434012875536496,-2.7185741088180135
688256.SH,2026-03-20,2026-03-20,1039.19,1065.65,1001.01,1025.0,1037.02,-12.02,-1.1591,101951.62,10508394.228,1.0,696.8817060085837,714.62580472103,671.2781652360514,687.3658798283261,695.4265021459227,-8.06062231759654,-1.1590904707720162
688256.SH,2026-03-23,2026-03-23,1002.5,1020.5,968.0,971.3,1025.0,-53.7,-5.239,81515.2,8094829.806,1.0,672.2773605150214,684.3481759656652,649.1416309012875,651.3546137339055,687.3658798283261,-36.01126609442065,-5.23902439024391
688256.SH,2026-03-24,2026-03-24,985.0,1037.8,970.02,1028.5,971.3,57.2,5.889,90596.06,9111327.946,1.0,660.5418454935622,695.9495708154506,650.4962446351931,689.712982832618,651.3546137339055,38.3583690987125,5.889014722536816
688256.SH,2026-03-25,2026-03-25,1030.0,1061.9,1022.95,1039.0,1028.5,10.5,1.0209,89713.88,9359463.115,1.0,690.7188841201717,712.111051502146,685.9911480686695,696.7542918454935,689.712982832618,7.041309012875558,1.0209042294603825
688256.SH,2026-03-26,2026-03-26,1040.0,1068.68,1018.18,1024.9,1039.0,-14.1,-1.3571,49947.24,5183511.265,1.0,697.4248927038626,716.6577253218884,682.7923819742489,687.2988197424893,696.7542918454935,-9.45547210300424,-1.3570741097208783
688256.SH,2026-03-27,2026-03-27,1005.0,1038.05,1005.0,1024.0,1024.9,-0.9,-0.0878,50422.57,5154200.457,1.0,673.9538626609442,696.1172210300429,673.9538626609442,686.695278969957,687.2988197424893,-0.6035407725322557,-0.08781344521417696
688256.SH,2026-03-30,2026-03-30,1004.57,1015.0,994.94,1009.45,1024.0,-14.55,-1.4209,52269.18,5249779.442,1.0,673.6655042918455,680.6598712446352,667.2076180257511,676.9380364806867,686.695278969957,-9.757242489270311,-1.4208984374999891
688256.SH,2026-03-31,2026-03-31,1001.06,1019.98,983.0,983.0,1009.45,-26.45,-2.6202,50753.76,5072933.425,1.0,671.3116952789699,683.9994635193133,659.200643776824,659.200643776824,676.9380364806867,-17.737392703862724,-2.6202387438704338
688256.SH,2026-04-01,2026-04-01,1008.0,1064.0,1008.0,1051.4,983.0,68.4,6.9583,100009.13,10410610.082,1.0,675.9656652360514,713.519313304721,675.9656652360514,705.0697424892704,659.200643776824,45.86909871244643,6.95829094608343
688256.SH,2026-04-02,2026-04-02,1045.01,1053.46,996.86,998.99,1051.4,-52.41,-4.9848,70914.66,7184207.986,1.0,700.7846030042919,706.4511802575107,668.4951716738198,669.9235515021459,705.0697424892704,-35.146190987124555,-4.98478219516836
688256.SH,2026-04-03,2026-04-03,1010.0,1040.0,999.0,1025.7,998.99,26.71,2.6737,62244.72,6355115.333,1.0,677.3068669527896,697.4248927038626,669.9302575107296,687.8353004291846,669.9235515021459,17.91174892703873,2.673700437441832
688256.SH,2026-04-07,2026-04-07,1023.0,1146.0,1021.01,1119.0,1025.7,93.3,9.0962,140829.0,15532637.045,1.0,686.024678111588,768.508583690987,684.6901824034335,750.4023605150214,687.8353004291846,62.56706008583683,9.096226966949388
688256.SH,2026-04-08,2026-04-08,1159.1,1168.98,1138.0,1164.0,1119.0,45.0,4.0214,104832.54,12135960.241,1.0,777.2934549356222,783.9189914163089,763.1437768240343,780.5793991416309,750.4023605150214,30.177038626609487,4.021447721179631
688256.SH,2026-04-09,2026-04-09,1160.0,1222.22,1151.0,1198.0,1164.0,34.0,2.921,97508.72,11687631.029,1.0,777.8969957081545,819.6217811158798,771.8615879828326,803.3798283261802,780.5793991416309,22.80042918454933,2.9209621993127115
688256.SH,2026-04-10,2026-04-10,1205.0,1222.22,1188.9,1210.7,1198.0,12.7,1.0601,90036.52,10839608.534,1.0,808.074034334764,819.6217811158798,797.2773605150214,811.8964592274677,803.3798283261802,8.516630901287499,1.0601001669449015
688256.SH,2026-04-13,2026-04-13,1202.01,1252.6,1201.92,1219.62,1210.7,8.92,0.7368,78791.42,9684560.234,1.0,806.0689377682403,839.9946351931329,806.0085836909872,817.8782188841201,811.8964592274677,5.981759656652343,0.7367638556207132
688256.SH,2026-04-14,2026-04-14,1224.99,1248.8,1206.09,1241.98,1219.62,22.36,1.8334,77031.7,9413266.659,1.0,821.4793454935622,837.4463519313304,808.8049892703862,832.8728540772532,817.8782188841201,14.99463519313315,1.8333579311588983
688256.SH,2026-04-15,2026-04-15,1242.0,1327.21,1239.08,1274.0,1241.98,32.02,2.5781,124298.88,16061962.461,1.0,832.8862660944205,890.0281652360514,830.9281115879827,854.3454935622317,832.8728540772532,21.47263948497846,2.578141354933242
688256.SH,2026-04-16,2026-04-16,1280.0,1315.0,1272.02,1307.0,1274.0,33.0,2.5903,77964.84,10107382.521,1.0,858.3690987124463,881.8401287553647,853.0177038626609,876.4753218884119,854.3454935622317,22.129828326180245,2.5902668759811607
688256.SH,2026-04-17,2026-04-17,1299.87,1349.47,1290.0,1334.0,1307.0,27.0,2.0658,72105.2,9612455.944,1.0,871.6939377682402,904.9557403433477,865.0751072961373,894.5815450643777,876.4753218884119,18.106223175965738,2.065799540933444
688256.SH,2026-04-20,2026-04-20,1341.0,1378.2,1326.16,1378.2,1334.0,44.2,3.3133,75195.83,10224177.313,1.0,899.2757510729613,924.2221030042919,889.324034334764,924.2221030042919,894.5815450643777,29.640557939914174,3.3133433283358333
688256.SH,2026-04-21,2026-04-21,1361.0,1368.12,1308.0,1330.0,1378.2,-48.2,-3.4973,81790.94,10897674.222,1.0,912.6877682403433,917.4624463519312,877.145922746781,891.8991416309012,924.2221030042919,-32.322961373390626,-3.49731533884778
688256.SH,2026-04-22,2026-04-22,1317.99,1339.98,1308.08,1337.0,1330.0,7.0,0.5263,68082.09,9042046.567,1.0,883.8452253218884,898.5917381974249,877.1995708154506,896.5933476394849,891.8991416309012,4.694206008583706,0.5263157894736858
688256.SH,2026-04-23,2026-04-23,1335.96,1359.92,1296.0,1323.0,1337.0,-14.0,-1.0471,77187.89,10258176.454,1.0,895.8959227467811,911.9635193133047,869.0987124463519,887.2049356223175,896.5933476394849,-9.388412017167411,-1.0471204188481709
688256.SH,2026-04-24,2026-04-24,1319.64,1409.58,1281.58,1352.5,1323.0,29.5,2.2298,124071.44,16760993.798,1.0,884.9517167381974,945.2655579399141,859.4286480686694,906.9876609442059,887.2049356223175,19.782725321888393,2.2297808012093707
688256.SH,2026-04-27,2026-04-27,1350.05,1386.0,1341.28,1356.72,1352.5,4.22,0.312,70932.04,9653255.998,1.0,905.3446888412017,929.4527896995708,899.4635193133047,909.8175965665235,906.9876609442059,2.8299356223176346,0.31201478743068817
688256.SH,2026-04-28,2026-04-28,1353.78,1418.88,1353.78,1374.5,1356.72,17.78,1.3105,74535.38,10382787.206,1.0,907.8460300429184,951.5021459227468,907.8460300429184,921.7408798283261,909.8175965665235,11.923283261802567,1.3105135916032775
688256.SH,2026-04-29,2026-04-29,1366.0,1420.0,1346.87,1416.63,1374.5,42.13,3.0651,90860.07,12679634.307,1.0,916.0407725321888,952.2532188841201,903.2121781115878,949.9932939914163,921.7408798283261,28.25241416309018,3.0651145871225958
688256.SH,2026-04-30,2026-04-30,1475.0,1699.96,1475.0,1699.96,1416.63,283.33,20.0003,178842.65,28465682.091,1.0,989.1362660944205,1139.994635193133,989.1362660944205,1139.994635193133,949.9932939914163,190.00134120171674,20.000282360249326
688256.SH,2026-05-06,2026-05-06,1784.78,1966.0,1770.99,1825.0,1699.96,125.04,7.3555,197805.25,36853365.889,1.0,1196.875,1318.401287553648,1187.6274141630902,1223.8465665236051,1139.994635193133,83.8519313304721,7.355467187463234
688256.SH,2026-05-07,2026-05-07,1824.94,1885.53,1792.8,1868.0,1825.0,43.0,2.3562,109982.7,20370937.034,1.0,1223.806330472103,1264.4380364806866,1202.25321888412,1252.6824034334763,1223.8465665236051,28.835836909871205,2.356164383561641
688256.SH,2026-05-08,2026-05-08,1217.03,1220.0,1158.01,1182.53,1252.68,-70.15,-5.6,191024.42,22579188.932,1.4912,1217.03,1220.0,1158.01,1182.53,1252.6824034334763,-70.15240343347637,-5.600174732334045
688256.SH,2026-05-11,2026-05-11,1201.0,1205.99,1158.03,1200.0,1182.53,17.47,1.4773,231721.74,27508753.618,1.4912,1201.0,1205.99,1158.03,1200.0,1182.53,17.470000000000027,1.4773409554091674
688256.SH,2026-05-12,2026-05-12,1199.99,1293.33,1189.81,1277.87,1200.0,77.87,6.4892,209580.58,26179370.124,1.4912,1199.99,1293.33,1189.81,1277.87,1200.0,77.86999999999989,6.489166666666657
688256.SH,2026-05-13,2026-05-13,1239.0,1316.88,1236.0,1316.88,1277.87,39.01,3.0527,158777.71,20435334.731,1.4912,1239.0,1316.88,1236.0,1316.88,1277.87,39.01000000000022,3.05273619382255
688256.SH,2026-05-14,2026-05-14,1320.0,1350.0,1232.32,1260.58,1316.88,-56.3,-4.2753,181138.64,23168939.11,1.4912,1320.0,1350.0,1232.32,1260.58,1316.88,-56.30000000000018,-4.275256667274176
688256.SH,2026-05-15,2026-05-15,1234.88,1276.89,1195.88,1209.0,1260.58,-51.58,-4.0918,161749.97,19897266.825,1.4912,1234.88,1276.89,1195.88,1209.0,1260.58,-51.57999999999993,-4.091767281727454
688256.SH,2026-05-18,2026-05-18,1200.0,1260.0,1183.04,1216.99,1209.0,7.99,0.6609,125056.36,15362333.167,1.4912,1200.0,1260.0,1183.04,1216.99,1209.0,7.990000000000009,0.660876757650952
688256.SH,2026-05-19,2026-05-19,1216.89,1326.0,1175.0,1319.2,1216.99,102.21,8.3986,186351.94,23213525.76,1.4912,1216.89,1326.0,1175.0,1319.2,1216.99,102.21000000000004,8.398589963763058
688256.SH,2026-05-20,2026-05-20,1300.0,1396.0,1291.99,1362.41,1319.2,43.21,3.2755,183742.65,25016102.648,1.4912,1300.0,1396.0,1291.99,1362.41,1319.2,43.210000000000036,3.275469981807159
688256.SH,2026-05-21,2026-05-21,1370.04,1386.0,1285.0,1290.9,1362.41,-71.51,-5.2488,153395.09,20529652.609,1.4912,1370.04,1386.0000000000002,1285.0,1290.9,1362.41,-71.50999999999999,-5.248787075843541
688256.SH,2026-05-22,2026-05-22,1300.5,1319.99,1270.43,1286.0,1290.9,-4.9,-0.3796,112239.94,14472861.259,1.4912,1300.5,1319.99,1270.43,1286.0,1290.9,-4.900000000000091,-0.379580137888302
688256.SH,2026-05-25,2026-05-25,1321.01,1435.0,1321.01,1406.5,1286.0,120.5,9.3701,173383.98,24028347.135,1.4912,1321.01,1435.0000000000002,1321.01,1406.5,1286.0,120.5,9.370139968895801
688256.SH,2026-05-26,2026-05-26,1383.01,1448.01,1375.0,1410.96,1406.5,4.46,0.3171,153974.69,21675499.047,1.4912,1383.01,1448.01,1375.0,1410.96,1406.5,4.460000000000036,0.3170991823675817
688256.SH,2026-05-27,2026-05-27,1385.0,1412.99,1334.0,1340.0,1410.96,-70.96,-5.0292,138029.49,18926941.351,1.4912,1384.9999999999998,1412.99,1334.0,1340.0,1410.96,-70.96000000000004,-5.029199977320408
688256.SH,2026-05-28,2026-05-28,1361.0,1404.99,1349.01,1391.5,1340.0,51.5,3.8433,126717.12,17472983.177,1.4912,1361.0,1404.9900000000002,1349.01,1391.5,1340.0,51.5,3.8432835820895526
688256.SH,2026-05-29,2026-05-29,1400.0,1414.0,1295.0,1310.0,1391.5,-81.5,-5.857,145029.89,19414820.75,1.4912,1400.0000000000002,1414.0000000000002,1295.0,1310.0,1391.5,-81.5,-5.8569888609414305
688256.SH,2026-06-01,2026-06-01,1326.0,1326.0,1238.0,1238.0,1310.0,-72.0,-5.4962,134896.09,17200897.814,1.4912,1326.0,1326.0,1238.0,1238.0,1310.0,-72.0,-5.4961832061068705
688256.SH,2026-06-02,2026-06-02,1246.0,1319.58,1245.0,1300.0,1238.0,62.0,5.0081,124338.95,16088931.664,1.4912,1246.0,1319.58,1245.0,1300.0,1238.0,62.0,5.008077544426494
688256.SH,2026-06-03,2026-06-03,1292.3,1428.01,1291.0,1378.1,1300.0,78.1,6.0077,165598.05,22683725.029,1.4912,1292.3,1428.01,1291.0,1378.1,1300.0,78.09999999999991,6.007692307692301
688256.SH,2026-06-04,2026-06-04,1365.0,1400.0,1347.0,1358.9,1378.1,-19.2,-1.3932,88415.6,12121114.904,1.4912,1365.0,1400.0000000000002,1347.0,1358.9,1378.1,-19.199999999999818,-1.3932225527900601
688256.SH,2026-06-05,2026-06-05,1342.0,1407.77,1287.34,1299.2,1358.9,-59.7,-4.3933,116354.51,15620599.199,1.4912,1342.0,1407.7699999999998,1287.34,1299.2,1358.9,-59.700000000000045,-4.39325925380823
688256.SH,2026-06-08,2026-06-08,1239.3,1298.88,1230.08,1250.36,1299.2,-48.84,-3.7592,114170.55,14376345.578,1.4912,1239.3,1298.88,1230.08,1250.36,1299.2,-48.840000000000146,-3.7592364532019813
688256.SH,2026-06-09,2026-06-09,1279.0,1285.8,1239.02,1270.01,1250.36,19.65,1.5715,106731.85,13514130.551,1.4912,1279.0,1285.8,1239.02,1270.01,1250.36,19.65000000000009,1.5715473943504346
688256.SH,2026-06-10,2026-06-10,1300.0,1349.9,1224.17,1231.0,1270.01,-39.01,-3.0716,138327.46,17771830.139,1.4912,1300.0,1349.9,1224.17,1231.0,1270.01,-39.00999999999999,-3.071629357249155
688256.SH,2026-06-11,2026-06-11,1221.96,1255.0,1199.0,1219.5,1231.0,-11.5,-0.9342,111819.93,13632001.124,1.4912,1221.96,1255.0,1199.0,1219.5,1231.0,-11.5,-0.934199837530463
688256.SH,2026-06-12,2026-06-12,1258.0,1260.0,1202.0,1240.0,1219.5,20.5,1.681,149765.97,18376258.023,1.4912,1258.0,1260.0,1202.0,1240.0,1219.5,20.5,1.6810168101681018
688256.SH,2026-06-15,2026-06-15,1253.0,1345.99,1238.88,1335.0,1240.0,95.0,7.6613,154373.04,20204543.688,1.4912,1253.0,1345.99,1238.88,1335.0,1240.0,95.0,7.661290322580645
688256.SH,2026-06-16,2026-06-16,1335.5,1335.91,1297.79,1306.99,1335.0,-28.01,-2.0981,99671.79,13096230.889,1.4912,1335.5,1335.91,1297.79,1306.99,1335.0,-28.00999999999999,-2.0981273408239693
688256.SH,2026-06-17,2026-06-17,1290.4,1329.87,1271.1,1320.0,1306.99,13.01,0.9954,133225.75,17255115.422,1.4912,1290.4,1329.87,1271.1,1320.0,1306.99,13.009999999999991,0.9954169503974774
688256.SH,2026-06-18,2026-06-18,1319.72,1540.0,1313.2,1507.46,1320.0,187.46,14.2015,221694.16,32153278.755,1.4912,1319.72,1540.0000000000002,1313.2,1507.4599999999998,1320.0,187.4599999999998,14.201515151515137
688256.SH,2026-06-22,2026-06-22,1480.0,1494.94,1420.0,1456.99,1507.46,-50.47,-3.348,150356.73,21882369.235,1.4912,1480.0,1494.9400000000003,1419.9999999999998,1456.99,1507.4599999999998,-50.4699999999998,-3.3480158677510383
688256.SH,2026-06-23,2026-06-23,1453.0,1506.0,1394.84,1413.0,1456.99,-43.99,-3.0192,138375.63,20001635.53,1.4912,1453.0,1506.0,1394.84,1412.9999999999998,1456.99,-43.99000000000024,-3.0192382926444408
688256.SH,2026-06-24,2026-06-24,1402.0,1468.88,1378.0,1453.0,1413.0,40.0,2.8309,140656.44,20184662.912,1.4912,1402.0,1468.88,1377.9999999999998,1453.0,1412.9999999999998,40.00000000000023,2.830856334041064
688256.SH,2026-06-25,2026-06-25,1460.0,1536.25,1436.0,1505.0,1453.0,52.0,3.5788,159821.84,23799059.014,1.4912,1460.0,1536.25,1436.0,1505.0000000000002,1453.0,52.00000000000023,3.5788024776325
688256.SH,2026-06-26,2026-06-26,1482.0,1518.98,1415.0,1458.0,1505.0,-47.0,-3.1229,124352.36,18243658.225,1.4912,1482.0,1518.98,1415.0,1458.0,1505.0000000000002,-47.00000000000023,-3.122923588039882
688256.SH,2026-06-29,2026-06-29,1462.33,1541.94,1420.0,1482.0,1458.0,24.0,1.6461,151177.65,22434932.06,1.4912,1462.33,1541.94,1419.9999999999998,1482.0,1458.0,24.0,1.646090534979424
688256.SH,2026-06-30,2026-06-30,1488.41,1620.0,1488.37,1595.55,1482.0,113.55,7.6619,162216.28,25487017.441,1.4912,1488.41,1620.0,1488.37,1595.55,1482.0,113.54999999999995,7.661943319838054
688256.SH,2026-07-01,2026-07-01,1560.0,1588.97,1470.01,1485.33,1595.55,-110.22,-6.908,125802.4,19179504.251,1.4912,1559.9999999999998,1588.97,1470.01,1485.3300000000002,1595.55,-110.2199999999998,-6.907962771458105
688256.SH,2026-07-02,2026-07-02,1410.0,1448.66,1348.0,1372.0,1485.33,-113.33,-7.63,140564.28,19615355.231,1.4912,1410.0,1448.66,1348.0,1372.0,1485.3300000000002,-113.33000000000015,-7.629954286252897
688256.SH,2026-07-03,2026-07-03,1344.14,1412.0,1340.0,1353.0,1372.0,-19.0,-1.3848,101921.84,14021878.02,1.4912,1344.14,1412.0,1340.0,1353.0,1372.0,-19.0,-1.3848396501457727
