trade_date,symbol,side,quantity,execution_price,gross_value,fee,reason,realized_return,holding_days
2024-11-01,000425.SZ,buy,75800,7.413405999999999,561936.1747999999,168.58085243999997,rebalance_entry,,0
2024-11-01,600584.SH,buy,10800,41.691649999999996,450269.81999999995,135.08094599999998,rebalance_entry,,0
2024-11-19,600584.SH,sell,10800,40.40955,436423.14,349.138512,trailing_stop,-0.03104264832961101,18
2024-11-29,300750.SZ,sell,1000,237.32244,237322.44,189.857952,trailing_stop,0.01784012011613645,28
2024-12-02,000425.SZ,sell,75800,7.738254,586559.6532000001,469.24772256000006,rebalance_exit,0.04350594315676104,31
2024-12-02,300750.SZ,buy,1800,245.21496999999997,441386.94599999994,132.41608379999997,rebalance_entry,,0
2024-12-02,002371.SZ,buy,1100,303.94163799999995,334335.80179999996,100.30074053999998,rebalance_entry,,0
2024-12-02,000858.SZ,buy,3500,138.94880999999998,486320.8349999999,145.89625049999995,rebalance_entry,,0
2025-01-02,000858.SZ,sell,3500,131.54832000000002,460419.12000000005,368.3352960000001,rebalance_exit,-0.0535444863486193,31
2025-01-02,300750.SZ,sell,1800,252.32742000000002,454189.356,363.3514848,rebalance_exit,0.028696349479222505,31
2025-01-02,002371.SZ,sell,1100,287.79491700000005,316574.4087000001,253.25952696000007,rebalance_exit,-0.053408390137469564,31
2025-01-02,600584.SH,buy,13600,40.65060999999999,552848.2959999999,165.85448879999996,rebalance_entry,,0
2025-01-02,000425.SZ,buy,73600,7.543535999999999,555204.2495999999,166.56127487999996,rebalance_entry,,0
2025-01-07,600584.SH,sell,13600,35.704260000000005,485577.93600000005,388.46234880000003,trailing_stop,-0.12194301796652784,5
2025-02-05,000425.SZ,sell,73600,7.268724,534978.0864,427.98246912,rebalance_exit,-0.03671911464478128,34
2025-02-05,600036.SH,buy,14000,36.86682999999999,516135.6199999999,154.84068599999995,rebalance_entry,,0
2025-02-05,300750.SZ,buy,1600,247.80755999999997,396492.09599999996,118.94762879999998,rebalance_entry,,0
2025-02-05,600584.SH,buy,5900,39.65961999999999,233991.75799999994,70.19752739999997,rebalance_entry,,0
2025-03-03,600584.SH,sell,5900,37.07289,218730.051,174.9840408,trailing_stop,-0.06550361630899537,26
2025-03-03,600036.SH,sell,300,38.0619,11418.57,10.709285000000001,rebalance_reduce,0.03210622813362707,26
2025-03-03,300750.SZ,sell,1600,252.30744,403691.90400000004,322.9535232,rebalance_exit,0.017853412013981274,26
2025-03-03,002594.SZ,buy,1900,121.80167999999999,231423.19199999998,69.4269576,rebalance_entry,,0
2025-03-03,000425.SZ,buy,49000,8.434425999999998,413286.8739999999,123.98606219999996,rebalance_entry,,0
2025-04-01,600036.SH,sell,13700,39.22074,537324.138,429.8593104,rebalance_exit,0.06352993481696045,55
2025-04-01,002594.SZ,buy,200,124.72459999999998,24944.919999999995,7.483475999999998,rebalance_add,,0
2025-04-01,600031.SH,buy,23000,18.502484,425557.132,127.66713959999998,rebalance_entry,,0
2025-04-01,000425.SZ,buy,10000,8.284275999999998,82842.75999999998,24.85282799999999,rebalance_add,,0
2025-04-08,002594.SZ,sell,2100,105.82407,222230.54700000002,177.78443760000002,trailing_stop,-0.13341836432976173,36
2025-04-08,000425.SZ,sell,59000,7.428564,438285.276,350.6282208,trailing_stop,-0.11685616051903724,36
2025-05-06,600031.SH,sell,700,18.495486,12946.8402,11.4734201,rebalance_reduce,-0.0006780160818130598,35
2025-05-06,002594.SZ,buy,2200,118.79867999999999,261357.096,78.4071288,rebalance_entry,,0
2025-05-06,002371.SZ,buy,1200,335.52919399999996,402635.0327999999,120.79050983999997,rebalance_entry,,0
2025-05-29,002594.SZ,sell,2200,118.42146000000001,260527.21200000003,208.4217696,trailing_stop,-0.003474245532568254,23
2025-06-03,002371.SZ,sell,1200,309.24744300000003,371096.9316,296.87754528,rebalance_exit,-0.07860567092405446,28
2025-06-03,600031.SH,sell,22300,18.445535999999997,411335.4527999999,329.06836223999994,rebalance_exit,-0.003376843952392683,63
2025-06-03,600036.SH,buy,6800,39.519479999999994,268732.464,80.61973919999998,rebalance_entry,,0
2025-06-03,600519.SH,buy,200,1429.85843,285971.686,85.79150579999998,rebalance_entry,,0
2025-06-03,000001.SZ,buy,45000,10.618835912422304,477847.6160590037,143.35428481770109,rebalance_entry,,0
2025-07-01,000001.SZ,sell,10800,11.422159207613948,123359.31944223064,98.6874555537845,rebalance_reduce,0.07532818867458291,28
2025-07-01,600519.SH,sell,200,1355.66298,271132.596,216.90607680000002,rebalance_exit,-0.05217441486212271,28
2025-07-01,600036.SH,buy,2600,41.981939999999994,109153.04399999998,32.74591319999999,rebalance_add,,0
2025-07-01,002371.SZ,buy,900,326.631305,293968.1745,88.19045235,rebalance_entry,,0
2025-08-01,000001.SZ,sell,900,11.592639195787294,10433.375276208564,10.216687638104283,rebalance_reduce,0.0913778631324127,59
2025-08-01,002371.SZ,sell,900,332.904762,299614.2858,239.69142864,rebalance_exit,0.01890086905124666,31
2025-08-01,600036.SH,buy,2300,42.522479999999995,97801.70399999998,29.34051119999999,rebalance_add,,0
2025-08-01,300750.SZ,buy,900,257.14689,231432.201,69.4296603,rebalance_entry,,0
2025-09-01,000001.SZ,sell,33300,11.412688097159876,380042.51363542385,304.03401090833904,rebalance_exit,0.07443654009359246,90
2025-09-01,600036.SH,sell,11700,40.559400000000004,474544.98000000004,379.635984,rebalance_exit,-0.0027004148216634993,90
2025-09-01,000425.SZ,buy,47700,9.360351,446488.7427,133.94662280999998,rebalance_entry,,0
2025-09-01,600584.SH,buy,9200,41.91186999999999,385589.2039999999,115.67676119999996,rebalance_entry,,0
2025-09-05,600584.SH,sell,9200,36.14382,332523.144,266.01851519999997,trailing_stop,-0.13788193879279986,4
2025-10-09,000425.SZ,sell,2700,11.239749,30347.3223,24.27785784,rebalance_reduce,0.2004227284397806,38
2025-10-09,002371.SZ,buy,800,456.6942379999999,365355.3903999999,109.60661711999997,rebalance_entry,,0
2025-10-15,300750.SZ,sell,900,351.23841,316114.569,252.8916552,trailing_stop,0.3654960792213988,75
2025-10-15,002371.SZ,sell,800,404.333262,323466.60959999997,258.77328767999995,trailing_stop,-0.11491767408617937,6
2025-10-28,000425.SZ,sell,45000,10.300689,463531.005,370.824804,trailing_stop,0.10012965540330443,57
2025-11-03,300750.SZ,buy,900,380.4700899999999,342423.08099999995,102.72692429999998,rebalance_entry,,0
2025-11-03,000425.SZ,buy,35000,10.431420999999999,365099.7349999999,109.52992049999997,rebalance_entry,,0
2025-11-03,002371.SZ,buy,1000,405.84343799999994,405843.4379999999,121.75303139999995,rebalance_entry,,0
2025-11-24,300750.SZ,sell,900,366.52311,329870.799,263.8966392,trailing_stop,-0.03694614721439282,21
2025-12-01,002371.SZ,sell,400,426.730842,170692.3368,136.55386943999997,rebalance_reduce,0.05115130909584309,28
2025-12-01,300750.SZ,buy,800,368.21785,294574.28,88.37228400000001,rebalance_entry,,0
2025-12-01,000425.SZ,buy,14400,10.111101,145599.85439999998,43.67995631999999,rebalance_add,,0
2026-01-05,300750.SZ,sell,800,362.72691,290181.528,232.1452224,rebalance_exit,-0.015207642533812127,35
2026-01-05,000425.SZ,sell,2600,11.359629,29535.0354,23.62802832,rebalance_reduce,0.09848800553585035,63
2026-01-05,002371.SZ,buy,500,467.70523799999995,233852.61899999998,70.15578569999998,rebalance_add,,0
2026-02-02,002371.SZ,sell,300,470.42710200000005,141128.1306,112.90250448,rebalance_reduce,0.0837021249178751,91
2026-02-02,000425.SZ,sell,46800,10.520469,492357.94920000003,393.88635936000003,rebalance_exit,0.01734035584364091,91
2026-02-02,600584.SH,buy,5300,48.38834,256458.202,76.9374606,rebalance_entry,,0
2026-02-02,600031.SH,buy,23500,22.05203,518222.70499999996,155.46681149999998,rebalance_entry,,0
2026-02-03,002371.SZ,sell,800,465.272262,372217.80960000004,297.77424768000003,trailing_stop,0.07182714782182398,92
2026-03-02,600031.SH,sell,5000,22.977,114885.0,91.908,rebalance_reduce,0.04163240152084913,28
2026-03-02,600584.SH,buy,2500,46.726679999999995,116816.69999999998,35.04500999999999,rebalance_add,,0
2026-03-02,000425.SZ,buy,32100,11.902890999999999,382082.8011,114.62484032999998,rebalance_entry,,0
2026-03-10,600031.SH,sell,18500,21.628349999999998,400124.475,320.09957999999995,trailing_stop,-0.01950689161189656,36
2026-03-17,000425.SZ,sell,32100,10.840149,347968.7829,278.37502631999996,trailing_stop,-0.08955749232511545,15
2026-03-18,600584.SH,sell,7800,44.10585,344025.62999999995,275.22050399999995,trailing_stop,-0.07863493789351839,44
2026-04-01,002594.SZ,buy,3000,106.0059,318017.7,95.40531,rebalance_entry,,0
2026-04-01,300750.SZ,buy,700,403.22281999999996,282255.974,84.6767922,rebalance_entry,,0
2026-04-01,600519.SH,buy,300,1437.90647,431371.941,129.4115823,rebalance_entry,,0
2026-05-06,600519.SH,sell,300,1335.74292,400722.876,320.57830079999997,rebalance_exit,-0.071328806730518,35
2026-05-06,002594.SZ,buy,1700,101.8017,173062.88999999998,51.91886699999999,rebalance_add,,0
2026-05-06,002371.SZ,buy,400,554.792238,221916.8952,66.57506855999999,rebalance_entry,,0
2026-05-21,002594.SZ,sell,4700,93.31658999999999,438587.97299999994,350.87037839999994,trailing_stop,-0.10715991428376515,50
2026-05-22,300750.SZ,sell,700,414.2853,289999.71,231.99976800000002,trailing_stop,0.027127015491074324,51
2026-06-01,002371.SZ,sell,400,623.6037719999999,249441.50879999998,199.55320703999996,trailing_stop,0.12369406829355678,26
2026-06-01,600584.SH,buy,5800,80.07999999999998,464463.9999999999,139.33919999999995,rebalance_entry,,0
2026-06-01,300750.SZ,buy,1000,432.53209999999996,432532.1,129.75963,rebalance_entry,,0
2026-06-09,600584.SH,sell,5800,72.80712,422281.296,337.82503679999996,trailing_stop,-0.09109285196459027,8
2026-06-12,300750.SZ,sell,1000,389.60001,389600.01,311.680008,trailing_stop,-0.0995277227967939,11
2026-07-01,600584.SH,buy,4100,105.60549999999999,432982.55,129.89476499999998,rebalance_entry,,0
2026-07-01,002371.SZ,buy,400,884.681798,353872.7192,106.16181575999998,rebalance_entry,,0
2026-07-03,002371.SZ,sell,400,798.21099,319284.396,255.4275168,trailing_stop,-0.09801286708461943,2
2026-07-03,600584.SH,sell,4100,93.3066,382557.06,306.04564799999997,trailing_stop,-0.11672577266264073,2
