trade_date,symbol,shares,close,market_value,weight
2020-09-03,000858.SZ,1700,216.26,367642.0,0.3180465408024009
2020-09-04,000001.SZ,31400,11.951028372467771,375262.290895488,0.3288408754929407
2020-09-04,600036.SH,10900,26.3,286670.0,0.2512077980247036
2020-09-04,000858.SZ,1700,207.84,353328.0,0.3096199423046446
2020-09-07,000001.SZ,31400,11.935051061809393,374760.60334081494,0.330216068362372
2020-09-07,600036.SH,10900,26.29,286561.0,0.25249998511698923
2020-09-07,000858.SZ,1700,204.51,347667.0,0.3063428461153761
2020-09-08,000001.SZ,31400,12.326495172939683,387051.94843030605,0.3349054387024496
2020-09-08,600036.SH,10900,27.09,295281.0,0.25549855322147985
2020-09-09,000001.SZ,31400,12.150744755697511,381533.3853289019,0.33168290098131686
2020-09-09,600036.SH,10900,27.1,295390.0,0.25679485960687526
2020-09-10,000001.SZ,31400,12.254597274976978,384794.3544342771,0.3332572589548611
2020-09-10,600036.SH,10900,27.2,296480.0,0.25677121037858924
2020-09-11,000001.SZ,31400,11.990971649113716,376516.5097821707,0.3298856157518515
2020-09-11,600036.SH,10900,26.74,291466.0,0.2553684589723725
2020-09-14,000001.SZ,31400,12.22264265366022,383790.9793249309,0.33378114884507
2020-09-14,600036.SH,10900,26.85,292665.0,0.25452932765269076
2020-09-15,000001.SZ,31400,12.262585930306168,385045.1982116137,0.3327739269451122
2020-09-15,600036.SH,10900,27.4,298660.0,0.2581158302532742
2020-09-16,000001.SZ,31400,12.334483828268874,387302.79220764263,0.33357143325903604
2020-09-16,600036.SH,10900,27.56,300404.0,0.2587282995445704
2020-09-17,000001.SZ,31400,12.438336347548342,390563.7613130179,0.33603560414958994
2020-09-17,600036.SH,10900,27.37,298333.0,0.25668154555797024
2020-09-18,000001.SZ,31400,12.837769114007829,403105.9501798458,0.3395951458007948
2020-09-18,600036.SH,10900,28.49,310541.0,0.26161413922338383
2020-09-21,000001.SZ,31400,12.670007352094842,397838.23085577803,0.33786673165399506
2020-09-21,600036.SH,10900,28.1,306290.0,0.26011879505822805
2020-09-22,000001.SZ,31400,12.438336347548342,390563.7613130179,0.33600409298776973
2020-09-22,600036.SH,10900,27.38,298442.0,0.2567512489697892
2020-09-23,000001.SZ,31400,12.48626827952348,392068.8239770373,0.3380658328925958
2020-09-23,600036.SH,10900,27.0,294300.0,0.2537635449079166
2020-09-24,000001.SZ,31400,12.078846857734804,379275.7913328729,0.33207120033051407
2020-09-24,600036.SH,10900,26.56,289504.0,0.253472388634768
2020-09-25,000001.SZ,31400,12.134767445039133,381031.69777422876,0.3327160318739708
2020-09-25,600036.SH,10900,26.68,290812.0,0.253936392238592
2020-09-28,000001.SZ,31400,12.230631308989407,384041.8231022674,0.3342432405472007
2020-09-28,600036.SH,10900,26.75,291575.0,0.25376656134818426
2020-09-29,000001.SZ,31400,11.823209887200736,371248.7904581031,0.3297204894126208
2020-09-29,600036.SH,10900,25.81,281329.0,0.24985922634657448
2020-10-09,002594.SZ,11700,37.29,436293.0,0.3916855624656016
2020-10-09,600031.SH,19100,23.492,448697.2,0.4028215331411243
2020-10-12,002594.SZ,11700,40.01,468117.0,0.39629427581846116
2020-10-12,600031.SH,19100,25.352,484223.2,0.4099293176246491
2020-10-13,002594.SZ,11700,40.27,471159.00000000006,0.3965020842782188
2020-10-13,600031.SH,19100,25.562,488234.2,0.41087165461321706
2020-10-14,002594.SZ,11700,40.68,475956.0,0.39982465379334675
2020-10-14,600031.SH,19100,25.422,485560.2,0.4078926179328094
2020-10-15,002594.SZ,11700,41.03,480051.0,0.4021393768610322
2020-10-15,600031.SH,19100,25.382,484796.2,0.4061144373672721
2020-10-16,002594.SZ,11700,39.78,465426.0,0.39587818549456366
2020-10-16,600031.SH,19100,25.202,481358.2,0.4094296639829517
2020-10-19,002594.SZ,11700,39.87,466478.99999999994,0.39835855717728436
2020-10-19,600031.SH,19100,24.902,475628.2,0.4061716894111608
2020-10-20,002594.SZ,11700,43.84,512928.00000000006,0.4201920941377884
2020-10-20,600031.SH,19100,25.072,478875.2,0.3922959423518549
2020-10-21,002594.SZ,11700,43.01,503217.0,0.41580489925849057
2020-10-21,600031.SH,19100,25.032,478111.2,0.3950601417487009
2020-10-22,002594.SZ,11700,45.11,527787.0,0.43136598840237667
2020-10-22,600031.SH,19100,24.442,466842.2,0.3815551482528748
2020-10-23,002594.SZ,11700,43.4,507780.0,0.43396556631622474
2020-10-23,600031.SH,19100,22.692,433417.2,0.37041266030405384
2020-10-26,002594.SZ,11700,43.83,512811.0,0.4422794430248472
2020-10-27,002594.SZ,11700,43.94,514098.0,0.44289781931141153
2020-10-28,002594.SZ,11700,47.71,558207.0,0.4632927530658415
2020-10-29,002594.SZ,11700,49.97,584649.0,0.4748183667543911
2020-10-30,002594.SZ,11700,50.45,590265.0,0.47720284089388854
2020-11-02,000001.SZ,35100,14.083999345361416,494348.3770221857,0.38844663193767737
2020-11-02,002594.SZ,5900,53.17,313703.0,0.246499997659093
2020-11-02,300750.SZ,2700,123.93,334611.0,0.2629289828809631
2020-11-03,000001.SZ,35100,14.347624971224676,503601.6364899861,0.3971530673063394
2020-11-03,002594.SZ,5900,51.87,306033.0,0.2413454124058983
2020-11-03,300750.SZ,2700,121.64,328428.0,0.2590066793634816
2020-11-04,000001.SZ,35100,14.635216563075506,513696.10136395023,0.39969832584243253
2020-11-04,002594.SZ,5900,53.19,313821.0,0.24417885979891654
2020-11-04,300750.SZ,2700,121.38,327726.0,0.25499810722182303
2020-11-05,000001.SZ,35100,14.139919932665745,496311.1896365676,0.3759142616154954
2020-11-05,002594.SZ,5900,58.79,346861.0,0.2627182288468907
2020-11-05,300750.SZ,2700,128.57,347139.0,0.2629287906212598
2020-11-06,000001.SZ,35100,14.091988000690606,494628.77882424026,0.37411728841286146
2020-11-06,002594.SZ,5900,60.66,357894.0,0.2706966083483998
2020-11-06,300750.SZ,2700,125.79,339633.0,0.25688472336276125
2020-11-09,000001.SZ,35100,14.2517611072744,500236.8148653314,0.37523363732817133
2020-11-09,002594.SZ,5900,60.83,358897.0,0.26921294621712966
2020-11-09,300750.SZ,2700,127.42,344034.0,0.25806403157135327
2020-11-10,000001.SZ,35100,14.46745480116252,507807.66352080443,0.3836888770052244
2020-11-10,002594.SZ,5900,58.04,342436.0,0.2587374979243064
2020-11-10,300750.SZ,2700,127.14,343278.0,0.25937369555905354
2020-11-11,000001.SZ,35100,14.22779514128683,499395.6094591677,0.38995659070258365
2020-11-11,300750.SZ,2700,118.76,320652.0,0.25038338013700256
2020-11-12,000001.SZ,35100,14.107965311348986,495189.5824283494,0.3839930824127079
2020-11-13,000001.SZ,35100,13.72450985554788,481730.29592973064,0.37749603462621606
2020-11-16,000001.SZ,35100,13.876294306802484,487057.93016876717,0.380084102188084
2020-11-17,000001.SZ,35100,14.24377245194521,499956.41306327685,0.3862617184980117
2020-11-18,000001.SZ,35100,14.74705773768416,517621.726592714,0.39452527297903955
2020-11-19,000001.SZ,35100,15.05861529552256,528557.3968728419,0.3995302132578448
2020-11-20,000001.SZ,35100,15.066603950851748,528837.7986748964,0.3996574572812507
2020-11-23,000001.SZ,35100,15.673741755870164,550148.3356310427,0.40917271095799956
2020-11-24,000001.SZ,35100,15.466036717311232,542857.8887776242,0.4059516212408722
2020-11-25,000001.SZ,35100,15.226377057435542,534445.8347159876,0.4021910606813366
2020-11-26,000001.SZ,35100,15.577877891919888,546783.514006388,0.4076904056218642
2020-11-27,000001.SZ,35100,15.73765099850368,552391.5500474792,0.41015679960772294
2020-11-30,000001.SZ,35100,15.76960561982044,553513.1572556974,0.41064761562359503
2020-12-01,600036.SH,14000,35.7,499800.00000000006,0.35690542576657974
2020-12-01,600584.SH,7300,44.19,322587.0,0.2303582444613118
2020-12-01,600031.SH,14600,30.142,440073.2,0.31425472751993033
2020-12-02,600036.SH,14000,36.3,508199.99999999994,0.35806812877501365
2020-12-02,600584.SH,7300,45.31,330763.0,0.23304936733177856
2020-12-02,600031.SH,14600,30.302,442409.2,0.31171317276043053
2020-12-03,600036.SH,14000,35.99,503860.0,0.3611674455295896
2020-12-03,600584.SH,7300,44.05,321565.0,0.23049817334521988
2020-12-03,600031.SH,14600,29.572,431751.2,0.30947977217547523
2020-12-04,600036.SH,14000,35.28,493920.0,0.35588912327821925
2020-12-04,600584.SH,7300,43.64,318572.0,0.22954387305836746
2020-12-04,600031.SH,14600,29.962,437445.2,0.31519677014549985
2020-12-07,600036.SH,14000,33.92,474880.0,0.3474298747942473
2020-12-07,600584.SH,7300,43.61,318353.0,0.23291219451308331
2020-12-07,600031.SH,14600,29.842,435693.19999999995,0.3187601792551906
2020-12-08,600036.SH,14000,33.76,472640.0,0.3486340233881384
2020-12-08,600584.SH,7300,43.29,316017.0,0.23310400763593717
2020-12-08,600031.SH,14600,29.392,429123.2,0.3165346727851913
2020-12-09,600036.SH,14000,33.74,472360.0,0.35144781117941254
2020-12-09,600031.SH,14600,28.722,419341.2,0.31200048030601296
2020-12-10,600036.SH,14000,33.78,472920.0,0.35156522535917784
2020-12-10,600031.SH,14600,28.762,419925.2,0.31216928354055196
2020-12-11,600036.SH,14000,32.18,450520.0,0.338158606494344
2020-12-11,600031.SH,14600,29.412,429415.2,0.32231742350947795
2020-12-14,600031.SH,14600,29.222,426641.2,0.3189522290963776
2020-12-15,600031.SH,14600,29.442,429853.2,0.32058368131909
2020-12-16,600031.SH,14600,30.242,441533.2,0.3264509143986683
2020-12-17,600031.SH,14600,30.282,442117.2,0.32674161714942307
2020-12-18,600031.SH,14600,29.472,430291.2,0.32080554667284905
2020-12-21,600031.SH,14600,28.912,422115.2,0.3166400208809668
2020-12-22,600031.SH,14600,29.212,426495.2,0.31887788599304817
2020-12-23,600031.SH,14600,30.432,444307.19999999995,0.3278295211975903
2020-12-24,600031.SH,14600,30.592,446643.19999999995,0.32898608361045517
2020-12-25,600031.SH,14600,31.622,461681.2,0.33633721770346414
2020-12-28,600031.SH,14600,31.862,465185.19999999995,0.3380270246635769
2020-12-29,600031.SH,14600,31.382,458177.2,0.33463876158281164
2020-12-30,600031.SH,14600,32.362,472485.2,0.3415199637048989
2020-12-31,600031.SH,14600,32.892,480223.20000000007,0.34518245766523803
2021-01-04,600519.SH,300,1754.77,526431.0,0.3574919269772852
2021-01-04,002594.SZ,6300,66.1,416429.99999999994,0.28279178686504186
2021-01-04,300750.SZ,1700,203.91,346647.0,0.23540312787600842
2021-01-05,600519.SH,300,1817.22,545166.0,0.35939303691414975
2021-01-05,002594.SZ,6300,70.48,444024.0,0.29271659241913184
2021-01-05,300750.SZ,1700,202.74,344658.0,0.22721095100713734
2021-01-06,600519.SH,300,1857.77,557331.0,0.3652192671654731
2021-01-06,002594.SZ,6300,69.28,436464.0,0.28601506505848595
2021-01-06,300750.SZ,1700,205.39,349163.0,0.22880667858292122
2021-01-07,600519.SH,300,1897.77,569331.0,0.3643826795790398
2021-01-07,002594.SZ,6300,72.19,454797.0,0.2910787389488866
2021-01-07,300750.SZ,1700,208.98,355266.0,0.22737700396312013
2021-01-08,600519.SH,300,1847.77,554331.0,0.35893560347673337
2021-01-08,002594.SZ,6300,73.01,459963.00000000006,0.29783125421809126
2021-01-08,300750.SZ,1700,204.13,347021.0,0.2247000295024083
2021-01-11,600519.SH,300,1857.5,557250.0,0.35974206583050145
2021-01-11,002594.SZ,6300,75.46,475397.99999999994,0.30690113703308874
2021-01-11,300750.SZ,1700,196.07,333319.0,0.2151796601894247
2021-01-12,600519.SH,300,1918.67,575601.0,0.36732475629714123
2021-01-12,002594.SZ,6300,76.17,479871.0,0.30623382886594264
2021-01-13,600519.SH,300,1921.77,576531.0,0.3665659106614583
2021-01-13,002594.SZ,6300,76.94,484722.0,0.3081925539956107
2021-01-14,600519.SH,300,1891.77,567531.0,0.37054865006091164
2021-01-14,002594.SZ,6300,71.83,452529.0,0.2954622920394028
2021-01-15,600519.SH,300,1839.77,551931.0,0.3652524381775882
2021-01-18,600519.SH,300,1820.77,546231.0,0.3628490410771673
2021-01-19,600519.SH,300,1767.18,530154.0,0.3559710751408342
2021-02-01,000001.SZ,24700,19.612201815722837,484421.3848483541,0.3151206302245082
2021-02-01,600036.SH,12500,41.9,523750.0,0.34070426129464243
2021-02-01,002594.SZ,4700,79.47,373509.0,0.2429710891301205
2021-02-02,000001.SZ,24700,18.597639848066297,459361.70424723753,0.2984590573453181
2021-02-02,600036.SH,12500,41.47,518375.0,0.3368015061353684
2021-02-02,002594.SZ,4700,86.34,405798.0,0.26365734764739857
2021-02-03,000001.SZ,24700,19.931748892150093,492314.1976361073,0.3118846369007102
2021-02-03,600036.SH,12500,42.55,531875.0,0.3369466938960345
2021-02-03,002594.SZ,4700,84.84,398748.0,0.2526097678921851
2021-02-04,000001.SZ,24700,19.652145200276244,485407.9864468232,0.308706810416951
2021-02-04,600036.SH,12500,43.0,537500.0,0.34183597145509453
2021-02-04,002594.SZ,4700,83.81,393907.0,0.25051457117760356
2021-02-05,000001.SZ,24700,19.91577153832873,491919.5569967196,0.31186610957982397
2021-02-05,600036.SH,12500,44.24,553000.0,0.3505897583144732
2021-02-05,002594.SZ,4700,80.18,376846.00000000006,0.2389120218115298
2021-02-08,000001.SZ,24700,19.811918738489872,489354.3928406998,0.3096097948209638
2021-02-08,600036.SH,12500,44.76,559500.0,0.35399024252495054
2021-02-09,000001.SZ,24700,19.63616784645488,485013.3458074356,0.3077083892571395
2021-02-09,600036.SH,12500,44.76,559500.0,0.3549651680259603
2021-02-10,000001.SZ,24700,19.029028401243096,470017.00151070446,0.30277974403454283
2021-02-10,600036.SH,12500,44.05,550625.0,0.35470652343035125
2021-02-18,000001.SZ,24700,19.412484892955803,479488.3768560083,0.3042321138064451
2021-02-18,600036.SH,12500,45.19,564875.0,0.35840934542199265
2021-02-19,000001.SZ,24700,19.05299443197514,470608.96246978594,0.3014682232119781
2021-02-19,600036.SH,12500,44.7,558750.0,0.35793064551019316
2021-02-22,000001.SZ,24700,17.878658926104972,441602.8754747928,0.29061414468722935
2021-02-22,600036.SH,12500,43.7,546250.0,0.35948130175719506
2021-02-23,600036.SH,12500,45.05,563125.0,0.36670593609862795
2021-02-24,600036.SH,12500,43.1,538750.0,0.3564915562046158
2021-03-01,600519.SH,300,1915.77,574731.0,0.37058957453532654
2021-03-01,000425.SZ,100500,6.416,644808.0,0.41577559306349376
2021-03-02,600519.SH,300,1815.77,544731.0,0.3632143361850592
2021-03-02,000425.SZ,100500,6.206,623703.0,0.4158710833817609
2021-03-03,600519.SH,300,1897.77,569331.0,0.373244715117476
2021-03-03,000425.SZ,100500,6.216,624708.0,0.4095490312166528
2021-03-04,600519.SH,300,1790.77,537231.0,0.37075066819175156
2021-03-04,000425.SZ,100500,5.776,580488.0,0.4006029322159248
2021-03-05,600519.SH,300,1817.88,545364.0,0.3784420795975498
2021-03-08,600519.SH,300,1717.77,515331.0,0.365212686891267
2021-04-01,000425.SZ,85500,6.596,563958.0,0.4000842915041299
2021-04-02,000425.SZ,85500,6.416,548568.0,0.39346210669570814
2021-04-06,000425.SZ,85500,6.446,551133.0,0.39457593818015907
2021-04-07,000425.SZ,85500,6.446,551133.0,0.39457593818015907
2021-04-08,000425.SZ,85500,6.446,551133.0,0.39457593818015907
2021-04-09,000425.SZ,85500,6.446,551133.0,0.39457593818015907
2021-04-12,000425.SZ,85500,6.446,551133.0,0.39457593818015907
2021-04-13,000425.SZ,85500,6.446,551133.0,0.39457593818015907
2021-04-14,000425.SZ,85500,6.446,551133.0,0.39457593818015907
2021-04-15,000425.SZ,85500,6.446,551133.0,0.39457593818015907
2021-04-16,000425.SZ,85500,6.446,551133.0,0.39457593818015907
2021-04-19,000425.SZ,85500,6.446,551133.0,0.39457593818015907
2021-04-20,000425.SZ,85500,6.446,551133.0,0.39457593818015907
2021-04-21,000425.SZ,85500,7.196,615258.0,0.42115056495245284
2021-04-22,000425.SZ,85500,6.606,564813.0,0.4004479533534362
2021-05-06,000001.SZ,28700,18.773390740101288,538796.314240907,0.3833663265586237
2021-05-06,000858.SZ,1700,254.06,431902.0,0.30730849264735305
2021-05-06,300750.SZ,1400,192.74,269836.0,0.1919946988483294
2021-05-07,000001.SZ,28700,19.212767970188764,551406.4407444175,0.39452094163348994
2021-05-07,000858.SZ,1700,249.72,424524.0,0.30373894073472757
2021-05-07,300750.SZ,1400,183.45,256829.99999999997,0.1837570364664897
2021-05-10,000001.SZ,28700,19.060983108885814,547050.2152250229,0.39633779801054786
2021-05-10,000858.SZ,1700,241.62,410754.0,0.2975912107393281
2021-05-10,300750.SZ,1400,183.97,257558.0,0.18660073196024837
2021-05-11,000001.SZ,28700,18.797356770833336,539484.1393229167,0.3944529207238763
2021-05-11,300750.SZ,1400,183.07,256298.0,0.18739660224779017
2021-05-12,000001.SZ,28700,18.81333412465469,539942.6893775896,0.39580208651153875
2021-05-12,300750.SZ,1400,180.24,252336.0,0.18497354861328913
2021-05-13,000001.SZ,28700,18.429877632941988,528937.4880654351,0.39264193225491706
2021-05-14,000001.SZ,28700,18.77604914825046,538872.6105547883,0.39708844115407393
2021-05-17,000001.SZ,28700,19.00149056169429,545342.7791206262,0.39994935406872983
2021-05-18,000001.SZ,28700,19.243034933241248,552275.1025840238,0.40298464102455195
2021-05-19,000001.SZ,28700,19.00149056169429,545342.7791206262,0.39994935406872983
2021-05-20,000001.SZ,28700,19.178623100828727,550426.4829937845,0.4021782377165336
2021-05-21,000001.SZ,28700,18.91292429212707,542800.927184047,0.3988286680751842
2021-05-24,000001.SZ,28700,18.904872813075503,542569.849735267,0.39872657991967986
2021-05-25,000001.SZ,28700,19.806638466850828,568450.5239986187,0.4099489530140521
2021-05-26,000001.SZ,28700,20.13674910796501,577924.6993985957,0.4139531081760583
2021-05-27,000001.SZ,28700,19.95961656883057,572840.9955254373,0.41181131860273384
2021-05-28,000001.SZ,28700,19.72612367633517,566139.7495108194,0.4089640156849319
2021-05-31,000001.SZ,28700,19.484579304788213,559207.4260474216,0.405989375230254
2021-06-01,600036.SH,10500,46.86,492030.0,0.3507570960723701
2021-06-01,300750.SZ,1800,215.71,388278.0,0.27679463396294474
2021-06-01,002371.SZ,2500,146.943,367357.50000000006,0.26188088108531127
2021-06-02,600036.SH,10500,47.08,494340.0,0.3506493036807207
2021-06-02,300750.SZ,1800,215.24,387432.0,0.2748164441955516
2021-06-02,002371.SZ,2500,149.165,372912.5,0.2645173533576825
2021-06-03,600036.SH,10500,45.78,480690.0,0.3472059368788594
2021-06-03,300750.SZ,1800,209.84,377712.0,0.27282416698992645
2021-06-03,002371.SZ,2500,148.38,370950.0,0.2679399244527927
2021-06-04,600036.SH,10500,47.03,493815.0,0.34668983979075463
2021-06-04,300750.SZ,1800,219.52,395136.0,0.27741084522657194
2021-06-04,002371.SZ,2500,152.128,380319.99999999994,0.26700906183331774
2021-06-07,600036.SH,10500,46.5,488250.0,0.3471840429197941
2021-06-07,300750.SZ,1800,205.79,370422.0,0.26339909379710386
2021-06-07,002371.SZ,2500,157.017,392542.5,0.2791285041840108
2021-06-08,600036.SH,10500,46.2,485100.00000000006,0.34476922566472007
2021-06-08,300750.SZ,1800,206.96,372528.0,0.26476229663662504
2021-06-08,002371.SZ,2500,157.72,394300.0,0.2802360455155619
2021-06-09,600036.SH,10500,45.97,482685.0,0.34347796995180724
2021-06-09,300750.SZ,1800,206.83,372294.0,0.2649238889653462
2021-06-09,002371.SZ,2500,158.083,395207.5,0.28122910347271796
2021-06-10,600036.SH,10500,45.85,481425.0,0.3320249962738105
2021-06-10,300750.SZ,1800,220.87,397566.0,0.2741898523520668
2021-06-10,002371.SZ,2500,166.35,415875.0,0.2868170438289888
2021-06-11,600036.SH,10500,45.83,481215.0,0.3318224954966367
2021-06-11,300750.SZ,1800,230.51,414918.0,0.286107303775804
2021-06-11,002371.SZ,2500,159.594,398985.0,0.27512068070555906
2021-06-15,600036.SH,10500,44.3,465149.99999999994,0.31810312834105375
2021-06-15,300750.SZ,1800,226.63,407934.0,0.2789746996811339
2021-06-15,002371.SZ,2500,173.631,434077.5,0.2968535111092417
2021-06-16,300750.SZ,1800,212.84,383112.0,0.2698232656212492
2021-06-16,002371.SZ,2500,166.935,417337.5,0.2939280605050431
2021-06-17,002371.SZ,2500,183.898,459745.0,0.31368173049058357
2021-06-18,002371.SZ,2500,190.209,475522.5,0.32099119905530044
2021-06-21,002371.SZ,2500,183.957,459892.5,0.3137507935933807
2021-06-22,002371.SZ,2500,183.757,459392.5,0.3135166250608695
2021-06-23,002371.SZ,2500,197.091,492727.5,0.3287865803356461
2021-06-24,002371.SZ,2500,188.372,470930.00000000006,0.3188796797518907
2021-06-25,002371.SZ,2500,192.868,482170.0,0.32402447118178945
2021-06-28,002371.SZ,2500,196.831,492077.5,0.32849532782559066
2021-06-29,002371.SZ,2500,200.187,500467.50000000006,0.3322354090718556
2021-06-30,002371.SZ,2500,202.78,506950.0,0.33509675925778093
2021-07-01,002594.SZ,5100,76.04,387804.00000000006,0.2649831425002264
2021-07-01,300750.SZ,1700,273.57,465069.0,0.3177776534007844
2021-07-01,002371.SZ,2200,195.831,430828.19999999995,0.29438120884187896
2021-07-02,002594.SZ,5100,76.86,391986.0,0.27053260357073494
2021-07-02,300750.SZ,1700,268.07,455719.0,0.3145184970041066
2021-07-05,002594.SZ,5100,80.36,409836.0,0.2794259885457658
2021-07-05,300750.SZ,1700,268.02,455633.99999999994,0.31065104301491675
2021-07-06,002594.SZ,5100,80.68,411468.00000000006,0.2809555097667422
2021-07-06,300750.SZ,1700,265.78,451825.99999999994,0.30851245821271167
2021-07-07,002594.SZ,5100,82.21,419270.99999999994,0.27987059077727156
2021-07-07,300750.SZ,1700,280.93,477581.0,0.31879351687572033
2021-07-08,002594.SZ,5100,81.16,413916.0,0.2743966209364497
2021-07-08,300750.SZ,1700,290.18,493306.0,0.32702649689230723
2021-07-09,002594.SZ,5100,80.12,408612.0,0.27412110909681014
2021-07-09,300750.SZ,1700,282.81,480777.0,0.32253366143979395
2021-07-12,002594.SZ,5100,86.0,438600.0,0.2849132751837675
2021-07-12,300750.SZ,1700,293.87,499579.0,0.3245250549544719
2021-07-13,002594.SZ,5100,85.54,436254.00000000006,0.28430924367268706
2021-07-13,300750.SZ,1700,292.32,496944.0,0.3238612661148775
2021-07-14,002594.SZ,5100,78.94,402594.0,0.2702348927845094
2021-07-14,300750.SZ,1700,285.86,485962.0,0.3261943520453503
2021-07-15,300750.SZ,1700,295.09,501652.99999999994,0.33576300039092993
2021-07-16,300750.SZ,1700,274.54,466718.00000000006,0.31985964685717544
2021-08-02,002594.SZ,4800,94.24,452352.0,0.3086904738142189
2021-08-02,300750.SZ,1500,286.21,429314.99999999994,0.2929697464928891
2021-08-02,002371.SZ,1300,295.616,384300.8,0.2622515121833956
2021-08-03,002594.SZ,4800,90.54,434592.00000000006,0.3123512657382898
2021-08-03,300750.SZ,1500,274.54,411810.00000000006,0.2959773183668478
2021-08-03,002371.SZ,1300,265.794,345532.19999999995,0.24834193915980016
2021-08-04,002594.SZ,4800,99.87,479376.0,0.3335303495242905
2021-08-05,002594.SZ,4800,97.0,465600.0,0.32708056393275275
2021-08-06,002594.SZ,4800,98.39,472272.0,0.3302198441267799
2021-08-09,002594.SZ,4800,95.08,456384.0,0.32269557862110726
2021-08-10,002594.SZ,4800,94.56,453888.0,0.3214981262813695
2021-09-01,000425.SZ,99500,6.236,620482.0,0.4237810502369904
2021-09-02,000425.SZ,99500,6.456,642372.0,0.43226895986131125
2021-09-03,000425.SZ,99500,6.286,625457.0,0.42573233115281156
2021-09-06,000425.SZ,99500,6.326,629437.0,0.42728386646695626
2021-09-07,000425.SZ,99500,6.356,632422.0,0.42844202723448677
2021-09-08,000425.SZ,99500,6.246,621477.0,0.424172366528312
2021-09-09,000425.SZ,99500,6.286,625457.0,0.42573233115281156
2021-09-10,000425.SZ,99500,6.146,611527.0,0.4202351228528476
2021-09-13,000425.SZ,99500,6.156,612522.0,0.42063126845986987
2021-09-14,000425.SZ,99500,6.006,597597.0,0.4146316527084689
2021-10-08,600519.SH,200,1616.66,323332.0,0.22561899835669777
2021-10-08,300750.SZ,1800,276.21,497177.99999999994,0.34692762351077616
2021-10-08,000425.SZ,54400,5.856,318566.39999999997,0.22229359320481462
2021-10-11,600519.SH,200,1644.18,328836.0,0.23342983382864405
2021-10-11,300750.SZ,1800,268.98,484164.00000000006,0.3436920594637194
2021-10-11,000425.SZ,54400,5.546,301702.4,0.21416858585344398
2021-10-12,600519.SH,200,1648.05,329610.0,0.23783606873032487
2021-10-12,300750.SZ,1800,260.09,468161.99999999994,0.3378107751856022
2021-10-12,000425.SZ,54400,5.406,294086.39999999997,0.21220337138756046
2021-10-13,600519.SH,200,1706.96,341392.0,0.2445009105802001
2021-10-14,600519.SH,200,1688.06,337612.0,0.24245007804501573
2021-10-15,600519.SH,200,1694.03,338806.0,0.24309908270020328
2021-10-18,600519.SH,200,1577.06,315412.0,0.23017714891559266
2021-11-01,600036.SH,11300,44.87,507031.0,0.36868852502905103
2021-11-01,002594.SZ,3700,97.89,362193.0,0.26336930670086656
2021-11-01,300750.SZ,1000,340.65,340650.0,0.24770427459296618
2021-11-02,600036.SH,11300,43.0,485900.0,0.3538477162558295
2021-11-02,002594.SZ,3700,101.85,376845.0,0.2744304231990699
2021-11-02,300750.SZ,1000,345.09,345090.0,0.25130542992945915
2021-11-03,600036.SH,11300,42.45,479685.00000000006,0.3570198944385127
2021-11-03,002594.SZ,3700,98.23,363451.0,0.2705092668179573
2021-11-03,300750.SZ,1000,335.09,335090.0,0.24940074512941032
2021-11-04,600036.SH,11300,42.5,480250.0,0.3492532735231018
2021-11-04,002594.SZ,3700,105.56,390572.0,0.28403654252257143
2021-11-04,300750.SZ,1000,338.9,338900.0,0.24645899926492287
2021-11-05,600036.SH,11300,42.31,478103.0,0.3535583333146205
2021-11-05,002594.SZ,3700,101.89,376993.0,0.27878724197773014
2021-11-05,300750.SZ,1000,331.81,331810.0,0.24537430339722657
2021-11-08,600036.SH,11300,42.05,475164.99999999994,0.3479990003673803
2021-11-08,002594.SZ,3700,102.23,378251.0,0.2770216027863205
2021-11-08,300750.SZ,1000,346.65,346650.0,0.25387781818389904
2021-11-09,600036.SH,11300,41.81,472453.0,0.3445841617617398
2021-11-09,002594.SZ,3700,104.12,385244.0,0.2809781730960322
2021-11-09,300750.SZ,1000,348.03,348030.0,0.25383609759687903
2021-11-10,002594.SZ,3700,100.65,372405.0,0.2760799878469582
2021-11-10,300750.SZ,1000,339.54,339540.0,0.2517157370968601
2021-11-11,002594.SZ,3700,101.22,374514.0,0.27631832733274864
2021-11-11,300750.SZ,1000,343.9,343900.0,0.2537311629731659
2021-11-12,002594.SZ,3700,99.49,368113.0,0.27456355436102553
2021-11-12,300750.SZ,1000,335.65,335650.0,0.2503504549452973
2021-11-15,002594.SZ,3700,95.54,353498.0,0.2689352092012461
2021-11-15,300750.SZ,1000,323.98,323980.0,0.24647842159508598
2021-12-01,600519.SH,200,1710.05,342010.0,0.26336391740978843
2021-12-01,000858.SZ,1900,200.76,381444.0,0.29372996728884926
2021-12-01,300750.SZ,900,352.87,317583.0,0.2445539691317588
2021-12-02,600519.SH,200,1711.06,342212.0,0.2610341953212482
2021-12-02,000858.SZ,1900,202.95,385605.0,0.2941337267157491
2021-12-02,300750.SZ,900,361.76,325584.0,0.24835060561720013
2021-12-03,600519.SH,200,1748.94,349788.0,0.2628411221267184
2021-12-03,000858.SZ,1900,209.65,398335.0,0.29932078396727835
2021-12-03,300750.SZ,900,361.21,325089.0,0.24428155783232344
2021-12-06,600519.SH,200,1744.36,348872.0,0.26421143578038825
2021-12-06,000858.SZ,1900,212.5,403750.0,0.30577222361304934
