trade_date,symbol,side,quantity,execution_price,gross_value,fee,reason,realized_return,holding_days
2021-11-16,300750.SZ,sell,1000,323.65602,323656.02,258.924816,trailing_stop,-0.03698579890448961,15
2021-12-01,000858.SZ,buy,1900,203.42322,386504.11799999996,115.95123539999997,rebalance_entry,,0
2021-12-01,600519.SH,buy,200,1728.7870599999997,345757.41199999995,103.72722359999997,rebalance_entry,,0
2021-12-01,300750.SZ,buy,900,357.67731999999995,321909.58799999993,96.57287639999997,rebalance_entry,,0
2021-12-08,300750.SZ,sell,900,331.8678,298681.02,238.944816,trailing_stop,-0.07243693975579912,7
2021-12-20,000858.SZ,sell,1900,215.14464,408774.816,327.01985279999997,trailing_stop,0.05730366457285685,19
2021-12-30,600519.SH,sell,200,1816.2419399999999,363248.388,290.59871039999996,trailing_stop,0.05027233997849945,29
2022-01-04,600519.SH,buy,200,1833.8920599999997,366778.41199999995,110.03352359999998,rebalance_entry,,0
2022-01-14,600519.SH,sell,200,1652.79555,330559.11,264.44728799999996,trailing_stop,-0.09902011351639328,10
2022-05-05,600519.SH,buy,300,1608.6670599999998,482600.1179999999,144.78003539999995,rebalance_entry,,0
2022-05-05,002594.SZ,buy,6500,79.36928999999999,515900.38499999995,154.77011549999997,rebalance_entry,,0
2022-05-10,002594.SZ,sell,6500,71.85807000000001,467077.4550000001,373.66196400000007,trailing_stop,-0.09490787879938534,5
2022-06-01,600519.SH,sell,300,1577.48094,473244.28199999995,378.59542559999994,rebalance_exit,-0.019680406927269578,27
2022-06-01,002594.SZ,buy,3300,96.65655999999998,318966.6479999999,95.68999439999997,rebalance_entry,,0
2022-06-01,002371.SZ,buy,1500,195.36617099999998,293049.25649999996,87.91477694999998,rebalance_entry,,0
2022-06-01,000425.SZ,buy,109400,4.350346,475927.85240000003,142.77835572,rebalance_entry,,0
2022-06-10,002371.SZ,sell,1500,195.042762,292564.14300000004,234.05131440000002,trailing_stop,-0.001954812739898504,9
2022-07-01,002594.SZ,sell,3300,107.84205,355878.765,284.703012,rebalance_exit,0.11538944783337679,30
2022-07-01,000425.SZ,sell,109400,4.471524,489184.72559999995,391.34778048,rebalance_exit,0.027546531957794773,30
2022-07-01,300750.SZ,buy,800,275.91563999999994,220732.51199999996,66.21975359999998,rebalance_entry,,0
2022-07-01,000858.SZ,buy,2100,185.49531,389540.15099999995,116.86204529999998,rebalance_entry,,0
2022-07-01,600519.SH,buy,200,1855.5837299999998,371116.746,111.33502379999999,rebalance_entry,,0
2022-07-12,000858.SZ,sell,2100,171.83799,360859.779,288.68782319999997,trailing_stop,-0.073904056853077,11
2022-07-12,300750.SZ,sell,800,267.60213,214081.704,171.2653632,trailing_stop,-0.030421496084931388,11
2022-07-29,600519.SH,sell,200,1692.13617,338427.234,270.7417872,trailing_stop,-0.08835766662193067,28
2022-12-01,600036.SH,buy,9000,28.198169999999998,253783.52999999997,76.13505899999998,rebalance_entry,,0
2022-12-01,000001.SZ,buy,32000,10.977719428781077,351287.02172099444,105.38610651629833,rebalance_entry,,0
2022-12-01,000425.SZ,buy,105700,4.580575999999999,484166.88319999987,145.25006495999995,rebalance_entry,,0
2022-12-26,000425.SZ,sell,105700,4.351644,459968.77080000006,367.97501664000004,trailing_stop,-0.05026378815011412,25
2023-01-03,000001.SZ,sell,32000,10.80839866885359,345868.75740331487,276.6950059226519,rebalance_exit,-0.01571932204894788,33
2023-01-03,000858.SZ,buy,1800,164.39422999999996,295909.61399999994,88.77288419999998,rebalance_entry,,0
2023-01-03,600036.SH,buy,1000,29.37935,29379.35,8.813804999999999,rebalance_add,,0
2023-01-03,600519.SH,buy,300,1553.3918399999998,466017.5519999999,139.80526559999996,rebalance_entry,,0
2023-02-01,600519.SH,sell,300,1673.94438,502183.31399999995,401.7466512,rebalance_exit,0.07728282343482085,29
2023-02-01,000858.SZ,sell,300,191.53826999999998,57461.48099999999,45.969184799999994,rebalance_reduce,0.1647660976439036,29
2023-02-01,600036.SH,buy,3400,33.943909999999995,115409.29399999998,34.62278819999999,rebalance_add,,0
2023-02-01,000001.SZ,buy,35800,12.331474066859458,441466.7715935686,132.44003147807058,rebalance_entry,,0
2023-02-06,600036.SH,sell,13400,30.95901,414850.734,331.8805872,trailing_stop,0.0405300298388831,67
2023-02-07,000858.SZ,sell,1500,184.74507,277117.605,221.69408399999998,trailing_stop,0.12345587251492773,35
2023-02-14,000001.SZ,sell,35800,11.340630421486534,405994.5690892179,324.79565527137436,trailing_stop,-0.08062659895792557,13
2023-03-01,000425.SZ,buy,46800,6.4023959999999995,299632.13279999996,89.88963983999999,rebalance_entry,,0
2023-03-01,600031.SH,buy,18800,17.732715,333375.04199999996,100.01251259999998,rebalance_entry,,0
2023-03-01,600584.SH,buy,17200,27.637609999999995,475366.89199999993,142.61006759999998,rebalance_entry,,0
2023-03-10,600031.SH,sell,18800,16.778205000000003,315430.2540000001,252.34420320000007,trailing_stop,-0.05411139534551923,9
2023-03-16,000425.SZ,sell,46800,6.169824,288747.7632,230.99821056,trailing_stop,-0.03661479110045274,15
2023-04-03,600584.SH,sell,5800,31.97799,185472.342,148.3778736,rebalance_reduce,0.1566991313704753,33
2023-04-03,002371.SZ,buy,1300,197.81761999999998,257162.90599999996,77.14887179999998,rebalance_entry,,0
2023-04-03,600519.SH,buy,300,1647.2856399999998,494185.6919999999,148.25570759999997,rebalance_entry,,0
2023-04-13,600519.SH,sell,300,1509.1293600000001,452738.808,362.1910464,trailing_stop,-0.08414380582294845,10
2023-04-14,002371.SZ,sell,1300,219.548232,285412.70160000003,228.33016128000003,trailing_stop,0.10951889565658957,11
2023-04-14,600584.SH,sell,11400,34.60536,394501.104,315.6008832,trailing_stop,0.2517356423203143,44
2023-05-04,002371.SZ,buy,2100,245.77653099999998,516130.7151,154.83921452999996,rebalance_entry,,0
2023-05-04,300750.SZ,buy,2400,212.51229999999998,510029.51999999996,153.00885599999998,rebalance_entry,,0
2023-05-09,002371.SZ,sell,2100,220.458321,462962.47410000005,370.36997928000005,trailing_stop,-0.10328214641861677,5
2023-05-24,300750.SZ,sell,2400,205.8939,494145.36,395.316288,trailing_stop,-0.03143417884567834,20
2023-06-01,600584.SH,buy,16100,30.40037,489445.957,146.8337871,rebalance_entry,,0
2023-06-29,600584.SH,sell,16100,30.619349999999997,492971.535,394.37722799999995,trailing_stop,0.006901131463696641,28
2023-07-03,000425.SZ,buy,55700,6.2222159999999995,346577.4312,103.97322935999999,rebalance_entry,,0
2023-07-03,600031.SH,buy,26800,15.920904999999998,426680.25399999996,128.0040762,rebalance_entry,,0
2023-07-03,002371.SZ,buy,1300,237.02678999999998,308134.827,92.44044809999998,rebalance_entry,,0
2023-07-06,002371.SZ,sell,1300,214.738047,279159.4611,223.32756888,trailing_stop,-0.09430640769961884,3
