trade_date,portfolio_value,strategy_return,strategy_nav,benchmark_return,benchmark_nav,exposure,cash_ratio,turnover,transaction_cost,holding_count
2020-07-10,1196703.1653623627,0.024777157042866094,1.1967031653623628,0.005465059457966259,4.1065455536901325,0.6511840384110918,0.3488159615889082,0.0,0.0,2
2020-07-13,1263585.1653623627,0.055888546078799894,1.2635851653623627,0.05952165194888885,4.350973928849133,0.6696469879474605,0.33035301205253953,0.0,0.0,2
2020-07-14,1262685.1653623627,-0.0007122590741573953,1.2626851653623627,-0.019653686226275936,4.265461252472825,0.6694115233051227,0.33058847669487734,0.0,0.0,2
2020-07-15,1259162.1653623627,-0.0027900858397975625,1.2591621653623628,-0.024743328852804825,4.159919541993993,0.6684865723850314,0.33151342761496866,0.0,0.0,2
2020-07-16,1166153.1653623627,-0.07386578358096851,1.1661531653623627,-0.07174729112037352,3.8614565835772194,0.6420460212594342,0.3579539787405659,0.0,0.0,2
2020-07-17,1141144.7093783629,-0.021445258416143753,1.1411447093783629,-0.005109502566004698,3.8417264612549156,0.0,1.0,0.6210976409560551,579.435984,0
2020-07-20,1141144.7093783629,0.0,1.1411447093783629,0.052219184551347296,4.04233828433098,0.0,1.0,0.0,0.0,0
2020-07-21,1141144.7093783629,0.0,1.1411447093783629,0.0023545052568055167,4.051855991071223,0.0,1.0,0.0,0.0,0
2020-07-22,1141144.7093783629,0.0,1.1411447093783629,-0.00277396140271412,4.040616298942635,0.0,1.0,0.0,0.0,0
2020-07-23,1141144.7093783629,0.0,1.1411447093783629,0.0023763642842081767,4.050218275201631,0.0,1.0,0.0,0.0,0
2020-07-24,1141144.7093783629,0.0,1.1411447093783629,-0.058222681783254536,3.814403705411845,0.0,1.0,0.0,0.0,0
2020-07-27,1141144.7093783629,0.0,1.1411447093783629,-0.0026687770314342664,3.804223912414224,0.0,1.0,0.0,0.0,0
2020-07-28,1141144.7093783629,0.0,1.1411447093783629,0.012052066128465688,3.8500726705741313,0.0,1.0,0.0,0.0,0
2020-07-29,1141144.7093783629,0.0,1.1411447093783629,0.03150713757650805,3.9713774398854644,0.0,1.0,0.0,0.0,0
2020-07-30,1141144.7093783629,0.0,1.1411447093783629,-0.005430405825056828,3.949811248702411,0.0,1.0,0.0,0.0,0
2020-07-31,1141144.7093783629,0.0,1.1411447093783629,0.0210473654878351,4.032944369661813,0.0,1.0,0.0,0.0,0
2020-08-03,1153719.2515733629,0.01101923541480554,1.1537192515733627,0.027252761600689224,4.142853241117048,0.8869029433326867,0.11309705666731336,0.8853910829156731,303.1078049999999,3
2020-08-04,1132116.2515733629,-0.01872465937492096,1.132116251573363,0.0022217913832059733,4.152057796750048,0.8847448295243314,0.1152551704756687,0.0,0.0,3
2020-08-05,1147564.2515733629,0.013645241801388375,1.1475642515733628,-0.002261462131183911,4.142668075276211,0.8862963434121743,0.11370365658782579,0.0,0.0,3
2020-08-06,1138579.2515733629,-0.007829626957864155,1.1385792515733628,-0.0004641676893404778,4.140745182608005,0.8853990608092902,0.11460093919070992,0.0,0.0,3
2020-08-07,1100909.2515733629,-0.0330850926256957,1.100909251573363,-0.023166667392084984,4.044817916207148,0.8814777408883754,0.11852225911162473,0.0,0.0,3
2020-08-10,1089263.073621363,-0.010578690237506683,1.0892630736213629,0.0014297407097077276,4.050600957045304,0.38759048224814435,0.6124095177518557,0.4877990072592406,429.617952,1
2020-08-11,1096301.073621363,0.0064612490503339615,1.096301073621363,-0.0029053651312524686,4.038832482264087,0.39152201008264703,0.608477989917353,0.0,0.0,1
2020-08-12,1090482.073621363,-0.0053078484916359026,1.090482073621363,-0.005377425189277973,4.017113962738685,0.3882750668187649,0.6117249331812351,0.0,0.0,1
2020-08-13,1091471.073621363,0.0009069383384869845,1.0914710736213629,-0.008597325659167866,3.9825775257910307,0.3888293609027198,0.6111706390972802,0.0,0.0,1
2020-08-14,1105271.073621363,0.0126434866974654,1.105271073621363,0.018823194828804367,4.057542358479814,0.39646020823133793,0.603539791768662,0.0,0.0,1
2020-08-17,1121578.073621363,0.014753846716146324,1.121578073621363,0.027771940003071195,4.170228181419435,0.40523527580429247,0.5947647241957076,0.0,0.0,1
2020-08-18,1122912.073621363,0.0011893955769772813,1.122912073621363,9.403665160223618e-06,4.170267396848895,0.40594184594519256,0.5940581540548074,0.0,0.0,1
2020-08-19,1126661.073621363,0.003338640743179022,1.126661073621363,-0.018328621818716917,4.093832142849127,0.40791859305370226,0.5920814069462977,0.0,0.0,1
2020-08-20,1113413.073621363,-0.011758638254375509,1.113413073621363,-0.018041472150292937,4.01997338425594,0.400873683428461,0.599126316571539,0.0,0.0,1
2020-08-21,1117921.073621363,0.004048811808305519,1.117921073621363,9.222296611420822e-05,4.020344118125137,0.40328965133427697,0.596710348665723,0.0,0.0,1
2020-08-24,1133101.073621363,0.01357877613920122,1.133101073621363,0.01458605691195527,4.078985086237755,0.4112836982058383,0.5887163017941617,0.0,0.0,1
2020-08-25,1157481.073621363,0.02151617412388651,1.157481073621363,0.01098291672048729,4.1237842397440145,0.4236838175381021,0.576316182461898,0.0,0.0,1
2020-08-26,1159896.073621363,0.0020864272038974008,1.1598960736213628,-0.015513071908303588,4.059811678298536,0.4248837557155804,0.5751162442844197,0.0,0.0,1
2020-08-27,1163185.073621363,0.002835598873726086,1.163185073621363,0.016939605099368517,4.128583284906718,0.4265099434739587,0.5734900565260412,0.0,0.0,1
2020-08-28,1168751.073621363,0.004785137057055966,1.1687510736213629,0.01635674246714116,4.19611345845208,0.42924110302253,0.57075889697747,0.0,0.0,1
2020-08-31,1167601.073621363,-0.000983956315382617,1.167601073621363,-0.01320041068785549,4.140723037507676,0.4286789480653679,0.5713210519346321,0.0,0.0,1
2020-09-01,1162673.9919453696,-0.004219833115356564,1.1626739919453697,0.012246510515643749,4.191432445728881,0.8917095299885752,0.10829047001142472,0.684074702594355,304.083377155915,3
2020-09-02,1162683.1799374276,7.902466316211942e-06,1.1626831799374275,-0.006188502251435723,4.165493756601747,0.8917103857436043,0.10828961425639567,0.0,0.0,3
2020-09-03,1155937.7412892922,-0.005801613685078366,1.1559377412892922,-0.0012574549556268577,4.160255835834875,0.8910784650759894,0.10892153492401056,0.0,0.0,3
2020-09-04,1141166.8039533114,-0.012778315655223693,1.1411668039533114,-0.012540922289510193,4.1080823906931885,0.889668615822289,0.1103313841777111,0.0,0.0,3
2020-09-07,1134895.1163986386,-0.005495855236014591,1.1348951163986385,-0.028257745960476765,3.991997242112272,0.8890588995947373,0.11094110040526257,0.0,0.0,3
2020-09-08,1155705.1743617295,0.01833654728300127,1.1557051743617295,0.0005907242083032727,3.994355411522667,0.5904039919239294,0.4095960080760706,0.30641061273000747,278.1951264,2
2020-09-09,1150295.6112603254,-0.0046807466310702095,1.1502956112603253,-0.0316326941476332,3.868003188473027,0.5884777605881921,0.4115222394118079,0.0,0.0,2
2020-09-10,1154646.5803657006,0.0037824790973584044,1.1546465803657007,0.007071615663554265,3.89535622040731,0.5900284693334504,0.4099715306665497,0.0,0.0,2
2020-09-11,1141354.7357135941,-0.011511613058167725,1.141354735713594,0.013771338817831814,3.949000490734688,0.5852540747242239,0.41474592527577614,0.0,0.0,2
2020-09-14,1149828.2052563543,0.007424045546595481,1.1498282052563542,0.009622801261189728,3.9870009376373683,0.5883104764977607,0.4116895235022393,0.0,0.0,2
2020-09-15,1157077.4241430373,0.00630461042227326,1.1570774241430373,0.02573757608186463,4.089616677608276,0.5908897571983864,0.4091102428016135,0.0,0.0,2
2020-09-16,1161079.0181390662,0.0034583632110811724,1.1610790181390662,-0.0035398888798058416,4.0751398890085415,0.5922997328036065,0.4077002671963935,0.0,0.0,2
2020-09-17,1162268.9872444414,0.0010248821025828914,1.1622689872444414,0.01996601226918262,4.156504182031122,0.5927171497075602,0.4072828502924399,0.0,0.0,2
2020-09-18,1187019.1761112693,0.021294716746685927,1.1870191761112692,0.018972961466989458,4.235365375714178,0.6012092850241787,0.3987907149758214,0.0,0.0,2
2020-09-21,1177500.4567872016,-0.008019010573402374,1.1775004567872016,-0.015412607701508929,4.170087350705741,0.5979855267122232,0.4020144732877769,0.0,0.0,2
2020-09-22,1162377.9872444414,-0.01284285662531437,1.1623779872444413,-0.013383920002514172,4.1142752352004,0.592755341957559,0.40724465804244114,0.0,0.0,2
2020-09-23,1159741.0499084608,-0.002268571295153121,1.1597410499084608,0.0013054065744411481,4.11964603714149,0.5918293778005124,0.4081706221994877,0.0,0.0,2
2020-09-24,1142152.0172642963,-0.015166344802189147,1.1421520172642963,-0.02527913735684819,4.015504939106996,0.585543588965282,0.41445641103471803,0.0,0.0,2
2020-09-25,1145215.9237056524,0.0026825732433539695,1.1452159237056523,-0.0011683055883705662,4.0108136022465075,0.5866524241125628,0.41334757588743715,0.0,0.0,2
2020-09-28,1148989.049033691,0.0032946846528554286,1.148989049033691,0.0008461507486514308,4.01420735517875,0.588009801895385,0.411990198104615,0.0,0.0,2
2020-09-29,1125950.0163895267,-0.020051568518899554,1.1259500163895266,0.008764566070113933,4.049390140762352,0.5795797157591953,0.42042028424080474,0.0,0.0,2
2020-09-30,1124667.0945417346,-0.0011394127884165606,1.1246670945417345,0.010881259048230152,4.093452603871336,0.0,1.0,0.5789034257113478,521.453057334116,0
2020-10-09,1113885.8354992748,-0.00958617807419071,1.1138858354992747,0.0322309395564289,4.22538842732382,0.7945070956067258,0.2054929043932742,0.7962381157464985,268.6508424599999,2
2020-10-12,1181235.8354992748,0.06046400614279457,1.1812358354992747,0.06060546369101585,4.481470052236432,0.8062235934431102,0.19377640655688977,0.0,0.0,2
2020-10-13,1188288.835499275,0.005970865248106083,1.188288835499275,0.004782324687471295,4.502901897103405,0.8073737388914359,0.192626261108564,0.0,0.0,2
2020-10-14,1190411.8354992748,0.0017866026647535005,1.1904118354992748,-0.007260251109999738,4.47020969860674,0.807717271726156,0.1922827282738439,0.0,0.0,2
2020-10-15,1193742.8354992748,0.002798191265128702,1.1937428354992747,0.003477680620216128,4.485755660243887,0.8082538142283042,0.19174618577169578,0.0,0.0,2
2020-10-16,1175679.8354992748,-0.015131399714282123,1.1756798354992748,-0.003274732535412639,4.471066010237375,0.8053078494775153,0.19469215052248467,0.0,0.0,2
2020-10-19,1171002.8354992748,-0.003978123855474469,1.1710028354992748,-0.0023377736744424338,4.460613669821948,0.8045302465884451,0.1954697534115549,0.0,0.0,2
2020-10-20,1220698.835499275,0.042438838313155314,1.220698835499275,0.023284310962469034,4.564475985593521,0.8124880364896433,0.18751196351035657,0.0,0.0,2
2020-10-21,1210223.8354992748,-0.008581150153810002,1.2102238354992747,-0.01039117703142497,4.517045707571531,0.8108650410071915,0.18913495899280855,0.0,0.0,2
2020-10-22,1223524.8354992748,0.010990528867341975,1.2235248354992747,-0.0024028075491808187,4.506192116045383,0.8129211366552515,0.1870788633447486,0.0,0.0,2
2020-10-23,1170092.8354992748,-0.04367054795270775,1.1700928354992748,-0.02012578077854339,4.4155014813718525,0.8043782266202786,0.19562177337972145,0.0,0.0,2
2020-10-26,1159472.8357546348,-0.009076202693018343,1.159472835754635,-0.005746123757620647,4.390129463407932,0.4422794430248472,0.5577205569751528,0.3573226568997816,334.48054463999995,1
2020-10-27,1160759.8357546348,0.0011099871944497686,1.1607598357546347,0.005843941387843976,4.415785122677135,0.44289781931141153,0.5571021806885884,0.0,0.0,1
2020-10-28,1204868.8357546348,0.03800010875748794,1.2048688357546349,0.014206890705330155,4.478519699293232,0.4632927530658415,0.5367072469341585,0.0,0.0,1
2020-10-29,1231310.8357546348,0.02194595728209614,1.2313108357546347,0.015538065201101903,4.548107230385269,0.4748183667543911,0.525181633245609,0.0,0.0,1
2020-10-30,1236926.8357546348,0.004560992916592177,1.2369268357546348,0.004239183308520323,4.5673874906416785,0.47720284089388854,0.5227971591061115,0.0,0.0,1
2020-11-02,1272628.8153310576,0.028863452990444127,1.2726288153310577,0.014183223161871617,4.63216776668819,0.8978756124777335,0.10212438752226638,0.8933618875952021,478.7086388420763,3
2020-11-03,1268029.0747988578,-0.0036143614514992928,1.2680290747988578,0.0020005368938516123,4.64143458920396,0.8975051590757193,0.10249484092428066,0.0,0.0,3
2020-11-04,1285209.5396728218,0.013548951846146906,1.2852095396728218,0.0067779152807136865,4.672893839630558,0.898875292863172,0.10112470713682806,0.0,0.0,3
2020-11-05,1320277.6279454394,0.02728589166988682,1.3202776279454393,0.026494571034104564,4.796700157399479,0.901561281083646,0.09843871891635399,0.0,0.0,3
2020-11-06,1322122.2171331118,0.001397122202655865,1.3221222171331117,0.01960810021841993,4.890754334803478,0.9016986201240226,0.09830137987597755,0.0,0.0,3
2020-11-09,1333134.253174203,0.008329060580321901,1.333134253174203,0.03128283241460321,5.0437509830401295,0.9025106151166542,0.09748938488334585,0.0,0.0,3
2020-11-10,1323488.101829676,-0.007235693870710658,1.323488101829676,-0.00811589670324404,5.00281642106489,0.9018000704885842,0.09819992951141582,0.0,0.0,3
2020-11-11,1280644.1059488393,-0.03237202950416118,1.2806441059488394,-0.028021698785248683,4.862629006235914,0.6403399708395862,0.3596600291604139,0.25001718832420905,264.71581920000006,2
2020-11-12,1289579.435434021,0.0069772151713933805,1.289579435434021,0.002519608907987281,4.874880929596263,0.3839930824127079,0.6160069175872922,0.26085358410523574,267.24848399999996,1
2020-11-13,1276120.1489354023,-0.010436958072372549,1.2761201489354024,-0.0046507852741318415,4.85220890515575,0.37749603462621606,0.622503965373784,0.0,0.0,1
2020-11-16,1281447.7831744389,0.004174868834632139,1.2814477831744389,0.004082208305144319,4.872016632646673,0.380084102188084,0.619915897811916,0.0,0.0,1
2020-11-17,1294346.2660689487,0.010065554807514143,1.2943462660689486,0.003672543342185175,4.889909324893915,0.3862617184980117,0.6137382815019882,0.0,0.0,1
2020-11-18,1312011.5795983858,0.013648058477495617,1.3120115795983858,-0.009311540029265198,4.844376738475688,0.39452527297903955,0.6054747270209604,0.0,0.0,1
2020-11-19,1322947.2498785136,0.008335040978430408,1.3229472498785135,0.0006364082539666582,4.847459739817379,0.3995302132578448,0.6004697867421552,0.0,0.0,1
2020-11-20,1323227.6516805682,0.0002119523677761581,1.3232276516805683,0.018142675677289923,4.935405629735606,0.3996574572812507,0.6003425427187492,0.0,0.0,1
2020-11-23,1344538.1886367146,0.016104966465204207,1.3445381886367145,0.026456642905281203,5.0659798940742355,0.40917271095799956,0.5908272890420003,0.0,0.0,1
2020-11-24,1337247.741783296,-0.005422268340931735,1.337247741783296,-0.0007114930937125342,5.062375484366715,0.4059516212408722,0.5940483787591279,0.0,0.0,1
2020-11-25,1328835.6877216594,-0.006290572643195214,1.3288356877216594,-0.015197200939225696,4.985441546900984,0.4021910606813366,0.5978089393186633,0.0,0.0,1
2020-11-26,1341173.3670120598,0.009284578525696974,1.3411733670120598,-0.00690765285050361,4.951003847388514,0.4076904056218642,0.5923095943781358,0.0,0.0,1
2020-11-27,1346781.403053151,0.00418144005766008,1.346781403053151,0.007162426400891142,4.986465048055964,0.41015679960772294,0.589843200392277,0.0,0.0,1
2020-11-30,1347903.0102613692,0.0008328056844826293,1.3479030102613692,-0.004541258919613022,4.963820219179141,0.41064761562359503,0.5893523843764049,0.0,0.0,1
2020-12-01,1400370.9776238455,0.03892562518448739,1.4003709776238455,0.03010372992666993,5.113249722461854,0.9015183977478218,0.09848160225217817,1.3052524204662759,803.7256792579452,3
2020-12-02,1419282.9776238455,0.013504992821323558,1.4192829776238454,0.0013870160483749673,5.120341881886256,0.9028306688672227,0.09716933113277719,0.0,0.0,3
2020-12-03,1395086.9776238455,-0.01704804495049239,1.3950869776238455,-0.011114076289117047,5.0634340115846115,0.9011453910502847,0.09885460894971529,0.0,0.0,3
2020-12-04,1387847.9776238455,-0.005188923784759103,1.3878479776238455,0.005181353923009335,5.089669455264435,0.9006297664820865,0.09937023351791345,0.0,0.0,3
2020-12-07,1366836.9776238455,-0.015139266215578817,1.3668369776238454,0.010429323961064075,5.14275126686812,0.8991022485625212,0.10089775143747873,0.0,0.0,3
2020-12-08,1355690.9776238455,-0.008154593548805322,1.3556909776238455,-0.0019512893353527349,5.132716271166709,0.8982727038092668,0.10172729619073309,0.0,0.0,3
2020-12-09,1344040.2386198454,-0.008593948913358296,1.3440402386198453,-0.017967321325349082,5.040495108650809,0.6634482914854255,0.3365517085145746,0.23211779837286206,251.744004,2
2020-12-10,1345184.2386198454,0.0008511649927793741,1.3451842386198454,-0.0026568530513358503,5.027103253841147,0.6637345088997297,0.33626549110027026,0.0,0.0,2
2020-12-11,1332274.2386198454,-0.009597198383208494,1.3322742386198454,-0.010289635232315497,4.975376195083935,0.6604760300038219,0.3395239699961782,0.0,0.0,2
2020-12-14,1337633.5422038455,0.00402267298176695,1.3376335422038454,0.010337931635628007,5.026811294050243,0.3189522290963776,0.6810477709036225,0.344539064626452,367.216416,1
2020-12-15,1340845.5422038455,0.002401255574608241,1.3408455422038454,0.004305868647873334,5.04845608320007,0.32058368131909,0.67941631868091,0.0,0.0,1
2020-12-16,1352525.5422038455,0.008710921304778019,1.3525255422038454,0.0031360226680890225,5.064288155915837,0.3264509143986683,0.6735490856013318,0.0,0.0,1
2020-12-17,1353109.5422038455,0.0004317848216370823,1.3531095422038455,0.007782543481098058,5.103701198690062,0.32674161714942307,0.6732583828505769,0.0,0.0,1
2020-12-18,1341283.5422038455,-0.008739868895417446,1.3412835422038454,-0.011016859786168698,5.047474438193592,0.32080554667284905,0.679194453327151,0.0,0.0,1
2020-12-21,1333107.5422038455,-0.00609565370985321,1.3331075422038454,0.03526253415394013,5.225461177961533,0.3166400208809668,0.6833599791190332,0.0,0.0,1
2020-12-22,1337487.5422038455,0.0032855563871156956,1.3374875422038455,-0.021482964640488413,5.113202780245141,0.31887788599304817,0.6811221140069519,0.0,0.0,1
2020-12-23,1355299.5422038455,0.01331750722003,1.3552995422038454,0.018501350655970493,5.207803937857539,0.3278295211975903,0.6721704788024098,0.0,0.0,1
2020-12-24,1357635.5422038455,0.0017236042123953688,1.3576355422038455,-0.00399347111292242,5.187006723269942,0.32898608361045517,0.6710139163895448,0.0,0.0,1
2020-12-25,1372673.5422038455,0.011076610424907374,1.3726735422038454,0.003592259558843669,5.205639797753395,0.33633721770346414,0.663662782296536,0.0,0.0,1
2020-12-28,1376177.5422038455,0.002552682697135822,1.3761775422038454,0.008640367777762803,5.250618440124543,0.3380270246635769,0.6619729753364231,0.0,0.0,1
2020-12-29,1369169.5422038455,-0.005092366199187626,1.3691695422038455,-0.007648307995646597,5.210460093126849,0.33463876158281164,0.6653612384171884,0.0,0.0,1
2020-12-30,1383477.5422038455,0.01045013021321628,1.3834775422038454,0.029901234927526145,5.366259284451934,0.3415199637048989,0.6584800362951012,0.0,0.0,1
2020-12-31,1391215.5422038455,0.005593151868351631,1.3912155422038455,0.027563195949356432,5.514170540624336,0.34518245766523803,0.6548175423347621,0.0,0.0,1
2021-01-04,1472567.5190798058,0.05847546581250063,1.4725675190798058,0.030196361265291814,5.680678426347458,0.8756868417183356,0.1243131582816644,1.2180317408729107,750.20392404,3
2021-01-05,1516907.5190798058,0.0301106736536656,1.5169075190798058,0.026697314129889915,5.832337282766544,0.8793205803404189,0.120679419659581,0.0,0.0,3
2021-01-06,1526017.5190798058,0.006005639688256181,1.5260175190798058,0.010857801466765704,5.89566364307004,0.8800410108068802,0.1199589891931197,0.0,0.0,3
2021-01-07,1562453.5190798058,0.02387652798505946,1.562453519079806,0.02665100539552808,6.052789006631718,0.8828384224910465,0.11716157750895345,0.0,0.0,3
2021-01-08,1544374.5190798058,-0.011570904208816013,1.5443745190798057,-0.010132861859006814,5.9914569317658035,0.8814668871972329,0.11853311280276707,0.0,0.0,3
2021-01-11,1549026.5190798058,0.003012222710571333,1.5490265190798058,0.015979203969626442,6.087195644153722,0.8818228630530149,0.11817713694698505,0.0,0.0,3
2021-01-12,1567008.4581350058,0.01160854177363091,1.5670084581350059,0.03793818601916279,6.318132804836663,0.6735585851630839,0.32644141483691613,0.21222356554314312,262.9919448,2
2021-01-13,1572789.4581350058,0.003689195147600133,1.5727894581350057,0.004002375840948269,6.343420346934644,0.674758464657069,0.325241535342931,0.0,0.0,2
2021-01-14,1531596.4581350058,-0.02619104533473038,1.531596458135006,-0.035031579621426424,6.121200311978826,0.6660109421003144,0.3339890578996855,0.0,0.0,2
2021-01-15,1511094.6356822057,-0.013385916599575332,1.5110946356822057,0.009852164858207502,6.1815073865825525,0.3652524381775882,0.6347475618224119,0.29249582265651297,358.38845280000004,1
2021-01-18,1505394.6356822057,-0.0037720999501971164,1.5053946356822057,0.022751848200593762,6.3221481042929275,0.3628490410771673,0.6371509589228327,0.0,0.0,1
2021-01-19,1489317.6356822057,-0.010679591662497434,1.4893176356822058,-0.027299972181640063,6.149553636917522,0.3559710751408342,0.6440289248591659,0.0,0.0,1
2021-01-20,1487941.5436670058,-0.0009239748339980869,1.4879415436670058,0.016359041450398494,6.250154439765304,0.0,1.0,0.3553313653991554,423.3610152,0
2021-01-21,1487941.5436670058,0.0,1.4879415436670058,0.018847649101047415,6.367955157473355,0.0,1.0,0.0,0.0,0
2021-01-22,1487941.5436670058,0.0,1.4879415436670058,-0.009683287835198173,6.306292414761905,0.0,1.0,0.0,0.0,0
2021-01-25,1487941.5436670058,0.0,1.4879415436670058,0.031494066973031774,6.504903210423938,0.0,1.0,0.0,0.0,0
2021-01-26,1487941.5436670058,0.0,1.4879415436670058,-0.020495092260787016,6.37158461897881,0.0,1.0,0.0,0.0,0
2021-01-27,1487941.5436670058,0.0,1.4879415436670058,-0.002878541172051818,6.353243750321868,0.0,1.0,0.0,0.0,0
2021-01-28,1487941.5436670058,0.0,1.4879415436670058,-0.03843381431723279,6.109064359709877,0.0,1.0,0.0,0.0,0
2021-01-29,1487941.5436670058,0.0,1.4879415436670058,-0.002767986241423126,6.092154553614232,0.0,1.0,0.0,0.0,0
2021-02-01,1537256.9688732447,0.033143388875816804,1.5372569688732447,0.026895742868896934,6.256007576005819,0.8987959806492712,0.10120401935072876,0.8951731845247769,399.58961100933175,3
2021-02-02,1539111.2882721282,0.0012062520687368128,1.5391112882721283,0.019789102912855305,6.3798083537510015,0.8989179111280852,0.10108208887191478,0.0,0.0,3
2021-02-03,1578513.7816609978,0.025600808524447016,1.5785137816609978,0.011666110229706438,6.454235901250263,0.9014410986889297,0.0985589013110702,0.0,0.0,3
2021-02-04,1572391.5704717138,-0.003878465465687486,1.5723915704717137,0.010189458362690251,6.520001069229033,0.9010573530496491,0.09894264695035085,0.0,0.0,3
2021-02-05,1577342.1410216102,0.0031484336617317865,1.5773421410216102,-0.01375408307616841,6.43032443286615,0.9013678897058269,0.09863211029417304,0.0,0.0,3
2021-02-08,1580552.0401047901,0.0020350049616382204,1.5805520401047901,0.038093501749468905,6.675278007899189,0.6636000373459143,0.3363999626540858,0.2386433426271104,301.1377608,2
2021-02-09,1576210.993071526,-0.002746538502443885,1.576210993071526,0.027791091324730576,6.8607912686346815,0.6626735572830998,0.33732644271690015,0.0,0.0,2
2021-02-10,1552339.6487747948,-0.015144764502761032,1.5523396487747947,0.013999305677562145,6.956837582794249,0.657486267464894,0.34251373253510603,0.0,0.0,2
2021-02-18,1576061.024120099,0.015281047136834092,1.576061024120099,-0.0063038140069631935,6.912982972595662,0.6626414592284378,0.3373585407715622,0.0,0.0,2
2021-02-19,1561056.6097338763,-0.009520198873390395,1.5610566097338763,-0.011921105598886672,6.8305725725760436,0.6593988687221712,0.3406011312778289,0.0,0.0,2
2021-02-22,1519550.5227388833,-0.026588457289879353,1.5195505227388832,-0.047894687385121336,6.50342443455113,0.6500954464444244,0.3499045535555756,0.0,0.0,2
2021-02-23,1535630.9908453291,0.010582384636650177,1.5356309908453292,8.73867228570746e-05,6.503992747499813,0.36670593609862795,0.633294063901372,0.2903235305425421,352.9290180794544,1
2021-02-24,1511255.9908453291,-0.015872953948775193,1.5112559908453291,-0.03846230367371466,6.253834203353838,0.3564915562046158,0.6435084437953841,0.0,0.0,1
2021-02-25,1521516.430845329,0.00678934612147386,1.521516430845329,-0.004399205095374059,6.22632230406082,0.0,1.0,0.36357175973387684,439.56,0
2021-02-26,1521516.430845329,0.0,1.521516430845329,-0.03999427291711886,5.977305070562267,0.0,1.0,0.0,0.0,0
2021-03-01,1550855.8240491292,0.019282994655206886,1.5508558240491293,0.04082361489339857,6.2213202708632585,0.7863651675988202,0.2136348324011797,0.7820110449539762,356.95279619999997,2
2021-03-02,1499750.8240491292,-0.03295277304796129,1.499750824049129,-0.005614047739405259,6.186393481860502,0.7790854195668201,0.22091458043317988,0.0,0.0,2
2021-03-03,1525355.8240491292,0.01707283609344512,1.5253558240491292,0.01579093760194795,6.2840824353136595,0.7827937463341288,0.2172062536658712,0.0,0.0,2
2021-03-04,1449035.8240491292,-0.05003422729091822,1.4490358240491292,-0.044190757629140355,6.0063840714931755,0.7713536004076763,0.22864639959232363,0.0,0.0,2
2021-03-05,1441076.5329795291,-0.005492818698822011,1.4410765329795292,-0.010714379281062114,5.942029394443468,0.3784420795975498,0.6215579204024503,0.3898092632531416,451.87806959999995,1
2021-03-08,1411043.5329795291,-0.02084066967484688,1.4110435329795292,-0.056147167659455335,5.608401273796239,0.365212686891267,0.6347873131087329,0.0,0.0,1
2021-03-09,1408619.0482443292,-0.0017182210743565962,1.4086190482443293,-0.0349297333055536,5.412501313032009,0.0,1.0,0.3637854942122803,410.6537352,0
2021-03-10,1408619.0482443292,0.0,1.4086190482443293,0.015802536364974418,5.49803256185667,0.0,1.0,0.0,0.0,0
2021-03-11,1408619.0482443292,0.0,1.4086190482443293,0.0427727595536473,5.733198586643089,0.0,1.0,0.0,0.0,0
2021-03-12,1408619.0482443292,0.0,1.4086190482443293,-0.0005860731177074529,5.729838513072979,0.0,1.0,0.0,0.0,0
2021-03-15,1408619.0482443292,0.0,1.4086190482443293,-0.03708432440731442,5.517351322852656,0.0,1.0,0.0,0.0,0
2021-03-16,1408619.0482443292,0.0,1.4086190482443293,0.008608097856738073,5.564845222949775,0.0,1.0,0.0,0.0,0
2021-03-17,1408619.0482443292,0.0,1.4086190482443293,0.010045274084466016,5.620745618451937,0.0,1.0,0.0,0.0,0
2021-03-18,1408619.0482443292,0.0,1.4086190482443293,0.014847671790370488,5.7042006046118745,0.0,1.0,0.0,0.0,0
2021-03-19,1408619.0482443292,0.0,1.4086190482443293,-0.034794389715474675,5.505726425759763,0.0,1.0,0.0,0.0,0
2021-03-22,1408619.0482443292,0.0,1.4086190482443293,0.020628840711204344,5.619303179196229,0.0,1.0,0.0,0.0,0
2021-03-23,1408619.0482443292,0.0,1.4086190482443293,-0.00874594046068351,5.570157088160449,0.0,1.0,0.0,0.0,0
2021-03-24,1408619.0482443292,0.0,1.4086190482443293,-0.0398271976447474,5.348313340897992,0.0,1.0,0.0,0.0,0
2021-03-25,1408619.0482443292,0.0,1.4086190482443293,-0.004591041041283772,5.323759014848283,0.0,1.0,0.0,0.0,0
2021-03-26,1408619.0482443292,0.0,1.4086190482443293,0.047054684054140795,5.574266813272353,0.0,1.0,0.0,0.0,0
2021-03-29,1408619.0482443292,0.0,1.4086190482443293,0.005063040167524968,5.602489550052452,0.0,1.0,0.0,0.0,0
2021-03-30,1408619.0482443292,0.0,1.4086190482443293,0.015572313442708574,5.689733273385368,0.0,1.0,0.0,0.0,0
2021-03-31,1408619.0482443292,0.0,1.4086190482443293,-0.01825993709509529,5.5858391017254805,0.0,1.0,0.0,0.0,0
2021-04-01,1409597.9571699293,0.0006949422747195566,1.4095979571699293,0.020713550594446663,5.701541662571509,0.4000842915041299,0.5999157084958701,0.3995475204608896,168.84307439999995,1
2021-04-02,1394207.9571699293,-0.010918006742077546,1.3942079571699293,0.02982992620988335,5.871618229648593,0.39346210669570814,0.6065378933042919,0.0,0.0,1
