ts_code,stock_name,industry,trade_date,open,close,high,low,pre_close,change,pct_chg,vol,amount,amplitude,turnover_rate,adj_factor,price_type,source,true_range,atr,entry_high,exit_low,entry_signal,channel_exit_signal,execution,exit_reason,fill_price,cash,shares,position,exposure,stop_price,transaction_cost,turnover,strategy_equity,strategy_return,market_return,benchmark_equity,drawdown,entry_window,exit_window,atr_window,stop_atr,risk_fraction
000001.SZ,平安银行,银行,2021-10-12,15.539354569521176,15.579611964779003,15.86946521063536,15.458839779005524,15.61986936003683,-0.0402573952578251,-0.2577319587628746,1031232.18,2004823.967,2.628865979381463,,111.922,前复权,TuShare Pro: daily + adj_factor,0.41062543162983545,0.6608394463064838,16.900054529235724,13.735823261970532,False,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,-0.002577319587628857,218138.6012311036,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-10-13,15.539354569521176,15.764795982965008,16.030494791666666,15.43468534185083,15.579611964779003,0.1851840181860016,1.1886304909560552,807896.68,1577612.469,3.824289405684737,,111.922,前复权,TuShare Pro: daily + adj_factor,0.5958094498158353,0.6575879464819514,16.900054529235724,13.735823261970532,False,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,0.011886304909560774,220731.46315788158,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-10-14,15.772847462016571,15.466891258057087,16.038546270718232,15.209243928406996,15.764795982965008,-0.2979047249079176,-1.889683350357496,842989.87,1623970.431,5.260469867211452,,111.922,前复权,TuShare Pro: daily + adj_factor,0.8293023423112356,0.6661736662734156,16.900054529235724,13.735823261970532,False,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,-0.018896833503575183,216560.33744958654,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-10-15,15.297810197974217,15.829207815377533,16.0224433126151,15.297810197974217,15.466891258057087,0.3623165573204421,2.342529932326909,993493.78,1948647.236,4.685059864653816,,111.922,前复权,TuShare Pro: daily + adj_factor,0.7246331146408824,0.6690966386917889,16.900054529235724,13.735823261970532,False,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,0.02342529932326931,221633.3281758913,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-10-18,15.66012675529466,15.531303090469612,15.740641545810313,15.37832498848987,15.829207815377533,-0.2979047249079194,-1.881993896236012,729622.5,1408737.777,2.288911495422178,,111.922,前复权,TuShare Pro: daily + adj_factor,0.45088282688766235,0.6581859481015826,16.900054529235724,13.735823261970532,False,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,-0.018819938962360228,217462.20246759627,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-10-19,15.418582383747696,15.756744503913444,15.845310773480662,15.418582383747696,15.531303090469612,0.225441413443832,1.4515292897874676,682415.15,1330501.301,2.7475375842405496,,111.922,前复权,TuShare Pro: daily + adj_factor,0.42672838973296656,0.6466130701831518,16.900054529235724,14.04983094498158,False,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,0.014515292897874676,220618.73003063037,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-10-20,15.901671126841618,15.491045695211785,15.925825563996316,15.450788299953958,15.756744503913444,-0.2656988087016607,-1.6862544711293004,662955.55,1283356.219,3.0148185998978083,,111.922,前复权,TuShare Pro: daily + adj_factor,0.47503726404235813,0.6380342798761122,16.900054529235724,14.259169400322282,False,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,-0.016862544711292893,216898.53683134023,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-10-21,15.716487108655617,16.102958103130753,16.151266977440145,15.499097174263351,15.491045695211785,0.61191240791897,3.950103950103956,1621661.01,3198266.215,4.209979209979196,,111.922,前复权,TuShare Pro: daily + adj_factor,0.6602212822283597,0.6391436299937245,16.900054529235724,14.259169400322282,False,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,0.03950103950103956,225466.25450243268,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-10-22,16.2317817679558,16.135164019337015,16.57799536717311,15.941928522099449,16.102958103130753,0.0322059162062622,0.2000000000000001,1134963.63,2287284.921,3.949999999999984,,111.922,前复权,TuShare Pro: daily + adj_factor,0.6360668450736604,0.6389897907477213,16.900054529235724,14.508765250920808,False,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,0.0020000000000000018,225917.18701143755,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-10-25,15.86946521063536,16.19957585174954,16.26398768416206,15.700384150552484,16.135164019337015,0.0644118324125244,0.3992015968063978,730828.23,1458800.089,3.493013972055889,,111.922,前复权,TuShare Pro: daily + adj_factor,0.5636035336095766,0.6352204778908142,16.57799536717311,15.209243928406996,False,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,0.003992015968063978,226819.0520294473,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-10-26,16.151266977440145,16.143215498388578,16.465274660451193,15.99023739640884,16.19957585174954,-0.0563603533609615,-0.347912524850924,652806.84,1313475.882,2.932405566600381,,111.922,前复权,TuShare Pro: daily + adj_factor,0.4750372640423528,0.6272113171983911,16.57799536717311,15.209243928406996,False,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,-0.0034791252485092405,226029.9201386887,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-10-27,16.102958103130753,16.038546270718232,16.23983324700737,15.772847462016571,16.143215498388578,-0.104669227670346,-0.6483790523690525,687600.19,1365982.833,2.8927680798005317,,111.922,前复权,TuShare Pro: daily + adj_factor,0.466985784990797,0.6192000405880114,16.57799536717311,15.209243928406996,False,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,-0.006483790523690525,224564.38948442298,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-10-28,15.941928522099449,15.877516689686924,16.054649228821365,15.595714922882136,16.038546270718232,-0.1610295810313093,-1.0040160642570406,619010.89,1211946.109,2.8614457831325444,,111.922,前复权,TuShare Pro: daily + adj_factor,0.4589343059392288,0.6111867538555722,16.57799536717311,15.209243928406996,False,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,-0.010040160642570295,222309.72693939862,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-10-29,15.805053378222834,15.700384150552484,15.893619647790054,15.555457527624307,15.877516689686924,-0.1771325391344387,-1.115618661257611,539929.76,1052760.273,2.12981744421907,,111.922,前复权,TuShare Pro: daily + adj_factor,0.3381621201657463,0.597535522171081,16.57799536717311,15.297810197974217,False,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,-0.011156186612576224,219829.5981398718,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-11-01,15.56350900667587,15.611817880985264,15.885568168738487,15.30586167702578,15.700384150552484,-0.0885662695672184,-0.5641025641025643,841490.2,1626762.029,3.692307692307685,,111.922,前复权,TuShare Pro: daily + adj_factor,0.5797064917127077,0.5966440706481623,16.57799536717311,15.37832498848987,False,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,-0.005641025641025754,218589.53374010843,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-11-02,15.595714922882136,14.637588915745852,15.692332671500916,14.48461081376611,15.611817880985264,-0.974228965239412,-6.240330067044875,1997690.5,3691356.324,7.735946364105212,,111.922,前复权,TuShare Pro: daily + adj_factor,1.2077218577348052,0.6271979600024944,16.57799536717311,15.30586167702578,False,True,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,-0.06240330067044875,204948.82534271124,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-11-03,14.573177083333334,14.516816729972376,14.685897790055249,14.371890107044198,14.637588915745852,-0.1207721857734771,-0.8250825082507962,1114972.04,2009325.065,2.145214521452139,,111.922,前复权,TuShare Pro: daily + adj_factor,0.31400768301105053,0.6115384461529222,16.57799536717311,14.48461081376611,False,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,-0.008250825082507851,203257.82843394307,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-11-04,14.5570741252302,14.38799306514733,14.573177083333334,14.331632711786373,14.516816729972376,-0.1288236648250471,-0.8874098724348412,983410.98,1760671.898,1.6638935108153206,,111.922,前复权,TuShare Pro: daily + adj_factor,0.2415443715469614,0.5930387424226241,16.57799536717311,14.371890107044198,False,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,-0.008874098724348412,201454.09839792358,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-11-05,14.371890107044198,14.202809046961326,14.49266229281768,14.146448693600368,14.38799306514733,-0.1851840181860033,-1.2870733072188,1096039.88,1942415.605,2.406267487409064,,111.922,前复权,TuShare Pro: daily + adj_factor,0.34621359921731276,0.5806974852623585,16.57799536717311,14.331632711786373,False,True,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,-0.012870733072188001,198861.2364711456,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-11-08,14.186706088858196,14.025676507826889,14.339684190837936,13.977367633517494,14.202809046961326,-0.1771325391344387,-1.2471655328798237,1376814.82,2406417.771,2.551020408163266,,111.922,前复权,TuShare Pro: daily + adj_factor,0.3623165573204421,0.5697784388652627,16.57799536717311,14.146448693600368,False,True,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,-0.012471655328798126,196381.10767161884,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-11-09,14.07398538213628,14.114242777394107,14.210860526012889,13.896852843001842,14.025676507826889,0.0885662695672202,0.6314580941446657,1240572.75,2163193.119,2.238805970149234,,111.922,前复权,TuShare Pro: daily + adj_factor,0.314007683011047,0.5569899010725519,16.57799536717311,13.977367633517494,False,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,0.006314580941446657,197621.17207138223,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-11-10,14.05788242403315,14.009573549723754,14.065933903084712,13.816338052486186,14.114242777394107,-0.1046692276703531,-0.7415858528237562,1220850.88,2109735.147,1.7683970336565842,,111.922,前复权,TuShare Pro: daily + adj_factor,0.2979047249079212,0.5440356422643203,16.57799536717311,13.896852843001842,False,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,-0.007415858528237562,196155.64141711636,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-11-11,13.969316154465927,14.774464059622469,14.83887589203499,13.945161717311231,14.009573549723754,0.7648905098987129,5.4597701149425415,2084729.0,3752413.858,6.379310344827584,,111.922,前复权,TuShare Pro: daily + adj_factor,0.8937141747237582,0.5615195688872923,16.57799536717311,13.816338052486186,False,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,0.05459770114942564,206865.28850598197,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-11-12,14.742258143416205,14.710052227209944,14.999905473066296,14.581228562384895,14.774464059622469,-0.0644118324125226,-0.4359673024523114,957546.46,1753072.716,2.8337874659400577,,111.922,前复权,TuShare Pro: daily + adj_factor,0.4186769106814001,0.5543774359769976,16.57799536717311,13.816338052486186,False,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,-0.004359673024523225,205963.42348797224,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-11-15,14.774464059622469,14.83887589203499,14.999905473066296,14.653691873848986,14.710052227209944,0.1288236648250453,0.8757525998905225,655089.99,1203764.095,2.353585112205788,,111.922,前复权,TuShare Pro: daily + adj_factor,0.3462135992173092,0.5439692441390133,16.57799536717311,13.816338052486186,False,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,0.008757525998905225,207767.1535239917,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-11-16,14.78251553867403,14.669794831952116,14.927442161602208,14.629537436694292,14.83887589203499,-0.169081060082874,-1.1394465545306651,601110.48,1099113.409,2.007596310363517,,111.922,前复权,TuShare Pro: daily + adj_factor,0.29790472490791586,0.5316660181774584,16.57799536717311,13.816338052486186,False,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,-0.011394465545306653,205399.7578517161,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-11-17,14.613434478591158,14.581228562384895,14.734206664364638,14.476559334714548,14.669794831952116,-0.0885662695672202,-0.6037321624588476,664640.38,1203859.18,1.756311745334788,,111.922,前复权,TuShare Pro: daily + adj_factor,0.25764732965009074,0.5179650837510901,16.57799536717311,13.816338052486186,False,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,-0.006037321624588476,204159.69345195274,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-11-18,14.565125604281766,14.331632711786373,14.589280041436464,14.275272358425411,14.581228562384895,-0.2495958505985243,-1.711761457758132,799843.77,1430058.311,2.153506350082833,,111.922,前复权,TuShare Pro: daily + adj_factor,0.3140076830110523,0.5077672137140882,16.57799536717311,13.816338052486186,False,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,-0.01711761457758121,200664.96650716505,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-11-19,14.331632711786373,14.613434478591158,14.685897790055249,14.251117921270716,14.331632711786373,0.2818017668047865,1.96629213483146,786371.56,1414506.38,3.033707865168533,,111.922,前复权,TuShare Pro: daily + adj_factor,0.434779868784533,0.5041178464676104,16.57799536717311,13.816338052486186,False,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,0.019662921348314377,204610.62596095755,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-11-22,14.516816729972376,14.589280041436464,14.693949269106811,14.412147502302023,14.613434478591158,-0.024154437154694,-0.165289256198331,738617.8,1337768.172,1.928374655647384,,111.922,前复权,TuShare Pro: daily + adj_factor,0.2818017668047883,0.49300204248446927,16.465274660451193,13.816338052486186,False,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,-0.0016528925619833101,204272.42657920392,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-11-23,14.581228562384895,14.396044544198892,14.774464059622469,14.235014963167584,14.589280041436464,-0.1932354972375716,-1.324503311258296,1235977.96,2213817.59,3.697571743929376,,111.922,前复权,TuShare Pro: daily + adj_factor,0.5394490964548844,0.49532439518299,16.465274660451193,13.816338052486186,False,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,-0.01324503311258296,201566.83152517473,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-11-24,14.307478274631675,14.38799306514733,14.45240489755985,14.218912005064457,14.396044544198892,-0.0080514790515628,-0.0559284116330882,741310.84,1316774.397,1.6219239373601722,,111.922,前复权,TuShare Pro: daily + adj_factor,0.23349289249539318,0.4822328200486101,16.23983324700737,13.816338052486186,False,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,-0.0005592841163308826,201454.09839792358,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-11-25,14.283323837476978,14.235014963167584,14.323581232734805,14.19475756790976,14.38799306514733,-0.1529781019797447,-1.0632344711807629,603532.7,1068221.304,0.8953553441522057,,111.922,前复权,TuShare Pro: daily + adj_factor,0.19323549723756983,0.46778295390805813,16.054649228821365,13.945161717311231,False,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,-0.010632344711807629,199312.16898015043,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-11-26,14.186706088858196,14.154500172651932,14.226963484116023,14.10619129834254,14.235014963167584,-0.080514790515652,-0.5656108597284937,694499.88,1219937.312,0.8484162895927856,,111.922,前复权,TuShare Pro: daily + adj_factor,0.1288236648250436,0.4508349894539074,15.893619647790054,14.19475756790976,False,True,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,-0.005656108597284937,198184.83770763827,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-11-29,14.017625028775322,14.098139819290976,14.146448693600368,13.977367633517494,14.154500172651932,-0.0563603533609562,-0.398179749715577,512594.71,895105.981,1.1945392491467657,,111.922,前复权,TuShare Pro: daily + adj_factor,0.17713253913443872,0.43714986693793395,15.885568168738487,14.10619129834254,False,True,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,-0.00398179749715577,197395.7058168798,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-11-30,14.12229425644567,14.041779465930018,14.235014963167584,13.969316154465927,14.098139819290976,-0.056360353360958,-0.3997715591090856,733616.06,1280384.552,1.8846373500856508,,111.922,前复权,TuShare Pro: daily + adj_factor,0.2656988087016572,0.4285773140261201,15.692332671500916,13.977367633517494,False,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,-0.003997715591090856,196606.57392612126,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-12-01,14.033727986878452,14.202809046961326,14.307478274631675,13.98541911256906,14.041779465930018,0.1610295810313076,1.146788990825698,706925.19,1243666.842,2.293577981651377,,111.922,前复权,TuShare Pro: daily + adj_factor,0.3220591620626152,0.42325140642794484,14.999905473066296,13.969316154465927,False,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,0.011467889908256979,198861.23647114562,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-12-02,14.186706088858196,14.162551651703495,14.339684190837936,13.98541911256906,14.202809046961326,-0.0402573952578286,-0.2834467120181538,994798.35,1749164.558,2.4943310657596305,,111.922,前复权,TuShare Pro: daily + adj_factor,0.35426507826887565,0.4198020900199914,14.999905473066296,13.969316154465927,False,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,-0.0028344671201816496,198297.57083488948,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-12-03,14.202809046961326,14.210860526012889,14.251117921270716,14.017625028775322,14.162551651703495,0.0483088743093915,0.3411028993746345,707599.74,1242375.057,1.648664013644109,,111.922,前复权,TuShare Pro: daily + adj_factor,0.23349289249539318,0.4104866301437616,14.999905473066296,13.969316154465927,False,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,0.0034110289937465677,198973.9695983968,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-12-06,14.371890107044198,14.573177083333334,14.943545119705336,14.331632711786373,14.210860526012889,0.3623165573204456,2.549575070821564,2145625.28,3896385.171,4.305949008498568,,111.922,前复权,TuShare Pro: daily + adj_factor,0.7326845936924471,0.4265965283211958,14.999905473066296,13.969316154465927,False,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,0.025495750708215636,204046.96032470156,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-12-07,14.734206664364638,14.863030329189687,15.03211138927256,14.613434478591158,14.573177083333334,0.2898532458563529,1.9889502762430844,1616443.87,2979968.976,2.8729281767955954,,111.922,前复权,TuShare Pro: daily + adj_factor,0.45893430593922524,0.42821341720209727,14.999905473066296,13.969316154465927,False,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,0.019889502762430844,208105.35290574536,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-12-08,14.85497885013812,14.871081808241248,14.935493640653776,14.621485957642724,14.863030329189687,0.0080514790515611,0.0541711809317169,980281.18,1798691.052,2.112676056338034,,111.922,前复权,TuShare Pro: daily + adj_factor,0.3140076830110523,0.42250313049254495,15.03211138927256,13.969316154465927,False,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,0.0005417118093171691,208218.0860329965,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-12-09,14.88718476634438,15.056265826427254,15.346119072283606,14.790567017725598,14.871081808241248,0.1851840181860051,1.2452625879805224,1455886.68,2726663.443,3.735787763941509,,111.922,前复权,TuShare Pro: daily + adj_factor,0.5555520545580084,0.4291555766958181,15.03211138927256,13.969316154465927,True,False,HOLD,,,100464.15208868729,0.0,0,0.0,,0.0,0.0,100464.15208868729,0.0,0.012452625879805224,210810.94795977452,-0.05473245226293999,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-12-10,14.903287724447514,14.79861849677716,15.056265826427254,14.710052227209944,15.056265826427254,-0.2576473296500925,-1.711229946524062,989255.13,1824076.523,2.299465240641698,,111.922,前复权,TuShare Pro: daily + adj_factor,0.3462135992173092,0.42500847782189266,15.346119072283606,13.969316154465927,False,False,BUY,,14.903287724447514,83002.61258972339,1170.4863870369259,1,0.172656074190667,14.044976571055878,17.44409540356034,0.17363502344757878,100324.19408715391,-0.001393113848309091,-0.017112299465240843,207203.48788773557,-0.05604931757404963,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-12-13,14.871081808241248,14.710052227209944,15.201192449355432,14.637588915745852,14.79861849677716,-0.0885662695672167,-0.5984766050054269,1314490.27,2427803.721,3.808487486398273,,111.922,前复权,TuShare Pro: daily + adj_factor,0.5636035336095802,0.43193823061127706,15.346119072283606,13.969316154465927,False,False,HOLD,,,83002.61258972339,1170.4863870369259,1,0.17180029028654586,14.044976571055878,0.0,0.0,100220.52847427485,-0.0010333062111519409,-0.005984766050054158,205963.42348797224,-0.05702470767722145,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-12-14,14.621485957642724,14.154500172651932,14.629537436694292,14.10619129834254,14.710052227209944,-0.5555520545580119,-3.776683087027921,1937208.9,3434156.327,3.557744937055307,,111.922,前复权,TuShare Pro: daily + adj_factor,0.6038609288674035,0.4405343655240834,15.346119072283606,13.969316154465927,False,False,HOLD,,,83002.61258972339,1170.4863870369259,1,0.16639154477647597,14.044976571055878,0.0,0.0,99570.26235712429,-0.006488352506716977,-0.03776683087027921,198184.83770763827,-0.06314306377893608,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-12-15,14.098139819290976,14.130345735497237,14.218912005064457,14.009573549723754,14.154500172651932,-0.0241544371546957,-0.170648464163825,1294627.41,2269821.045,1.47895335608647,,111.922,前复权,TuShare Pro: daily + adj_factor,0.20933845534070272,0.4289745700149144,15.346119072283606,13.98541911256906,False,False,SELL,ATR_STOP,14.044976571055878,99425.62701851418,0.0,0,0.0,,16.43945388267347,0.1651040530927879,99425.62701851418,-0.001452595736780915,-0.0017064846416382506,197846.63832588462,-0.0645039381704644,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-12-16,14.130345735497237,14.267220879373848,14.275272358425411,14.05788242403315,14.130345735497237,0.13687514387661,0.9686609686609504,819479.51,1445483.375,1.538461538461529,,111.922,前复权,TuShare Pro: daily + adj_factor,0.21738993439226206,0.41839533823378183,15.346119072283606,13.98541911256906,False,False,HOLD,,,99425.62701851418,0.0,0,0.0,,0.0,0.0,99425.62701851418,0.0,0.009686609686609726,199763.1014891553,-0.0645039381704644,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-12-17,14.251117921270716,14.146448693600368,14.291375316528542,14.146448693600368,14.267220879373848,-0.1207721857734789,-0.8465011286681645,602369.67,1062875.482,1.0158013544017914,,111.922,前复权,TuShare Pro: daily + adj_factor,0.1449266229281747,0.4047219024685015,15.346119072283606,14.009573549723754,False,False,HOLD,,,99425.62701851418,0.0,0,0.0,,0.0,0.0,99425.62701851418,0.0,-0.008465011286681756,198072.10458038704,-0.0645039381704644,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-12-20,14.1383972145488,14.10619129834254,14.210860526012889,14.04983094498158,14.146448693600368,-0.0402573952578286,-0.2845759817871496,746435.2,1309029.268,1.138303927148549,,111.922,前复权,TuShare Pro: daily + adj_factor,0.16102958103130938,0.39253728639664187,15.346119072283606,14.009573549723754,False,False,HOLD,,,99425.62701851418,0.0,0,0.0,,0.0,0.0,99425.62701851418,0.0,-0.002845759817871385,197508.43894413096,-0.0645039381704644,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-12-21,14.08203686118784,14.162551651703495,14.259169400322282,14.07398538213628,14.10619129834254,0.056360353360958,0.3995433789954372,893734.04,1572895.581,1.3127853881278522,,111.922,前复权,TuShare Pro: daily + adj_factor,0.1851840181860016,0.38216962298610985,15.346119072283606,14.009573549723754,False,False,HOLD,,,99425.62701851418,0.0,0,0.0,,0.0,0.0,99425.62701851418,0.0,0.00399543378995415,198297.57083488943,-0.0645039381704644,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-12-22,14.186706088858196,14.001522070672191,14.202809046961326,13.929058759208102,14.162551651703495,-0.1610295810313058,-1.1370096645821337,976927.75,1701772.583,1.9329164297896595,,111.922,前复权,TuShare Pro: daily + adj_factor,0.27375028775322363,0.3767486562244655,15.346119072283606,14.009573549723754,False,True,HOLD,,,99425.62701851418,0.0,0,0.0,,0.0,0.0,99425.62701851418,0.0,-0.011370096645821226,196042.90828986518,-0.0645039381704644,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-12-23,14.009573549723754,13.945161717311231,14.033727986878452,13.856595447744011,14.001522070672191,-0.056360353360958,-0.4025301897642386,1059575.94,1831122.716,1.2650948821161616,,111.922,前复权,TuShare Pro: daily + adj_factor,0.1771325391344405,0.36676785036996423,15.346119072283606,13.929058759208102,False,False,HOLD,,,99425.62701851418,0.0,0,0.0,,0.0,0.0,99425.62701851418,0.0,-0.004025301897642497,195253.7763991066,-0.0645039381704644,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-12-24,13.953213196362796,13.937110238259669,13.969316154465927,13.856595447744011,13.945161717311231,-0.0080514790515664,-0.05773672055428,488251.49,843109.664,0.8083140877598207,,111.922,前复权,TuShare Pro: daily + adj_factor,0.11272070672191603,0.35406549318756186,15.346119072283606,13.856595447744011,False,False,HOLD,,,99425.62701851418,0.0,0,0.0,,0.0,0.0,99425.62701851418,0.0,-0.0005773672055425783,195141.04327185542,-0.0645039381704644,20,10,20,2.0,0.01
