ts_code,stock_name,industry,parameter,entry_window,exit_window,atr_window,stop_atr,sample_period,observations,cumulative_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,benchmark_return,excess_return,buy_count,sell_count,completed_trades,win_rate,average_holding_days,holding_ratio,average_exposure,total_transaction_cost,total_turnover,atr_stop_exits,channel_exits,open_position_at_end
600036.SH,招商银行,银行,E40/X20/ATR20/S2,40,20,20,2.0,in_sample,1214,-0.08292755043261557,-0.01780930680162618,0.02957402632156267,-0.5928329532942113,-0.09603191818200607,0.8298407376362089,-0.9127682880688245,14,14,14,0.21428571428571427,18.214285714285715,0.2100494233937397,0.032760211633290626,398.8049383832601,4.197034770569465,10,4,0
600036.SH,招商银行,银行,E40/X20/ATR20/S2,40,20,20,2.0,out_of_sample,609,0.02577726855910356,0.010586946954949772,0.039036427276068354,0.28927443999862323,-0.03537255169097675,0.6894182317911126,-0.663640963232009,5,5,5,0.8,38.8,0.3185550082101806,0.0788356055234014,221.5714905936045,2.3725811347892414,0,5,0
600036.SH,招商银行,银行,E55/X20/ATR20/S2,55,20,20,2.0,full,1823,-0.07375856776616507,-0.010535620753159503,0.030566527311042375,-0.33122412575902255,-0.08956086435580168,2.09136630343671,-2.165124871202875,17,17,17,0.35294117647058826,22.705882352941178,0.21173889193636863,0.041980793384319454,578.7237091001748,6.111261347140993,9,8,0
600036.SH,招商银行,银行,E55/X20/ATR20/S2,55,20,20,2.0,in_sample,1214,-0.06261031788868276,-0.013331558174353386,0.026441312392256104,-0.4943659412993125,-0.07182828450886469,0.8298407376362089,-0.8924510555248917,11,11,11,0.2727272727272727,18.363636363636363,0.16639209225700163,0.02583209485607224,324.46948608164166,3.3705578740243376,8,3,0
600036.SH,招商银行,银行,E55/X20/ATR20/S2,55,20,20,2.0,out_of_sample,609,-0.011892865998239133,-0.004938449104240794,0.0374809560009467,-0.1133670031223522,-0.03537255169097597,0.6894182317911126,-0.7013110977893517,6,6,6,0.5,30.666666666666668,0.3021346469622332,0.07417212345540666,254.25422301853314,2.7407034731166555,1,5,0
600519.SH,贵州茅台,食品饮料,E10/X5/ATR14/S1.5,10,5,14,1.5,full,1823,0.02029875078534049,0.0027817336597666387,0.04959564012466787,0.08078149274339282,-0.11691271566326511,2.705578448859107,-2.6852796980737663,53,53,53,0.33962264150943394,10.20754716981132,0.29676357652221613,0.07933710608066805,3202.181859720226,30.11616527457626,20,33,0
600519.SH,贵州茅台,食品饮料,E10/X5/ATR14/S1.5,10,5,14,1.5,in_sample,1214,0.10171476178624528,0.020311177902438082,0.050984855469826604,0.4198880867430043,-0.08081485581803083,3.8947044713697165,-3.7929897095834715,37,36,36,0.3888888888888889,11.5,0.3418451400329489,0.08042327075469967,1867.87122898474,17.559249083326826,11,25,1
600519.SH,贵州茅台,食品饮料,E10/X5/ATR14/S1.5,10,5,14,1.5,out_of_sample,609,-0.07389935564528882,-0.031268576614766896,0.04666716638892999,-0.6574717077664056,-0.1153464758748256,-0.24294133169144239,0.16904197604615356,16,17,17,0.23529411764705882,7.470588235294118,0.20689655172413793,0.07717191081913377,1334.3106307354865,12.556916191249435,9,8,0
600519.SH,贵州茅台,食品饮料,E20/X10/ATR20/S1.5,20,10,20,1.5,full,1823,0.11703723981477676,0.015417323599676402,0.05196113610729759,0.3204231475408904,-0.15443459020886352,2.705578448859107,-2.58854120904433,30,30,30,0.36666666666666664,19.433333333333334,0.31980252331321996,0.08287700311260084,2034.3904335778582,17.61556732825337,17,13,0
600519.SH,贵州茅台,食品饮料,E20/X10/ATR20/S1.5,20,10,20,1.5,in_sample,1214,0.2295071718203554,0.043821452201916467,0.05680176733644766,0.7835140504182351,-0.10878024098191108,3.8947044713697165,-3.6651972995493614,18,18,18,0.5,26.61111111111111,0.39456342668863265,0.09283662597569461,940.7026535551856,8.23596948827414,8,10,0
600519.SH,贵州茅台,食品饮料,E20/X10/ATR20/S1.5,20,10,20,1.5,out_of_sample,609,-0.09147562095067707,-0.038919055702451244,0.04044295121422382,-0.9613134941855626,-0.11534714260002632,-0.24294133169144239,0.1514657107407653,12,12,12,0.16666666666666666,8.666666666666666,0.17077175697865354,0.06302317362853535,1093.6877800226728,9.379597839979224,9,3,0
600519.SH,贵州茅台,食品饮料,E20/X10/ATR20/S2,20,10,20,2.0,full,1823,0.1052548732163292,0.013929999438158758,0.040210277035284465,0.3641462679856026,-0.11364318750104974,2.705578448859107,-2.6003235756427774,26,26,26,0.4230769230769231,24.807692307692307,0.35381239714755897,0.068443596588763,1291.7937632377336,11.427384295808759,12,14,0
600519.SH,贵州茅台,食品饮料,E20/X10/ATR20/S2,20,10,20,2.0,in_sample,1214,0.19258845584410578,0.037236486527516766,0.04368914899425494,0.8587200845556476,-0.08898487691667833,3.8947044713697165,-3.7021160155256108,15,15,15,0.6,35.53333333333333,0.4390444810543657,0.0770924121769769,546.3264058184922,4.925369619871075,4,11,0
600519.SH,贵州茅台,食品饮料,E20/X10/ATR20/S2,20,10,20,2.0,out_of_sample,609,-0.07323027671432758,-0.030979033085619445,0.03201257409242539,-0.9669947349049355,-0.09156105479426846,-0.24294133169144239,0.1697110549771148,11,11,11,0.18181818181818182,10.181818181818182,0.1839080459770115,0.05120277208286535,745.4673574192415,6.502014675937684,8,3,0
600519.SH,贵州茅台,食品饮料,E20/X10/ATR20/S3,20,10,20,3.0,full,1823,0.06599844890601725,0.008873914920630721,0.027650954499820194,0.33333594794273214,-0.07625930367995637,2.705578448859107,-2.6395799999530896,24,24,24,0.4583333333333333,29.75,0.39166209544706526,0.05294691545298569,720.814467787245,6.695612698525135,6,18,0
600519.SH,贵州茅台,食品饮料,E20/X10/ATR20/S3,20,10,20,3.0,in_sample,1214,0.11721956318626625,0.023275349954342106,0.029571856928444294,0.7928727274118511,-0.06283555831912091,3.8947044713697165,-3.7774849081834505,15,15,15,0.6,36.86666666666667,0.45551894563426687,0.053185676460583885,350.6318928549481,3.287789646306396,2,13,0
600519.SH,贵州茅台,食品饮料,E20/X10/ATR20/S3,20,10,20,3.0,out_of_sample,609,-0.04584695432128816,-0.019232455207964128,0.02327517427171885,-0.8227136616839619,-0.05847525749163407,-0.24294133169144239,0.19709437737015423,9,9,9,0.2222222222222222,17.88888888888889,0.26436781609195403,0.05247096165458797,370.18257493229686,3.407823052218739,4,5,0
