entry_date,exit_date,entry_price,exit_price,entry_atr,stop_price,shares,holding_days,exit_reason,gross_return,net_return,entry_cost,exit_cost,total_cost
2021-07-05,2021-07-19,38.75,36.25,1.5661846219442606,35.61763075611148,324.3179823039435,10,CHANNEL_EXIT,-0.06451612903225812,-0.06638522767555033,12.56732181427781,11.756526858517951,24.323848672795762
2021-11-24,2021-12-13,32.67,31.25,1.0530064907417835,30.563987018516436,478.4075377611291,13,CHANNEL_EXIT,-0.04346495255586169,-0.045376111491813975,15.629574258656088,14.950235555035285,30.579809813691373
2022-05-23,2022-07-13,24.0,24.05,0.837206998656634,22.325586002686734,597.4826425456658,36,CHANNEL_EXIT,0.002083333333333437,8.116883116904283e-05,14.33958342109598,14.369457553223265,28.709040974319244
2022-08-08,2022-08-19,28.81,26.813582865436384,0.998208567281808,26.813582865436384,501.12019849017844,9,ATR_STOP,-0.06929597829099665,-0.07115552678591974,14.43727291850204,13.436827967760328,27.87410088626237
2022-10-28,2022-12-23,22.63,22.63,0.7590135067004549,21.11197298659909,652.2688670784094,40,CHANNEL_EXIT,0.0,-0.0019980019980019303,14.760844461984403,14.760844461984403,29.521688923968807
2023-01-12,2023-03-08,25.6,26.85,0.7421825757053554,24.11563484858929,666.8618852951672,34,CHANNEL_EXIT,0.048828125,0.046732564310689506,17.071664263556283,17.905241620175243,34.976905883731526
2023-03-17,2023-04-24,30.25,31.88,0.9980488287630118,28.253902342473978,499.9016676770666,25,CHANNEL_EXIT,0.05388429752066104,0.05177863458855203,15.122025447231264,15.936865165544884,31.058890612776146
2023-05-30,2023-06-29,30.65,30.65,1.2760863833628833,28.09782723327423,394.05261635589585,20,CHANNEL_EXIT,0.0,-0.0019980019980021524,12.077712691308207,12.077712691308207,24.155425382616414
2023-07-17,2023-08-11,34.04,31.480847951743446,1.2795760241282772,31.480847951743446,392.88357350697424,19,ATR_STOP,-0.0751807299722842,-0.07702852072159017,13.373756842177404,12.368308040310676,25.74206488248808
2023-11-06,2023-11-27,31.45,30.21,0.9457822767083812,29.558435446583236,526.0919546212178,15,CHANNEL_EXIT,-0.03942766295707467,-0.04134688840571188,16.5455919728373,15.893237949106991,32.43882992194429
2024-03-04,2024-04-03,26.47,26.83,1.043013629878818,24.383972740242363,473.76608337205374,17,CHANNEL_EXIT,0.013600302228938377,0.011575126799909574,12.540588226858263,12.711144016872202,25.251732243730466
2024-06-06,2024-07-26,27.05,32.05,0.8759874781687135,25.298025043662573,564.9293111526606,35,CHANNEL_EXIT,0.18484288354898326,0.1824755651003338,15.28133786667947,18.105984422442774,33.387322289122245
2024-10-08,2024-10-10,38.61,36.13844217697936,1.2357789115103202,36.13844217697936,411.74622260361275,2,ATR_STOP,-0.06401341162964613,-0.06588351470331322,15.897521654725487,14.879867057150332,30.77738871187582
2024-11-07,2024-11-25,42.35,38.63,1.9488401958376997,38.4523196083246,258.40247955255234,12,CHANNEL_EXIT,-0.0878394332939787,-0.08966193192875593,10.943345009050592,9.982087785115098,20.92543279416569
2024-12-31,2025-01-02,42.73,39.562313434231456,1.5838432828842721,39.562313434231456,314.8507374191592,1,ATR_STOP,-0.07413261328735177,-0.07598249817588865,13.453572009920672,12.456223558775683,25.909795568696353
2025-06-26,2025-10-20,33.18,40.15,0.6814806242266938,31.81703875154661,724.2435320871942,76,CHANNEL_EXIT,0.21006630500301382,0.20764859010790282,24.030400394653107,29.07837781330085,53.10877820795396
2026-01-06,2026-02-05,38.5,44.78,0.9349959692732727,36.63000806145345,554.5823667498328,22,CHANNEL_EXIT,0.16311688311688322,0.1607929732605058,21.35142111986856,24.83419838305751,46.18561950292607
2026-04-23,2026-06-09,45.46,72.88,1.7628280059560435,41.93434398808792,303.8953510776671,30,CHANNEL_EXIT,0.6031676198856135,0.5999644877779502,13.815082659990747,22.147893186540376,35.96297584653112
2026-06-26,2026-06-29,106.92,95.29131826752646,5.8143408662367655,95.29131826752646,99.27169507119966,1,ATR_STOP,-0.10876058485291373,-0.11054128298507582,10.614129637012669,9.459730689986525,20.073860326999196
